tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,note,velocity
111838,note_off,,,,,,,2,0,0,,,,,,,,,0,65,64
111864,note_off,,,,,,,26,0,0,,,,,,,,,0,53,64
111880,note_off,,,,,,,16,0,0,,,,,,,,,0,64,64
111884,note_off,,,,,,,4,0,0,,,,,,,,,0,80,64
111898,note_off,,,,,,,14,0,0,,,,,,,,,0,68,64
111901,note_off,,,,,,,3,0,0,,,,,,,,,0,52,64
111982,note_on,,,,,,,81,0,0,,,,,,,,,0,81,109
111985,note_on,,,,,,,3,0,0,,,,,,,,,0,73,89
111985,note_on,,,,,,,0,0,0,,,,,,,,,0,69,100
111996,note_on,,,,,,,11,0,0,,,,,,,,,0,66,102
112002,note_on,,,,,,,6,0,0,,,,,,,,,0,54,102
112034,note_off,,,,,,,32,0,0,,,,,,,,,0,54,64
112040,note_off,,,,,,,6,0,0,,,,,,,,,0,66,64
112080,control_change,,,,,,,40,0,0,,,,,,,64,127,0,,
112094,note_off,,,,,,,14,0,0,,,,,,,,,0,81,64
112100,note_off,,,,,,,6,0,0,,,,,,,,,0,69,64
112118,note_off,,,,,,,18,0,0,,,,,,,,,0,73,64
112446,note_on,,,,,,,328,0,0,,,,,,,,,0,68,50
112508,note_on,,,,,,,62,0,0,,,,,,,,,0,66,58
112511,note_on,,,,,,,3,0,0,,,,,,,,,0,54,93
112552,note_on,,,,,,,41,0,0,,,,,,,,,0,42,59
112554,note_on,,,,,,,2,0,0,,,,,,,,,0,30,73
112564,note_off,,,,,,,10,0,0,,,,,,,,,0,68,64
112596,note_off,,,,,,,32,0,0,,,,,,,,,0,30,64
112599,note_off,,,,,,,3,0,0,,,,,,,,,0,42,64
112648,note_off,,,,,,,49,0,0,,,,,,,,,0,54,64
112676,note_off,,,,,,,28,0,0,,,,,,,,,0,66,64
112710,note_on,,,,,,,34,0,0,,,,,,,,,0,42,57
112720,note_on,,,,,,,10,0,0,,,,,,,,,0,30,74
112770,note_on,,,,,,,50,0,0,,,,,,,,,0,53,100
112774,note_off,,,,,,,4,0,0,,,,,,,,,0,30,64
112774,note_on,,,,,,,0,0,0,,,,,,,,,0,65,81
112780,note_off,,,,,,,6,0,0,,,,,,,,,0,42,64
112840,note_off,,,,,,,60,0,0,,,,,,,,,0,53,64
112874,note_on,,,,,,,34,0,0,,,,,,,,,0,42,75
112886,note_on,,,,,,,12,0,0,,,,,,,,,0,30,79
112889,note_off,,,,,,,3,0,0,,,,,,,,,0,65,64
112974,note_off,,,,,,,85,0,0,,,,,,,,,0,42,64
112980,note_off,,,,,,,6,0,0,,,,,,,,,0,30,64
113034,note_on,,,,,,,54,0,0,,,,,,,,,0,54,98
113034,note_on,,,,,,,0,0,0,,,,,,,,,0,66,91
113050,note_on,,,,,,,16,0,0,,,,,,,,,0,42,87
113058,note_on,,,,,,,8,0,0,,,,,,,,,0,30,84
113086,note_off,,,,,,,28,0,0,,,,,,,,,0,54,64
113106,note_off,,,,,,,20,0,0,,,,,,,,,0,30,64
113158,note_off,,,,,,,52,0,0,,,,,,,,,0,42,64
113164,note_off,,,,,,,6,0,0,,,,,,,,,0,66,64
113516,note_on,,,,,,,352,0,0,,,,,,,,,0,82,82
113518,note_on,,,,,,,2,0,0,,,,,,,,,0,70,83
113522,note_on,,,,,,,4,0,0,,,,,,,,,0,78,79
113522,note_on,,,,,,,0,0,0,,,,,,,,,0,66,62
113530,note_on,,,,,,,8,0,0,,,,,,,,,0,54,70
113540,note_on,,,,,,,10,0,0,,,,,,,,,0,61,59
113566,control_change,,,,,,,26,0,0,,,,,,,64,0,0,,
113574,note_off,,,,,,,8,0,0,,,,,,,,,0,70,64
113574,note_off,,,,,,,0,0,0,,,,,,,,,0,66,64
113578,note_off,,,,,,,4,0,0,,,,,,,,,0,78,64
113582,note_off,,,,,,,4,0,0,,,,,,,,,0,54,64
113588,note_off,,,,,,,6,0,0,,,,,,,,,0,61,64
113622,note_off,,,,,,,34,0,0,,,,,,,,,0,82,64
113672,note_on,,,,,,,50,0,0,,,,,,,,,0,82,89
113674,note_on,,,,,,,2,0,0,,,,,,,,,0,66,66
113676,note_on,,,,,,,2,0,0,,,,,,,,,0,70,91
113676,note_on,,,,,,,0,0,0,,,,,,,,,0,54,74
113680,note_on,,,,,,,4,0,0,,,,,,,,,0,78,83
113692,note_on,,,,,,,12,0,0,,,,,,,,,0,61,47
113730,note_off,,,,,,,38,0,0,,,,,,,,,0,54,64
113740,note_off,,,,,,,10,0,0,,,,,,,,,0,61,64
113744,note_off,,,,,,,4,0,0,,,,,,,,,0,66,64
113772,note_off,,,,,,,28,0,0,,,,,,,,,0,70,64
113778,note_off,,,,,,,6,0,0,,,,,,,,,0,78,64
113792,note_off,,,,,,,14,0,0,,,,,,,,,0,82,64
113832,note_on,,,,,,,40,0,0,,,,,,,,,0,70,93
113834,note_on,,,,,,,2,0,0,,,,,,,,,0,82,95
113834,note_on,,,,,,,0,0,0,,,,,,,,,0,78,92
113837,note_on,,,,,,,3,0,0,,,,,,,,,0,66,81
113846,note_on,,,,,,,9,0,0,,,,,,,,,0,54,88
113850,note_on,,,,,,,4,0,0,,,,,,,,,0,61,58
113886,note_off,,,,,,,36,0,0,,,,,,,,,0,54,64
113898,note_off,,,,,,,12,0,0,,,,,,,,,0,61,64
113912,note_off,,,,,,,14,0,0,,,,,,,,,0,70,64
113916,note_off,,,,,,,4,0,0,,,,,,,,,0,66,64
113930,note_off,,,,,,,14,0,0,,,,,,,,,0,82,64
113930,note_off,,,,,,,0,0,0,,,,,,,,,0,78,64
114002,note_on,,,,,,,72,0,0,,,,,,,,,0,82,84
114002,note_on,,,,,,,0,0,0,,,,,,,,,0,78,80
114002,note_on,,,,,,,0,0,0,,,,,,,,,0,70,97
114008,note_on,,,,,,,6,0,0,,,,,,,,,0,66,86
114024,note_on,,,,,,,16,0,0,,,,,,,,,0,54,89
114026,note_on,,,,,,,2,0,0,,,,,,,,,0,61,73
114042,note_off,,,,,,,16,0,0,,,,,,,,,0,66,64
114042,control_change,,,,,,,0,0,0,,,,,,,64,127,0,,
114064,note_off,,,,,,,22,0,0,,,,,,,,,0,54,64
114066,note_off,,,,,,,2,0,0,,,,,,,,,0,61,64
114122,note_off,,,,,,,56,0,0,,,,,,,,,0,82,64
114138,note_off,,,,,,,16,0,0,,,,,,,,,0,78,64
114168,note_off,,,,,,,30,0,0,,,,,,,,,0,70,64
114548,note_on,,,,,,,380,0,0,,,,,,,,,0,54,79
114548,note_on,,,,,,,0,0,0,,,,,,,,,0,42,60
114552,note_on,,,,,,,4,0,0,,,,,,,,,0,40,88
114554,note_on,,,,,,,2,0,0,,,,,,,,,0,66,68
114592,note_off,,,,,,,38,0,0,,,,,,,,,0,40,64
114595,note_off,,,,,,,3,0,0,,,,,,,,,0,42,64
114660,note_off,,,,,,,65,0,0,,,,,,,,,0,54,64
114668,note_off,,,,,,,8,0,0,,,,,,,,,0,66,64
114706,note_on,,,,,,,38,0,0,,,,,,,,,0,42,54
114706,note_on,,,,,,,0,0,0,,,,,,,,,0,40,73
114752,note_off,,,,,,,46,0,0,,,,,,,,,0,40,64
114768,note_off,,,,,,,16,0,0,,,,,,,,,0,42,64
114790,note_on,,,,,,,22,0,0,,,,,,,,,0,52,85
114792,note_on,,,,,,,2,0,0,,,,,,,,,0,64,81
114822,note_on,,,,,,,30,0,0,,,,,,,,,0,58,11
114870,note_on,,,,,,,48,0,0,,,,,,,,,0,42,65
114878,note_off,,,,,,,8,0,0,,,,,,,,,0,52,64
114878,note_on,,,,,,,0,0,0,,,,,,,,,0,40,87
114881,note_off,,,,,,,3,0,0,,,,,,,,,0,58,64
114900,note_off,,,,,,,19,0,0,,,,,,,,,0,64,64
114962,note_off,,,,,,,62,0,0,,,,,,,,,0,40,64
114965,note_off,,,,,,,3,0,0,,,,,,,,,0,42,64
115068,note_on,,,,,,,103,0,0,,,,,,,,,0,54,106
115070,note_on,,,,,,,2,0,0,,,,,,,,,0,66,92
115080,note_on,,,,,,,10,0,0,,,,,,,,,0,42,79
115086,note_on,,,,,,,6,0,0,,,,,,,,,0,40,97
115150,note_off,,,,,,,64,0,0,,,,,,,,,0,54,64
115230,note_off,,,,,,,80,0,0,,,,,,,,,0,66,64
115320,note_off,,,,,,,90,0,0,,,,,,,,,0,42,64
115436,note_off,,,,,,,116,0,0,,,,,,,,,0,40,64
115590,note_on,,,,,,,154,0,0,,,,,,,,,0,51,81
115596,note_on,,,,,,,6,0,0,,,,,,,,,0,71,101
115596,note_on,,,,,,,0,0,0,,,,,,,,,0,83,110
115596,note_on,,,,,,,0,0,0,,,,,,,,,0,78,85
115596,note_on,,,,,,,0,0,0,,,,,,,,,0,39,77
115614,note_on,,,,,,,18,0,0,,,,,,,,,0,42,55
115632,note_off,,,,,,,18,0,0,,,,,,,,,0,71,64
115632,note_off,,,,,,,0,0,0,,,,,,,,,0,83,64
115632,note_off,,,,,,,0,0,0,,,,,,,,,0,78,64
115644,note_off,,,,,,,12,0,0,,,,,,,,,0,39,64
115654,note_off,,,,,,,10,0,0,,,,,,,,,0,51,64
115656,note_off,,,,,,,2,0,0,,,,,,,,,0,42,64
115702,control_change,,,,,,,46,0,0,,,,,,,64,0,0,,
115728,note_on,,,,,,,26,0,0,,,,,,,,,0,71,93
115730,note_on,,,,,,,2,0,0,,,,,,,,,0,78,73
115733,note_on,,,,,,,3,0,0,,,,,,,,,0,83,105
115733,note_on,,,,,,,0,0,0,,,,,,,,,0,51,76
115738,note_on,,,,,,,5,0,0,,,,,,,,,0,39,68
115740,note_on,,,,,,,2,0,0,,,,,,,,,0,42,52
115804,note_off,,,,,,,64,0,0,,,,,,,,,0,83,64
115816,note_off,,,,,,,12,0,0,,,,,,,,,0,78,64
115816,note_off,,,,,,,0,0,0,,,,,,,,,0,39,64
115830,note_off,,,,,,,14,0,0,,,,,,,,,0,51,64
115834,note_off,,,,,,,4,0,0,,,,,,,,,0,71,64
115838,note_off,,,,,,,4,0,0,,,,,,,,,0,42,64
115878,note_on,,,,,,,40,0,0,,,,,,,,,0,78,87
115878,note_on,,,,,,,0,0,0,,,,,,,,,0,83,109
115880,note_on,,,,,,,2,0,0,,,,,,,,,0,71,108
115888,note_on,,,,,,,8,0,0,,,,,,,,,0,51,83
115892,note_on,,,,,,,4,0,0,,,,,,,,,0,39,73
115894,note_on,,,,,,,2,0,0,,,,,,,,,0,42,80
115962,note_off,,,,,,,68,0,0,,,,,,,,,0,83,64
115968,note_off,,,,,,,6,0,0,,,,,,,,,0,71,64
115974,note_off,,,,,,,6,0,0,,,,,,,,,0,78,64
115976,note_off,,,,,,,2,0,0,,,,,,,,,0,51,64
115996,note_off,,,,,,,20,0,0,,,,,,,,,0,39,64
116004,note_off,,,,,,,8,0,0,,,,,,,,,0,42,64
116044,note_on,,,,,,,40,0,0,,,,,,,,,0,78,85
116044,note_on,,,,,,,0,0,0,,,,,,,,,0,83,110
116044,note_on,,,,,,,0,0,0,,,,,,,,,0,71,106
116047,note_on,,,,,,,3,0,0,,,,,,,,,0,51,81
116056,note_on,,,,,,,9,0,0,,,,,,,,,0,39,81
116056,note_on,,,,,,,0,0,0,,,,,,,,,0,42,87
116256,control_change,,,,,,,200,0,0,,,,,,,64,127,0,,
116320,note_off,,,,,,,64,0,0,,,,,,,,,0,71,64
116328,note_off,,,,,,,8,0,0,,,,,,,,,0,83,64
116328,note_off,,,,,,,0,0,0,,,,,,,,,0,51,64
116362,note_off,,,,,,,34,0,0,,,,,,,,,0,42,64
116376,note_off,,,,,,,14,0,0,,,,,,,,,0,39,64
116394,note_off,,,,,,,18,0,0,,,,,,,,,0,78,64
116560,note_on,,,,,,,166,0,0,,,,,,,,,0,73,94
116560,note_on,,,,,,,0,0,0,,,,,,,,,0,49,84
116560,note_on,,,,,,,0,0,0,,,,,,,,,0,85,91
116563,note_on,,,,,,,3,0,0,,,,,,,,,0,37,83
116566,note_on,,,,,,,3,0,0,,,,,,,,,0,82,70
116568,note_on,,,,,,,2,0,0,,,,,,,,,0,42,67
116570,note_on,,,,,,,2,0,0,,,,,,,,,0,78,69
116602,note_off,,,,,,,32,0,0,,,,,,,,,0,37,64
116612,note_off,,,,,,,10,0,0,,,,,,,,,0,85,64
116614,note_off,,,,,,,2,0,0,,,,,,,,,0,42,64
116614,note_off,,,,,,,0,0,0,,,,,,,,,0,78,64
116616,note_off,,,,,,,2,0,0,,,,,,,,,0,73,64
116616,note_off,,,,,,,0,0,0,,,,,,,,,0,49,64
116628,note_off,,,,,,,12,0,0,,,,,,,,,0,82,64
116706,note_on,,,,,,,78,0,0,,,,,,,,,0,49,74
116712,note_on,,,,,,,6,0,0,,,,,,,,,0,37,75
116716,note_on,,,,,,,4,0,0,,,,,,,,,0,42,61
116720,note_on,,,,,,,4,0,0,,,,,,,,,0,85,88
116720,note_on,,,,,,,0,0,0,,,,,,,,,0,73,97
116722,note_on,,,,,,,2,0,0,,,,,,,,,0,82,79
116724,note_on,,,,,,,2,0,0,,,,,,,,,0,78,72
116762,note_off,,,,,,,38,0,0,,,,,,,,,0,37,64
116776,note_off,,,,,,,14,0,0,,,,,,,,,0,42,64
116778,note_off,,,,,,,2,0,0,,,,,,,,,0,85,64
116780,note_off,,,,,,,2,0,0,,,,,,,,,0,78,64
116784,note_off,,,,,,,4,0,0,,,,,,,,,0,73,64
116796,note_off,,,,,,,12,0,0,,,,,,,,,0,49,64
116802,note_off,,,,,,,6,0,0,,,,,,,,,0,82,64
116860,note_on,,,,,,,58,0,0,,,,,,,,,0,49,86
116864,note_on,,,,,,,4,0,0,,,,,,,,,0,85,90
116866,note_on,,,,,,,2,0,0,,,,,,,,,0,37,81
116868,note_on,,,,,,,2,0,0,,,,,,,,,0,73,98
116868,note_on,,,,,,,0,0,0,,,,,,,,,0,82,81
116871,note_on,,,,,,,3,0,0,,,,,,,,,0,78,83
116876,note_on,,,,,,,5,0,0,,,,,,,,,0,42,65
116932,note_off,,,,,,,56,0,0,,,,,,,,,0,42,64
116935,note_off,,,,,,,3,0,0,,,,,,,,,0,37,64
116946,note_off,,,,,,,11,0,0,,,,,,,,,0,49,64
116949,note_off,,,,,,,3,0,0,,,,,,,,,0,73,64
116952,note_off,,,,,,,3,0,0,,,,,,,,,0,85,64
116964,note_off,,,,,,,12,0,0,,,,,,,,,0,82,64
116978,control_change,,,,,,,14,0,0,,,,,,,64,0,0,,
116988,note_off,,,,,,,10,0,0,,,,,,,,,0,78,64
117028,note_on,,,,,,,40,0,0,,,,,,,,,0,85,84
117032,note_on,,,,,,,4,0,0,,,,,,,,,0,73,95
117032,note_on,,,,,,,0,0,0,,,,,,,,,0,49,78
117032,note_on,,,,,,,0,0,0,,,,,,,,,0,82,76
117032,note_on,,,,,,,0,0,0,,,,,,,,,0,78,99
117044,note_on,,,,,,,12,0,0,,,,,,,,,0,37,81
117048,note_on,,,,,,,4,0,0,,,,,,,,,0,42,72
117252,note_off,,,,,,,204,0,0,,,,,,,,,0,49,64
117254,control_change,,,,,,,2,0,0,,,,,,,64,127,0,,
117272,note_off,,,,,,,18,0,0,,,,,,,,,0,37,64
117272,note_off,,,,,,,0,0,0,,,,,,,,,0,42,64
117308,note_off,,,,,,,36,0,0,,,,,,,,,0,78,64
117311,note_off,,,,,,,3,0,0,,,,,,,,,0,73,64
117332,note_off,,,,,,,21,0,0,,,,,,,,,0,82,64
117354,note_off,,,,,,,22,0,0,,,,,,,,,0,85,64
117554,note_on,,,,,,,200,0,0,,,,,,,,,0,87,86
117554,note_on,,,,,,,0,0,0,,,,,,,,,0,35,96
117554,note_on,,,,,,,0,0,0,,,,,,,,,0,75,88
117557,note_on,,,,,,,3,0,0,,,,,,,,,0,47,85
117557,note_on,,,,,,,0,0,0,,,,,,,,,0,78,81
117557,note_on,,,,,,,0,0,0,,,,,,,,,0,42,73
117586,note_off,,,,,,,29,0,0,,,,,,,,,0,35,64
117594,note_off,,,,,,,8,0,0,,,,,,,,,0,42,64
117598,note_off,,,,,,,4,0,0,,,,,,,,,0,47,64
117624,note_off,,,,,,,26,0,0,,,,,,,,,0,87,64
117624,note_off,,,,,,,0,0,0,,,,,,,,,0,78,64
117627,note_off,,,,,,,3,0,0,,,,,,,,,0,75,64
117696,note_on,,,,,,,69,0,0,,,,,,,,,0,47,57
117701,note_on,,,,,,,5,0,0,,,,,,,,,0,42,47
117706,note_on,,,,,,,5,0,0,,,,,,,,,0,75,80
117708,note_on,,,,,,,2,0,0,,,,,,,,,0,78,78
117708,note_on,,,,,,,0,0,0,,,,,,,,,0,35,73
117714,note_on,,,,,,,6,0,0,,,,,,,,,0,87,71
117734,note_on,,,,,,,20,0,0,,,,,,,,,0,82,38
117746,note_off,,,,,,,12,0,0,,,,,,,,,0,35,64
117748,note_off,,,,,,,2,0,0,,,,,,,,,0,47,64
117750,note_off,,,,,,,2,0,0,,,,,,,,,0,42,64
117770,note_off,,,,,,,20,0,0,,,,,,,,,0,75,64
117781,note_off,,,,,,,11,0,0,,,,,,,,,0,87,64
117796,note_off,,,,,,,15,0,0,,,,,,,,,0,78,64
117798,note_off,,,,,,,2,0,0,,,,,,,,,0,82,64
117848,note_on,,,,,,,50,0,0,,,,,,,,,0,87,77
117850,note_on,,,,,,,2,0,0,,,,,,,,,0,78,90
117854,note_on,,,,,,,4,0,0,,,,,,,,,0,75,79
117862,note_on,,,,,,,8,0,0,,,,,,,,,0,47,83
117868,note_on,,,,,,,6,0,0,,,,,,,,,0,42,73
117868,note_on,,,,,,,0,0,0,,,,,,,,,0,35,89
117910,note_off,,,,,,,42,0,0,,,,,,,,,0,35,64
117918,note_off,,,,,,,8,0,0,,,,,,,,,0,42,64
117928,note_off,,,,,,,10,0,0,,,,,,,,,0,47,64
117944,note_off,,,,,,,16,0,0,,,,,,,,,0,87,64
117947,control_change,,,,,,,3,0,0,,,,,,,64,0,0,,
117950,note_off,,,,,,,3,0,0,,,,,,,,,0,75,64
117960,note_off,,,,,,,10,0,0,,,,,,,,,0,78,64
118020,note_on,,,,,,,60,0,0,,,,,,,,,0,75,95
118022,note_on,,,,,,,2,0,0,,,,,,,,,0,78,95
118022,note_on,,,,,,,0,0,0,,,,,,,,,0,87,94
118034,note_on,,,,,,,12,0,0,,,,,,,,,0,47,97
118048,note_on,,,,,,,14,0,0,,,,,,,,,0,35,105
118051,note_on,,,,,,,3,0,0,,,,,,,,,0,42,81
118144,note_off,,,,,,,93,0,0,,,,,,,,,0,35,64
118152,note_off,,,,,,,8,0,0,,,,,,,,,0,47,64
118158,note_off,,,,,,,6,0,0,,,,,,,,,0,42,64
118192,control_change,,,,,,,34,0,0,,,,,,,64,127,0,,
118522,note_on,,,,,,,330,0,0,,,,,,,,,0,61,94
118528,note_on,,,,,,,6,0,0,,,,,,,,,0,49,88
118604,note_off,,,,,,,76,0,0,,,,,,,,,0,61,64
118612,note_off,,,,,,,8,0,0,,,,,,,,,0,49,64
118768,note_on,,,,,,,156,0,0,,,,,,,,,0,59,97
118768,note_on,,,,,,,0,0,0,,,,,,,,,0,47,95
118856,note_off,,,,,,,88,0,0,,,,,,,,,0,59,64
118882,note_off,,,,,,,26,0,0,,,,,,,,,0,47,64
119052,control_change,,,,,,,170,0,0,,,,,,,64,0,0,,
119078,note_on,,,,,,,26,0,0,,,,,,,,,0,61,109
119084,note_on,,,,,,,6,0,0,,,,,,,,,0,49,100
119206,note_off,,,,,,,122,0,0,,,,,,,,,0,61,64
119224,control_change,,,,,,,18,0,0,,,,,,,64,127,0,,
119254,note_off,,,,,,,30,0,0,,,,,,,,,0,49,64
119286,note_off,,,,,,,32,0,0,,,,,,,,,0,78,64
119352,note_off,,,,,,,66,0,0,,,,,,,,,0,75,64
119388,note_off,,,,,,,36,0,0,,,,,,,,,0,87,64
119598,note_on,,,,,,,210,0,0,,,,,,,,,0,88,88
119600,note_on,,,,,,,2,0,0,,,,,,,,,0,76,87
119600,note_on,,,,,,,0,0,0,,,,,,,,,0,33,78
119602,note_on,,,,,,,2,0,0,,,,,,,,,0,85,81
119602,note_on,,,,,,,0,0,0,,,,,,,,,0,81,86
119606,note_on,,,,,,,4,0,0,,,,,,,,,0,45,71
119644,note_off,,,,,,,38,0,0,,,,,,,,,0,76,64
119644,note_off,,,,,,,0,0,0,,,,,,,,,0,33,64
119644,note_off,,,,,,,0,0,0,,,,,,,,,0,81,64
119647,note_off,,,,,,,3,0,0,,,,,,,,,0,88,64
119652,note_off,,,,,,,5,0,0,,,,,,,,,0,45,64
119660,note_off,,,,,,,8,0,0,,,,,,,,,0,85,64
119744,note_on,,,,,,,84,0,0,,,,,,,,,0,45,27
119747,note_on,,,,,,,3,0,0,,,,,,,,,0,85,83
119752,note_on,,,,,,,5,0,0,,,,,,,,,0,88,86
119752,note_on,,,,,,,0,0,0,,,,,,,,,0,76,92
119752,note_on,,,,,,,0,0,0,,,,,,,,,0,33,66
119755,note_on,,,,,,,3,0,0,,,,,,,,,0,81,87
119792,note_off,,,,,,,37,0,0,,,,,,,,,0,88,64
119795,note_off,,,,,,,3,0,0,,,,,,,,,0,81,64
119798,note_off,,,,,,,3,0,0,,,,,,,,,0,76,64
119798,note_off,,,,,,,0,0,0,,,,,,,,,0,33,64
119802,note_off,,,,,,,4,0,0,,,,,,,,,0,45,64
119854,note_off,,,,,,,52,0,0,,,,,,,,,0,85,64
119898,note_on,,,,,,,44,0,0,,,,,,,,,0,76,94
119898,note_on,,,,,,,0,0,0,,,,,,,,,0,45,65
119898,note_on,,,,,,,0,0,0,,,,,,,,,0,88,92
119901,note_on,,,,,,,3,0,0,,,,,,,,,0,85,97
119901,note_on,,,,,,,0,0,0,,,,,,,,,0,81,89
119906,note_on,,,,,,,5,0,0,,,,,,,,,0,33,83
119944,control_change,,,,,,,38,0,0,,,,,,,64,0,0,,
119948,note_off,,,,,,,4,0,0,,,,,,,,,0,81,64
119952,note_off,,,,,,,4,0,0,,,,,,,,,0,33,64
119962,note_off,,,,,,,10,0,0,,,,,,,,,0,88,64
119964,note_off,,,,,,,2,0,0,,,,,,,,,0,76,64
119966,note_off,,,,,,,2,0,0,,,,,,,,,0,45,64
119980,note_off,,,,,,,14,0,0,,,,,,,,,0,85,64
120048,note_on,,,,,,,68,0,0,,,,,,,,,0,88,103
120048,note_on,,,,,,,0,0,0,,,,,,,,,0,76,106
120051,note_on,,,,,,,3,0,0,,,,,,,,,0,85,83
120056,note_on,,,,,,,5,0,0,,,,,,,,,0,81,101
120060,note_on,,,,,,,4,0,0,,,,,,,,,0,45,92
120066,note_on,,,,,,,6,0,0,,,,,,,,,0,33,105
120128,note_off,,,,,,,62,0,0,,,,,,,,,0,33,64
120142,note_off,,,,,,,14,0,0,,,,,,,,,0,81,64
120142,control_change,,,,,,,0,0,0,,,,,,,64,127,0,,
120148,note_off,,,,,,,6,0,0,,,,,,,,,0,88,64
120154,note_off,,,,,,,6,0,0,,,,,,,,,0,45,64
120188,note_off,,,,,,,34,0,0,,,,,,,,,0,85,64
120191,note_off,,,,,,,3,0,0,,,,,,,,,0,76,64
120574,note_on,,,,,,,383,0,0,,,,,,,,,0,45,53
120576,note_on,,,,,,,2,0,0,,,,,,,,,0,57,79
120576,note_on,,,,,,,0,0,0,,,,,,,,,0,69,84
120582,note_on,,,,,,,6,0,0,,,,,,,,,0,43,61
120630,note_off,,,,,,,48,0,0,,,,,,,,,0,45,64
120630,note_off,,,,,,,0,0,0,,,,,,,,,0,43,64
120668,note_off,,,,,,,38,0,0,,,,,,,,,0,57,64
120696,note_off,,,,,,,28,0,0,,,,,,,,,0,69,64
120724,note_on,,,,,,,28,0,0,,,,,,,,,0,45,42
120724,note_on,,,,,,,0,0,0,,,,,,,,,0,43,59
120796,note_off,,,,,,,72,0,0,,,,,,,,,0,45,64
120812,note_off,,,,,,,16,0,0,,,,,,,,,0,43,64
120852,note_on,,,,,,,40,0,0,,,,,,,,,0,67,91
120852,note_on,,,,,,,0,0,0,,,,,,,,,0,55,93
120934,note_on,,,,,,,82,0,0,,,,,,,,,0,45,72
120936,note_on,,,,,,,2,0,0,,,,,,,,,0,43,72
120982,note_off,,,,,,,46,0,0,,,,,,,,,0,55,64
121026,note_off,,,,,,,44,0,0,,,,,,,,,0,67,64
121048,note_off,,,,,,,22,0,0,,,,,,,,,0,45,64
121050,note_off,,,,,,,2,0,0,,,,,,,,,0,43,64
121146,note_on,,,,,,,96,0,0,,,,,,,,,0,69,100
121146,note_on,,,,,,,0,0,0,,,,,,,,,0,57,95
121154,note_on,,,,,,,8,0,0,,,,,,,,,0,43,81
121158,note_on,,,,,,,4,0,0,,,,,,,,,0,45,74
121200,note_off,,,,,,,42,0,0,,,,,,,,,0,57,64
121272,note_off,,,,,,,72,0,0,,,,,,,,,0,69,64
121272,note_off,,,,,,,0,0,0,,,,,,,,,0,43,64
121280,note_off,,,,,,,8,0,0,,,,,,,,,0,45,64
121654,note_on,,,,,,,374,0,0,,,,,,,,,0,42,67
121656,note_on,,,,,,,2,0,0,,,,,,,,,0,30,72
121662,note_on,,,,,,,6,0,0,,,,,,,,,0,78,84
121664,note_on,,,,,,,2,0,0,,,,,,,,,0,90,81
121668,note_on,,,,,,,4,0,0,,,,,,,,,0,86,83
121700,note_off,,,,,,,32,0,0,,,,,,,,,0,42,64
121702,note_off,,,,,,,2,0,0,,,,,,,,,0,30,64
121704,note_off,,,,,,,2,0,0,,,,,,,,,0,78,64
121710,note_off,,,,,,,6,0,0,,,,,,,,,0,90,64
121710,note_off,,,,,,,0,0,0,,,,,,,,,0,86,64
121792,note_on,,,,,,,82,0,0,,,,,,,,,0,42,55
121796,note_on,,,,,,,4,0,0,,,,,,,,,0,30,60
121808,note_on,,,,,,,12,0,0,,,,,,,,,0,78,82
121808,note_on,,,,,,,0,0,0,,,,,,,,,0,86,78
121812,note_on,,,,,,,4,0,0,,,,,,,,,0,90,75
121852,note_off,,,,,,,40,0,0,,,,,,,,,0,30,64
121858,note_off,,,,,,,6,0,0,,,,,,,,,0,90,64
121860,note_off,,,,,,,2,0,0,,,,,,,,,0,78,64
121866,note_off,,,,,,,6,0,0,,,,,,,,,0,42,64
121866,note_off,,,,,,,0,0,0,,,,,,,,,0,86,64
121878,control_change,,,,,,,12,0,0,,,,,,,64,0,0,,
121948,note_on,,,,,,,70,0,0,,,,,,,,,0,42,79
121948,note_on,,,,,,,0,0,0,,,,,,,,,0,30,84
121950,note_on,,,,,,,2,0,0,,,,,,,,,0,90,81
121950,note_on,,,,,,,0,0,0,,,,,,,,,0,78,95
121954,note_on,,,,,,,4,0,0,,,,,,,,,0,86,92
122026,note_off,,,,,,,72,0,0,,,,,,,,,0,42,64
122034,note_off,,,,,,,8,0,0,,,,,,,,,0,90,64
122037,note_off,,,,,,,3,0,0,,,,,,,,,0,78,64
122042,note_off,,,,,,,5,0,0,,,,,,,,,0,30,64
122048,note_off,,,,,,,6,0,0,,,,,,,,,0,86,64
122116,note_on,,,,,,,68,0,0,,,,,,,,,0,86,94
122118,note_on,,,,,,,2,0,0,,,,,,,,,0,90,86
122118,note_on,,,,,,,0,0,0,,,,,,,,,0,78,100
122120,note_on,,,,,,,2,0,0,,,,,,,,,0,42,86
122124,note_on,,,,,,,4,0,0,,,,,,,,,0,30,86
122172,control_change,,,,,,,48,0,0,,,,,,,64,127,0,,
122198,note_off,,,,,,,26,0,0,,,,,,,,,0,42,64
122222,note_off,,,,,,,24,0,0,,,,,,,,,0,30,64
122298,note_off,,,,,,,76,0,0,,,,,,,,,0,86,64
122310,note_off,,,,,,,12,0,0,,,,,,,,,0,78,64
122428,note_off,,,,,,,118,0,0,,,,,,,,,0,90,64
