tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
45138,note_on,0,0,0,,,,,,,,,0,,40,0
45231,note_on,93,0,0,,,,,,,,,0,,79,0
45231,note_on,0,0,0,,,,,,,,,0,,67,0
45231,note_on,0,0,0,,,,,,,,,0,,52,80
45231,note_on,0,0,0,,,,,,,,,0,,62,80
45231,note_on,0,0,0,,,,,,,,,0,,77,90
45231,note_on,0,0,0,,,,,,,,,0,,65,90
45231,note_on,0,0,0,,,,,,,,,0,,55,80
45300,control_change,69,0,0,,,,,,,64,0,0,,,
45431,note_on,131,0,0,,,,,,,,,0,,77,0
45431,note_on,0,0,0,,,,,,,,,0,,65,0
45447,note_on,16,0,0,,,,,,,,,0,,76,90
45447,note_on,0,0,0,,,,,,,,,0,,64,90
45561,note_on,114,0,0,,,,,,,,,0,,52,0
45561,note_on,0,0,0,,,,,,,,,0,,62,0
45561,note_on,0,0,0,,,,,,,,,0,,55,0
45598,note_on,37,0,0,,,,,,,,,0,,41,80
45630,note_on,32,0,0,,,,,,,,,0,,50,80
45647,note_on,17,0,0,,,,,,,,,0,,76,0
45647,note_on,0,0,0,,,,,,,,,0,,64,0
45662,note_on,15,0,0,,,,,,,,,0,,74,90
45662,note_on,0,0,0,,,,,,,,,0,,86,90
45662,note_on,0,0,0,,,,,,,,,0,,57,80
45862,note_on,200,0,0,,,,,,,,,0,,74,0
45862,note_on,0,0,0,,,,,,,,,0,,86,0
45863,note_on,1,0,0,,,,,,,,,0,,81,90
45928,note_on,65,0,0,,,,,,,,,0,,41,0
45960,note_on,32,0,0,,,,,,,,,0,,50,0
45992,note_on,32,0,0,,,,,,,,,0,,57,0
46063,note_on,71,0,0,,,,,,,,,0,,81,0
46080,set_tempo,17,1,0,,,,,428571,,,,,,,
46080,note_on,0,0,0,,,,,,,,,0,,55,90
46080,note_on,0,0,0,,,,,,,,,0,,72,90
46080,note_on,0,0,0,,,,,,,,,0,,53,90
46080,note_on,0,0,0,,,,,,,,,0,,43,82
46080,note_on,0,0,0,,,,,,,,,0,,50,90
46080,note_on,0,0,0,,,,,,,,,0,,84,90
46280,note_on,200,0,0,,,,,,,,,0,,72,0
46280,note_on,0,0,0,,,,,,,,,0,,84,0
46320,note_on,40,0,0,,,,,,,,,0,,71,90
46320,note_on,0,0,0,,,,,,,,,0,,83,90
46430,note_on,110,0,0,,,,,,,,,0,,55,0
46430,note_on,0,0,0,,,,,,,,,0,,53,0
46430,note_on,0,0,0,,,,,,,,,0,,43,0
46430,note_on,0,0,0,,,,,,,,,0,,50,0
46520,note_on,90,0,0,,,,,,,,,0,,71,0
46520,note_on,0,0,0,,,,,,,,,0,,83,0
46560,note_on,40,0,0,,,,,,,,,0,,84,90
46560,note_on,0,0,0,,,,,,,,,0,,52,80
46560,note_on,0,0,0,,,,,,,,,0,,55,80
46560,note_on,0,0,0,,,,,,,,,0,,48,80
46560,note_on,0,0,0,,,,,,,,,0,,72,90
46890,note_on,330,0,0,,,,,,,,,0,,84,0
46890,note_on,0,0,0,,,,,,,,,0,,52,0
46890,note_on,0,0,0,,,,,,,,,0,,55,0
46890,note_on,0,0,0,,,,,,,,,0,,48,0
46890,note_on,0,0,0,,,,,,,,,0,,72,0
46890,end_of_track,0,1,0,,,,,,,,,,,,
