tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,data,control,value,channel,program,note,velocity
56832,note_on,192,0,0,,,,,,,,,,0,,61,0
56832,note_on,0,0,0,,,,,,,,,,0,,57,0
56880,note_on,48,0,0,,,,,,,,,,0,,78,0
56880,note_on,0,0,0,,,,,,,,,,0,,80,92
57120,note_on,240,0,0,,,,,,,,,,0,,80,0
57120,note_on,0,0,0,,,,,,,,,,0,,51,96
57120,note_on,0,0,0,,,,,,,,,,0,,81,100
57360,note_on,240,0,0,,,,,,,,,,0,,51,0
57360,note_on,0,0,0,,,,,,,,,,0,,81,0
57360,note_on,0,0,0,,,,,,,,,,0,,85,108
57554,note_on,194,0,0,,,,,,,,,,0,,85,0
57554,note_on,0,0,0,,,,,,,,,,0,,85,80
57600,note_on,46,0,0,,,,,,,,,,0,,57,98
57600,note_on,0,0,0,,,,,,,,,,0,,78,116
57600,note_on,0,0,0,,,,,,,,,,0,,59,98
57600,note_on,0,0,0,,,,,,,,,,0,,90,116
57734,note_on,134,0,0,,,,,,,,,,0,,85,0
58032,note_on,298,0,0,,,,,,,,,,0,,57,0
58032,note_on,0,0,0,,,,,,,,,,0,,59,0
58080,set_tempo,48,1,0,,,,,,322580,,,,,,,
58080,note_on,0,0,0,,,,,,,,,,0,,47,82
58272,note_on,192,0,0,,,,,,,,,,0,,47,0
58560,note_on,288,0,0,,,,,,,,,,0,,78,0
58560,note_on,0,0,0,,,,,,,,,,0,,90,0
58560,note_on,0,0,0,,,,,,,,,,0,,78,90
58560,note_on,0,0,0,,,,,,,,,,0,,63,82
58560,note_on,0,0,0,,,,,,,,,,0,,59,82
58800,note_on,240,0,0,,,,,,,,,,0,,63,0
58800,note_on,0,0,0,,,,,,,,,,0,,59,0
58800,set_tempo,0,1,0,,,,,,327868,,,,,,,
58992,note_on,192,0,0,,,,,,,,,,0,,78,0
59040,note_on,48,0,0,,,,,,,,,,0,,52,94
59040,note_on,0,0,0,,,,,,,,,,0,,80,108
59040,note_on,0,0,0,,,,,,,,,,0,,40,94
59040,note_on,0,0,0,,,,,,,,,,0,,92,108
59472,note_on,432,0,0,,,,,,,,,,0,,52,0
59472,note_on,0,0,0,,,,,,,,,,0,,80,0
59472,note_on,0,0,0,,,,,,,,,,0,,40,0
59472,note_on,0,0,0,,,,,,,,,,0,,92,0
59520,note_on,48,0,0,,,,,,,,,,0,,59,86
59520,note_on,0,0,0,,,,,,,,,,0,,56,86
59520,note_on,0,0,0,,,,,,,,,,0,,64,86
59520,note_on,0,0,0,,,,,,,,,,0,,83,92
59712,note_on,192,0,0,,,,,,,,,,0,,59,0
59712,note_on,0,0,0,,,,,,,,,,0,,56,0
59712,note_on,0,0,0,,,,,,,,,,0,,64,0
59712,note_on,0,0,0,,,,,,,,,,0,,83,0
60000,note_on,288,0,0,,,,,,,,,,0,,92,106
60000,note_on,0,0,0,,,,,,,,,,0,,52,86
60000,note_on,0,0,0,,,,,,,,,,0,,80,106
60240,note_on,240,0,0,,,,,,,,,,0,,92,0
60240,note_on,0,0,0,,,,,,,,,,0,,52,0
60240,note_on,0,0,0,,,,,,,,,,0,,80,0
60480,note_on,240,0,0,,,,,,,,,,0,,90,108
60480,note_on,0,0,0,,,,,,,,,,0,,45,94
60480,note_on,0,0,0,,,,,,,,,,0,,78,108
60912,note_on,432,0,0,,,,,,,,,,0,,90,0
60912,note_on,0,0,0,,,,,,,,,,0,,45,0
60912,note_on,0,0,0,,,,,,,,,,0,,78,0
60960,note_on,48,0,0,,,,,,,,,,0,,85,92
60960,note_on,0,0,0,,,,,,,,,,0,,61,86
60960,note_on,0,0,0,,,,,,,,,,0,,57,86
61152,note_on,192,0,0,,,,,,,,,,0,,85,0
61152,note_on,0,0,0,,,,,,,,,,0,,61,0
61152,note_on,0,0,0,,,,,,,,,,0,,57,0
61440,note_on,288,0,0,,,,,,,,,,0,,90,106
61440,note_on,0,0,0,,,,,,,,,,0,,45,86
61440,note_on,0,0,0,,,,,,,,,,0,,78,106
61680,note_on,240,0,0,,,,,,,,,,0,,90,0
61680,note_on,0,0,0,,,,,,,,,,0,,45,0
61680,note_on,0,0,0,,,,,,,,,,0,,78,0
61860,set_tempo,180,1,0,,,,,,327868,,,,,,,
61920,note_on,60,0,0,,,,,,,,,,0,,47,94
61920,note_on,0,0,0,,,,,,,,,,0,,88,106
62060,note_on,140,0,0,,,,,,,,,,0,,88,0
62160,note_on,100,0,0,,,,,,,,,,0,,87,88
62300,note_on,140,0,0,,,,,,,,,,0,,87,0
62352,note_on,52,0,0,,,,,,,,,,0,,47,0
62400,note_on,48,0,0,,,,,,,,,,0,,57,86
62400,note_on,0,0,0,,,,,,,,,,0,,59,86
62400,note_on,0,0,0,,,,,,,,,,0,,54,86
62400,note_on,0,0,0,,,,,,,,,,0,,85,80
62540,note_on,140,0,0,,,,,,,,,,0,,85,0
62592,note_on,52,0,0,,,,,,,,,,0,,57,0
62592,note_on,0,0,0,,,,,,,,,,0,,59,0
62592,note_on,0,0,0,,,,,,,,,,0,,54,0
62640,note_on,48,0,0,,,,,,,,,,0,,83,88
62780,note_on,140,0,0,,,,,,,,,,0,,83,0
62880,note_on,100,0,0,,,,,,,,,,0,,47,86
62880,note_on,0,0,0,,,,,,,,,,0,,85,96
63020,note_on,140,0,0,,,,,,,,,,0,,85,0
63120,note_on,100,0,0,,,,,,,,,,0,,47,0
63120,note_on,0,0,0,,,,,,,,,,0,,87,106
63260,note_on,140,0,0,,,,,,,,,,0,,87,0
63360,set_tempo,100,1,0,,,,,,340909,,,,,,,
63360,note_on,0,0,0,,,,,,,,,,0,,90,108
63360,note_on,0,0,0,,,,,,,,,,0,,40,94
63360,note_on,0,0,0,,,,,,,,,,0,,78,108
63792,note_on,432,0,0,,,,,,,,,,0,,90,0
63792,note_on,0,0,0,,,,,,,,,,0,,40,0
63792,note_on,0,0,0,,,,,,,,,,0,,78,0
63840,note_on,48,0,0,,,,,,,,,,0,,56,86
63840,note_on,0,0,0,,,,,,,,,,0,,76,92
63840,note_on,0,0,0,,,,,,,,,,0,,52,86
63840,note_on,0,0,0,,,,,,,,,,0,,88,92
64032,note_on,192,0,0,,,,,,,,,,0,,56,0
64032,note_on,0,0,0,,,,,,,,,,0,,76,0
64032,note_on,0,0,0,,,,,,,,,,0,,52,0
64032,note_on,0,0,0,,,,,,,,,,0,,88,0
64320,note_on,288,0,0,,,,,,,,,,0,,80,100
64320,note_on,0,0,0,,,,,,,,,,0,,87,100
64320,note_on,0,0,0,,,,,,,,,,0,,56,86
64320,note_on,0,0,0,,,,,,,,,,0,,84,100
64320,note_on,0,0,0,,,,,,,,,,0,,44,86
64320,note_on,0,0,0,,,,,,,,,,0,,75,100
64560,note_on,240,0,0,,,,,,,,,,0,,80,0
64560,note_on,0,0,0,,,,,,,,,,0,,87,0
64560,note_on,0,0,0,,,,,,,,,,0,,56,0
64560,note_on,0,0,0,,,,,,,,,,0,,84,0
64560,note_on,0,0,0,,,,,,,,,,0,,44,0
64560,note_on,0,0,0,,,,,,,,,,0,,75,0
64800,set_tempo,240,1,0,,,,,,348837,,,,,,,
64800,note_on,0,0,0,,,,,,,,,,0,,85,104
64800,note_on,0,0,0,,,,,,,,,,0,,49,94
64800,note_on,0,0,0,,,,,,,,,,0,,73,104
65232,note_on,432,0,0,,,,,,,,,,0,,85,0
65232,note_on,0,0,0,,,,,,,,,,0,,49,0
65232,note_on,0,0,0,,,,,,,,,,0,,73,0
65280,note_on,48,0,0,,,,,,,,,,0,,76,92
65280,note_on,0,0,0,,,,,,,,,,0,,56,86
65280,note_on,0,0,0,,,,,,,,,,0,,80,92
65280,note_on,0,0,0,,,,,,,,,,0,,52,86
65280,note_on,0,0,0,,,,,,,,,,0,,61,86
65472,note_on,192,0,0,,,,,,,,,,0,,76,0
65472,note_on,0,0,0,,,,,,,,,,0,,56,0
65472,note_on,0,0,0,,,,,,,,,,0,,80,0
65472,note_on,0,0,0,,,,,,,,,,0,,52,0
65472,note_on,0,0,0,,,,,,,,,,0,,61,0
65760,note_on,288,0,0,,,,,,,,,,0,,85,104
65760,note_on,0,0,0,,,,,,,,,,0,,49,86
65760,note_on,0,0,0,,,,,,,,,,0,,73,104
66000,note_on,240,0,0,,,,,,,,,,0,,85,0
66000,note_on,0,0,0,,,,,,,,,,0,,49,0
66000,note_on,0,0,0,,,,,,,,,,0,,73,0
66240,set_tempo,240,1,0,,,,,,357142,,,,,,,
66240,set_tempo,0,1,0,,,,,,355029,,,,,,,
66240,note_on,0,0,0,,,,,,,,,,0,,83,104
66240,note_on,0,0,0,,,,,,,,,,0,,51,94
66240,note_on,0,0,0,,,,,,,,,,0,,71,104
66672,note_on,432,0,0,,,,,,,,,,0,,83,0
66672,note_on,0,0,0,,,,,,,,,,0,,51,0
66672,note_on,0,0,0,,,,,,,,,,0,,71,0
66720,note_on,48,0,0,,,,,,,,,,0,,59,84
66720,note_on,0,0,0,,,,,,,,,,0,,75,92
66720,note_on,0,0,0,,,,,,,,,,0,,54,84
66720,note_on,0,0,0,,,,,,,,,,0,,78,92
66912,note_on,192,0,0,,,,,,,,,,0,,59,0
66912,note_on,0,0,0,,,,,,,,,,0,,75,0
66912,note_on,0,0,0,,,,,,,,,,0,,54,0
66912,note_on,0,0,0,,,,,,,,,,0,,78,0
67200,note_on,288,0,0,,,,,,,,,,0,,83,104
67200,note_on,0,0,0,,,,,,,,,,0,,51,84
67200,note_on,0,0,0,,,,,,,,,,0,,71,104
67440,note_on,240,0,0,,,,,,,,,,0,,83,0
67440,note_on,0,0,0,,,,,,,,,,0,,51,0
67440,note_on,0,0,0,,,,,,,,,,0,,71,0
67440,set_tempo,0,1,0,,,,,,375000,,,,,,,
67680,note_on,240,0,0,,,,,,,,,,0,,42,90
67680,note_on,0,0,0,,,,,,,,,,0,,82,100
67920,note_on,240,0,0,,,,,,,,,,0,,82,0
67920,note_on,0,0,0,,,,,,,,,,0,,80,90
68112,note_on,192,0,0,,,,,,,,,,0,,42,0
68160,note_on,48,0,0,,,,,,,,,,0,,80,0
68160,note_on,0,0,0,,,,,,,,,,0,,80,86
68160,note_on,0,0,0,,,,,,,,,,0,,54,82
68160,note_on,0,0,0,,,,,,,,,,0,,58,82
68400,note_on,240,0,0,,,,,,,,,,0,,80,0
68400,note_on,0,0,0,,,,,,,,,,0,,78,82
68592,note_on,192,0,0,,,,,,,,,,0,,54,0
68592,note_on,0,0,0,,,,,,,,,,0,,58,0
68640,note_on,48,0,0,,,,,,,,,,0,,78,0
68640,note_on,0,0,0,,,,,,,,,,0,,42,82
68640,note_on,0,0,0,,,,,,,,,,0,,76,86
68880,note_on,240,0,0,,,,,,,,,,0,,76,0
68880,note_on,0,0,0,,,,,,,,,,0,,73,84
69072,note_on,192,0,0,,,,,,,,,,0,,42,0
69120,note_on,48,0,0,,,,,,,,,,0,,73,0
69120,set_tempo,0,1,0,,,,,,521739,,,,,,,
69120,note_on,0,0,0,,,,,,,,,,0,,47,86
69120,note_on,0,0,0,,,,,,,,,,0,,71,90
69552,note_on,432,0,0,,,,,,,,,,0,,47,0
69600,set_tempo,48,1,0,,,,,,800000,,,,,,,
69600,note_on,0,0,0,,,,,,,,,,0,,59,82
69600,note_on,0,0,0,,,,,,,,,,0,,51,82
69880,note_on,280,0,0,,,,,,,,,,0,,59,0
69880,note_on,0,0,0,,,,,,,,,,0,,51,0
70080,note_on,200,0,0,,,,,,,,,,0,,71,0
70080,end_of_track,0,1,0,,,,,,,,,,,,,
