tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
71036,note_on,0,0,0,,,,,,,,,0,,72,84
71036,note_on,0,0,0,,,,,,,,,0,,53,84
71252,note_on,216,0,0,,,,,,,,,0,,53,0
71286,note_on,34,0,0,,,,,,,,,0,,53,84
71502,note_on,216,0,0,,,,,,,,,0,,53,0
71520,note_on,18,0,0,,,,,,,,,0,,41,84
71690,note_on,170,0,0,,,,,,,,,0,,41,0
71756,note_on,66,0,0,,,,,,,,,0,,69,0
71756,note_on,0,0,0,,,,,,,,,0,,72,0
71760,note_on,4,0,0,,,,,,,,,0,,69,84
71760,note_on,0,0,0,,,,,,,,,0,,53,84
71760,note_on,0,0,0,,,,,,,,,0,,65,84
71976,note_on,216,0,0,,,,,,,,,0,,53,0
71983,note_on,7,0,0,,,,,,,,,0,,79,84
72000,note_on,17,0,0,,,,,,,,,0,,69,0
72000,note_on,0,0,0,,,,,,,,,0,,65,0
72000,note_on,0,0,0,,,,,,,,,0,,69,84
72000,note_on,0,0,0,,,,,,,,,0,,41,84
72000,note_on,0,0,0,,,,,,,,,0,,77,84
72037,note_on,37,0,0,,,,,,,,,0,,79,0
72170,note_on,133,0,0,,,,,,,,,0,,69,0
72170,note_on,0,0,0,,,,,,,,,0,,41,0
72170,note_on,0,0,0,,,,,,,,,0,,77,0
72240,note_on,70,0,0,,,,,,,,,0,,68,84
72240,note_on,0,0,0,,,,,,,,,0,,76,84
72240,note_on,0,0,0,,,,,,,,,0,,53,84
72410,note_on,170,0,0,,,,,,,,,0,,68,0
72410,note_on,0,0,0,,,,,,,,,0,,76,0
72456,note_on,46,0,0,,,,,,,,,0,,53,0
72476,note_on,20,0,0,,,,,,,,,0,,77,84
72476,note_on,0,0,0,,,,,,,,,0,,69,84
72476,note_on,0,0,0,,,,,,,,,0,,53,84
72692,note_on,216,0,0,,,,,,,,,0,,53,0
72726,note_on,34,0,0,,,,,,,,,0,,53,84
72942,note_on,216,0,0,,,,,,,,,0,,53,0
72960,note_on,18,0,0,,,,,,,,,0,,41,84
73130,note_on,170,0,0,,,,,,,,,0,,41,0
73196,note_on,66,0,0,,,,,,,,,0,,77,0
73196,note_on,0,0,0,,,,,,,,,0,,69,0
73200,note_on,4,0,0,,,,,,,,,0,,69,84
73200,note_on,0,0,0,,,,,,,,,0,,72,84
73200,note_on,0,0,0,,,,,,,,,0,,53,84
73416,note_on,216,0,0,,,,,,,,,0,,53,0
73423,note_on,7,0,0,,,,,,,,,0,,75,84
73440,note_on,17,0,0,,,,,,,,,0,,69,0
73440,note_on,0,0,0,,,,,,,,,0,,72,0
73440,note_on,0,0,0,,,,,,,,,0,,37,84
73440,note_on,0,0,0,,,,,,,,,0,,73,84
73440,note_on,0,0,0,,,,,,,,,0,,68,84
73477,note_on,37,0,0,,,,,,,,,0,,75,0
73610,note_on,133,0,0,,,,,,,,,0,,37,0
73610,note_on,0,0,0,,,,,,,,,0,,73,0
73610,note_on,0,0,0,,,,,,,,,0,,68,0
73680,note_on,70,0,0,,,,,,,,,0,,72,84
73680,note_on,0,0,0,,,,,,,,,0,,53,84
73680,note_on,0,0,0,,,,,,,,,0,,68,84
73850,note_on,170,0,0,,,,,,,,,0,,72,0
73850,note_on,0,0,0,,,,,,,,,0,,68,0
73896,note_on,46,0,0,,,,,,,,,0,,53,0
73916,note_on,20,0,0,,,,,,,,,0,,73,84
73916,note_on,0,0,0,,,,,,,,,0,,68,84
73916,note_on,0,0,0,,,,,,,,,0,,53,84
74132,note_on,216,0,0,,,,,,,,,0,,53,0
74166,note_on,34,0,0,,,,,,,,,0,,53,84
74382,note_on,216,0,0,,,,,,,,,0,,53,0
74400,note_on,18,0,0,,,,,,,,,0,,49,84
74570,note_on,170,0,0,,,,,,,,,0,,49,0
74636,note_on,66,0,0,,,,,,,,,0,,73,0
74636,note_on,0,0,0,,,,,,,,,0,,68,0
74640,note_on,4,0,0,,,,,,,,,0,,53,84
74640,note_on,0,0,0,,,,,,,,,0,,68,84
74856,note_on,216,0,0,,,,,,,,,0,,53,0
74863,note_on,7,0,0,,,,,,,,,0,,82,84
74880,note_on,17,0,0,,,,,,,,,0,,68,0
74880,note_on,0,0,0,,,,,,,,,0,,80,84
74880,note_on,0,0,0,,,,,,,,,0,,37,84
74880,note_on,0,0,0,,,,,,,,,0,,77,84
74917,note_on,37,0,0,,,,,,,,,0,,82,0
75050,note_on,133,0,0,,,,,,,,,0,,80,0
75050,note_on,0,0,0,,,,,,,,,0,,37,0
75050,note_on,0,0,0,,,,,,,,,0,,77,0
75120,note_on,70,0,0,,,,,,,,,0,,76,84
75120,note_on,0,0,0,,,,,,,,,0,,53,84
75120,note_on,0,0,0,,,,,,,,,0,,79,84
75290,note_on,170,0,0,,,,,,,,,0,,76,0
75290,note_on,0,0,0,,,,,,,,,0,,79,0
75336,note_on,46,0,0,,,,,,,,,0,,53,0
75356,note_on,20,0,0,,,,,,,,,0,,77,84
75356,note_on,0,0,0,,,,,,,,,0,,80,84
75356,note_on,0,0,0,,,,,,,,,0,,53,84
75572,note_on,216,0,0,,,,,,,,,0,,53,0
75606,note_on,34,0,0,,,,,,,,,0,,53,84
75822,note_on,216,0,0,,,,,,,,,0,,53,0
75840,note_on,18,0,0,,,,,,,,,0,,49,84
76010,note_on,170,0,0,,,,,,,,,0,,49,0
76076,note_on,66,0,0,,,,,,,,,0,,77,0
76076,note_on,0,0,0,,,,,,,,,0,,80,0
76080,note_on,4,0,0,,,,,,,,,0,,77,84
76080,note_on,0,0,0,,,,,,,,,0,,53,84
76080,note_on,0,0,0,,,,,,,,,0,,73,84
76296,note_on,216,0,0,,,,,,,,,0,,53,0
76320,note_on,24,0,0,,,,,,,,,0,,77,0
76320,note_on,0,0,0,,,,,,,,,0,,73,0
76320,set_tempo,0,1,0,,,,,361445,,,,,,,
76320,note_on,0,0,0,,,,,,,,,0,,78,80
76320,note_on,0,0,0,,,,,,,,,0,,44,80
76320,note_on,0,0,0,,,,,,,,,0,,75,80
76536,note_on,216,0,0,,,,,,,,,0,,44,0
76560,note_on,24,0,0,,,,,,,,,0,,56,80
76752,note_on,192,0,0,,,,,,,,,0,,78,0
76752,note_on,0,0,0,,,,,,,,,0,,75,0
76796,note_on,44,0,0,,,,,,,,,0,,66,80
76796,note_on,0,0,0,,,,,,,,,0,,63,80
76800,note_on,4,0,0,,,,,,,,,0,,56,0
77036,note_on,236,0,0,,,,,,,,,0,,66,0
77036,note_on,0,0,0,,,,,,,,,0,,63,0
77046,note_on,10,0,0,,,,,,,,,0,,82,80
77046,note_on,0,0,0,,,,,,,,,0,,54,80
77046,note_on,0,0,0,,,,,,,,,0,,72,80
77280,note_on,234,0,0,,,,,,,,,0,,61,80
77280,note_on,0,0,0,,,,,,,,,0,,73,80
77280,note_on,0,0,0,,,,,,,,,0,,65,80
77280,note_on,0,0,0,,,,,,,,,0,,77,80
77286,note_on,6,0,0,,,,,,,,,0,,82,0
77286,note_on,0,0,0,,,,,,,,,0,,54,0
77286,note_on,0,0,0,,,,,,,,,0,,72,0
77520,note_on,234,0,0,,,,,,,,,0,,61,0
77520,note_on,0,0,0,,,,,,,,,0,,73,0
77520,note_on,0,0,0,,,,,,,,,0,,65,0
77520,note_on,0,0,0,,,,,,,,,0,,77,0
77520,note_on,0,0,0,,,,,,,,,0,,80,80
77520,note_on,0,0,0,,,,,,,,,0,,56,80
77520,note_on,0,0,0,,,,,,,,,0,,70,80
77760,note_on,240,0,0,,,,,,,,,0,,80,0
77760,note_on,0,0,0,,,,,,,,,0,,56,0
77760,note_on,0,0,0,,,,,,,,,0,,70,0
77760,note_on,0,0,0,,,,,,,,,0,,72,80
77760,note_on,0,0,0,,,,,,,,,0,,75,80
78000,note_on,240,0,0,,,,,,,,,0,,56,80
78192,note_on,192,0,0,,,,,,,,,0,,72,0
78192,note_on,0,0,0,,,,,,,,,0,,75,0
78236,note_on,44,0,0,,,,,,,,,0,,60,80
78236,note_on,0,0,0,,,,,,,,,0,,63,80
78240,note_on,4,0,0,,,,,,,,,0,,56,0
78476,note_on,236,0,0,,,,,,,,,0,,60,0
78476,note_on,0,0,0,,,,,,,,,0,,63,0
78486,note_on,10,0,0,,,,,,,,,0,,68,80
78486,note_on,0,0,0,,,,,,,,,0,,78,80
78486,note_on,0,0,0,,,,,,,,,0,,56,80
78720,note_on,234,0,0,,,,,,,,,0,,62,80
78720,note_on,0,0,0,,,,,,,,,0,,71,80
78720,note_on,0,0,0,,,,,,,,,0,,59,80
78720,note_on,0,0,0,,,,,,,,,0,,74,80
78726,note_on,6,0,0,,,,,,,,,0,,68,0
78726,note_on,0,0,0,,,,,,,,,0,,78,0
78726,note_on,0,0,0,,,,,,,,,0,,56,0
78960,note_on,234,0,0,,,,,,,,,0,,62,0
78960,note_on,0,0,0,,,,,,,,,0,,71,0
78960,note_on,0,0,0,,,,,,,,,0,,59,0
78960,note_on,0,0,0,,,,,,,,,0,,74,0
78960,note_on,0,0,0,,,,,,,,,0,,77,80
78960,note_on,0,0,0,,,,,,,,,0,,56,80
78960,note_on,0,0,0,,,,,,,,,0,,68,80
79200,note_on,240,0,0,,,,,,,,,0,,77,0
79200,note_on,0,0,0,,,,,,,,,0,,56,0
79200,note_on,0,0,0,,,,,,,,,0,,68,0
79200,note_on,0,0,0,,,,,,,,,0,,78,80
79200,note_on,0,0,0,,,,,,,,,0,,44,80
79200,note_on,0,0,0,,,,,,,,,0,,75,80
79440,note_on,240,0,0,,,,,,,,,0,,44,0
79440,note_on,0,0,0,,,,,,,,,0,,56,80
79632,note_on,192,0,0,,,,,,,,,0,,78,0
79632,note_on,0,0,0,,,,,,,,,0,,75,0
79680,note_on,48,0,0,,,,,,,,,0,,56,0
79680,note_on,0,0,0,,,,,,,,,0,,66,80
79680,note_on,0,0,0,,,,,,,,,0,,63,80
79920,note_on,240,0,0,,,,,,,,,0,,66,0
79920,note_on,0,0,0,,,,,,,,,0,,63,0
79920,note_on,0,0,0,,,,,,,,,0,,82,80
79920,note_on,0,0,0,,,,,,,,,0,,56,80
79920,note_on,0,0,0,,,,,,,,,0,,72,80
80160,note_on,240,0,0,,,,,,,,,0,,82,0
80160,note_on,0,0,0,,,,,,,,,0,,56,0
80160,note_on,0,0,0,,,,,,,,,0,,72,0
80160,note_on,0,0,0,,,,,,,,,0,,61,80
80160,note_on,0,0,0,,,,,,,,,0,,73,80
80160,note_on,0,0,0,,,,,,,,,0,,65,80
80160,note_on,0,0,0,,,,,,,,,0,,77,80
80400,note_on,240,0,0,,,,,,,,,0,,61,0
80400,note_on,0,0,0,,,,,,,,,0,,73,0
80400,note_on,0,0,0,,,,,,,,,0,,65,0
80400,note_on,0,0,0,,,,,,,,,0,,77,0
80400,note_on,0,0,0,,,,,,,,,0,,80,80
80400,note_on,0,0,0,,,,,,,,,0,,56,80
80400,note_on,0,0,0,,,,,,,,,0,,70,80
80640,note_on,240,0,0,,,,,,,,,0,,80,0
80640,note_on,0,0,0,,,,,,,,,0,,56,0
80640,note_on,0,0,0,,,,,,,,,0,,70,0
80640,note_on,0,0,0,,,,,,,,,0,,72,80
80640,note_on,0,0,0,,,,,,,,,0,,75,80
80880,note_on,240,0,0,,,,,,,,,0,,56,80
81072,note_on,192,0,0,,,,,,,,,0,,72,0
81072,note_on,0,0,0,,,,,,,,,0,,75,0
81116,note_on,44,0,0,,,,,,,,,0,,60,80
81116,note_on,0,0,0,,,,,,,,,0,,63,80
81120,note_on,4,0,0,,,,,,,,,0,,56,0
81356,note_on,236,0,0,,,,,,,,,0,,60,0
81356,note_on,0,0,0,,,,,,,,,0,,63,0
81360,note_on,4,0,0,,,,,,,,,0,,68,80
81360,note_on,0,0,0,,,,,,,,,0,,78,80
81366,note_on,6,0,0,,,,,,,,,0,,56,80
81600,note_on,234,0,0,,,,,,,,,0,,71,80
81600,note_on,0,0,0,,,,,,,,,0,,74,80
81600,note_on,0,0,0,,,,,,,,,0,,62,80
81600,note_on,0,0,0,,,,,,,,,0,,59,80
81606,note_on,6,0,0,,,,,,,,,0,,68,0
81606,note_on,0,0,0,,,,,,,,,0,,78,0
81606,note_on,0,0,0,,,,,,,,,0,,56,0
81840,note_on,234,0,0,,,,,,,,,0,,71,0
81840,note_on,0,0,0,,,,,,,,,0,,74,0
81840,note_on,0,0,0,,,,,,,,,0,,62,0
81840,note_on,0,0,0,,,,,,,,,0,,59,0
81840,note_on,0,0,0,,,,,,,,,0,,77,80
81840,note_on,0,0,0,,,,,,,,,0,,68,80
81840,note_on,0,0,0,,,,,,,,,0,,56,80
82080,note_on,240,0,0,,,,,,,,,0,,77,0
82080,note_on,0,0,0,,,,,,,,,0,,68,0
82080,note_on,0,0,0,,,,,,,,,0,,56,0
82080,set_tempo,0,1,0,,,,,352941,,,,,,,
82080,note_on,0,0,0,,,,,,,,,0,,62,80
82080,note_on,0,0,0,,,,,,,,,0,,71,80
82080,note_on,0,0,0,,,,,,,,,0,,59,80
82080,note_on,0,0,0,,,,,,,,,0,,76,80
82320,note_on,240,0,0,,,,,,,,,0,,62,0
82320,note_on,0,0,0,,,,,,,,,0,,59,0
82320,note_on,0,0,0,,,,,,,,,0,,56,80
82512,note_on,192,0,0,,,,,,,,,0,,71,0
82512,note_on,0,0,0,,,,,,,,,0,,76,0
82556,note_on,44,0,0,,,,,,,,,0,,55,86
82560,note_on,4,0,0,,,,,,,,,0,,56,0
82796,note_on,236,0,0,,,,,,,,,0,,55,0
82806,note_on,10,0,0,,,,,,,,,0,,62,86
82806,note_on,0,0,0,,,,,,,,,0,,74,86
82806,note_on,0,0,0,,,,,,,,,0,,59,86
82806,note_on,0,0,0,,,,,,,,,0,,77,86
82806,note_on,0,0,0,,,,,,,,,0,,71,86
83040,note_on,234,0,0,,,,,,,,,0,,76,86
83040,note_on,0,0,0,,,,,,,,,0,,56,90
83046,note_on,6,0,0,,,,,,,,,0,,62,0
83046,note_on,0,0,0,,,,,,,,,0,,59,0
83046,note_on,0,0,0,,,,,,,,,0,,77,0
83280,note_on,234,0,0,,,,,,,,,0,,74,0
83280,note_on,0,0,0,,,,,,,,,0,,71,0
83280,note_on,0,0,0,,,,,,,,,0,,76,0
83280,note_on,0,0,0,,,,,,,,,0,,56,0
83280,note_on,0,0,0,,,,,,,,,0,,59,86
83280,note_on,0,0,0,,,,,,,,,0,,62,86
83520,note_on,240,0,0,,,,,,,,,0,,59,0
83520,note_on,0,0,0,,,,,,,,,0,,62,0
83520,note_on,0,0,0,,,,,,,,,0,,50,101
83760,note_on,240,0,0,,,,,,,,,0,,50,0
83760,note_on,0,0,0,,,,,,,,,0,,62,96
83760,note_on,0,0,0,,,,,,,,,0,,84,97
83760,note_on,0,0,0,,,,,,,,,0,,81,97
83976,note_on,216,0,0,,,,,,,,,0,,84,0
83976,note_on,0,0,0,,,,,,,,,0,,81,0
83996,note_on,20,0,0,,,,,,,,,0,,83,100
83996,note_on,0,0,0,,,,,,,,,0,,80,100
83996,note_on,0,0,0,,,,,,,,,0,,52,110
84000,note_on,4,0,0,,,,,,,,,0,,62,0
84236,note_on,236,0,0,,,,,,,,,0,,52,0
84246,note_on,10,0,0,,,,,,,,,0,,64,103
84428,note_on,182,0,0,,,,,,,,,0,,83,0
84428,note_on,0,0,0,,,,,,,,,0,,80,0
84480,note_on,52,0,0,,,,,,,,,0,,38,110
84486,note_on,6,0,0,,,,,,,,,0,,64,0
84720,note_on,234,0,0,,,,,,,,,0,,38,0
84720,note_on,0,0,0,,,,,,,,,0,,93,115
84720,note_on,0,0,0,,,,,,,,,0,,89,115
84720,note_on,0,0,0,,,,,,,,,0,,50,110
84720,note_on,0,0,0,,,,,,,,,0,,81,115
84936,note_on,216,0,0,,,,,,,,,0,,93,0
84936,note_on,0,0,0,,,,,,,,,0,,89,0
84936,note_on,0,0,0,,,,,,,,,0,,81,0
84960,note_on,24,0,0,,,,,,,,,0,,50,0
84960,note_on,0,0,0,,,,,,,,,0,,52,94
84960,note_on,0,0,0,,,,,,,,,0,,92,120
84960,note_on,0,0,0,,,,,,,,,0,,40,94
84960,note_on,0,0,0,,,,,,,,,0,,80,120
84960,note_on,0,0,0,,,,,,,,,0,,91,120
84960,note_on,0,0,0,,,,,,,,,0,,88,120
85328,note_on,368,0,0,,,,,,,,,0,,52,0
85328,note_on,0,0,0,,,,,,,,,0,,40,0
85392,note_on,64,0,0,,,,,,,,,0,,92,0
85440,note_on,48,0,0,,,,,,,,,0,,52,94
85440,note_on,0,0,0,,,,,,,,,0,,56,94
85440,note_on,0,0,0,,,,,,,,,0,,62,94
85536,note_on,96,0,0,,,,,,,,,0,,80,0
85536,note_on,0,0,0,,,,,,,,,0,,88,0
85548,note_on,12,0,0,,,,,,,,,0,,91,0
85560,note_on,12,0,0,,,,,,,,,0,,89,115
85656,note_on,96,0,0,,,,,,,,,0,,89,0
85680,note_on,24,0,0,,,,,,,,,0,,88,115
85776,note_on,96,0,0,,,,,,,,,0,,88,0
85800,note_on,24,0,0,,,,,,,,,0,,86,115
85808,note_on,8,0,0,,,,,,,,,0,,52,0
85808,note_on,0,0,0,,,,,,,,,0,,56,0
85808,note_on,0,0,0,,,,,,,,,0,,62,0
85896,note_on,88,0,0,,,,,,,,,0,,86,0
85920,note_on,24,0,0,,,,,,,,,0,,84,115
86016,note_on,96,0,0,,,,,,,,,0,,84,0
86040,note_on,24,0,0,,,,,,,,,0,,83,115
86136,note_on,96,0,0,,,,,,,,,0,,83,0
86160,note_on,24,0,0,,,,,,,,,0,,81,115
86256,note_on,96,0,0,,,,,,,,,0,,81,0
86280,note_on,24,0,0,,,,,,,,,0,,80,115
86376,note_on,96,0,0,,,,,,,,,0,,80,0
86400,note_on,24,0,0,,,,,,,,,0,,40,94
86400,note_on,0,0,0,,,,,,,,,0,,77,105
86496,note_on,96,0,0,,,,,,,,,0,,77,0
86520,note_on,24,0,0,,,,,,,,,0,,76,105
86616,note_on,96,0,0,,,,,,,,,0,,76,0
86640,note_on,24,0,0,,,,,,,,,0,,74,105
86736,note_on,96,0,0,,,,,,,,,0,,74,0
86760,note_on,24,0,0,,,,,,,,,0,,72,105
86768,note_on,8,0,0,,,,,,,,,0,,40,0
86856,note_on,88,0,0,,,,,,,,,0,,72,0
86880,note_on,24,0,0,,,,,,,,,0,,56,94
86880,note_on,0,0,0,,,,,,,,,0,,52,94
86880,note_on,0,0,0,,,,,,,,,0,,62,94
86880,note_on,0,0,0,,,,,,,,,0,,71,95
86976,note_on,96,0,0,,,,,,,,,0,,71,0
87000,note_on,24,0,0,,,,,,,,,0,,69,95
87096,note_on,96,0,0,,,,,,,,,0,,69,0
87120,note_on,24,0,0,,,,,,,,,0,,68,95
87216,note_on,96,0,0,,,,,,,,,0,,68,0
87240,note_on,24,0,0,,,,,,,,,0,,65,95
87248,note_on,8,0,0,,,,,,,,,0,,56,0
87248,note_on,0,0,0,,,,,,,,,0,,52,0
87248,note_on,0,0,0,,,,,,,,,0,,62,0
87336,note_on,88,0,0,,,,,,,,,0,,65,0
87360,note_on,24,0,0,,,,,,,,,0,,64,96
87456,note_on,96,0,0,,,,,,,,,0,,64,0
87456,note_on,0,0,0,,,,,,,,,0,,65,97
87552,note_on,96,0,0,,,,,,,,,0,,65,0
87552,note_on,0,0,0,,,,,,,,,0,,68,98
87648,note_on,96,0,0,,,,,,,,,0,,68,0
87648,note_on,0,0,0,,,,,,,,,0,,69,99
87744,note_on,96,0,0,,,,,,,,,0,,69,0
87744,note_on,0,0,0,,,,,,,,,0,,71,100
87823,note_on,79,0,0,,,,,,,,,0,,74,100
87840,note_on,17,0,0,,,,,,,,,0,,71,0
87840,note_on,0,0,0,,,,,,,,,0,,69,100
87840,note_on,0,0,0,,,,,,,,,0,,45,94
87840,note_on,0,0,0,,,,,,,,,0,,72,100
88010,note_on,170,0,0,,,,,,,,,0,,69,0
88010,note_on,0,0,0,,,,,,,,,0,,45,0
88010,note_on,0,0,0,,,,,,,,,0,,72,0
88023,note_on,13,0,0,,,,,,,,,0,,74,0
88080,note_on,57,0,0,,,,,,,,,0,,71,100
88080,note_on,0,0,0,,,,,,,,,0,,52,90
88080,note_on,0,0,0,,,,,,,,,0,,68,100
88250,note_on,170,0,0,,,,,,,,,0,,71,0
88250,note_on,0,0,0,,,,,,,,,0,,68,0
88296,note_on,46,0,0,,,,,,,,,0,,52,0
88316,note_on,20,0,0,,,,,,,,,0,,72,100
88316,note_on,0,0,0,,,,,,,,,0,,69,100
88316,note_on,0,0,0,,,,,,,,,0,,52,90
88532,note_on,216,0,0,,,,,,,,,0,,52,0
88566,note_on,34,0,0,,,,,,,,,0,,52,90
88748,note_on,182,0,0,,,,,,,,,0,,72,0
88748,note_on,0,0,0,,,,,,,,,0,,69,0
88782,note_on,34,0,0,,,,,,,,,0,,52,0
88783,note_on,1,0,0,,,,,,,,,0,,74,100
88800,note_on,17,0,0,,,,,,,,,0,,69,100
88800,note_on,0,0,0,,,,,,,,,0,,45,94
88800,note_on,0,0,0,,,,,,,,,0,,72,100
88837,note_on,37,0,0,,,,,,,,,0,,74,0
88970,note_on,133,0,0,,,,,,,,,0,,69,0
88970,note_on,0,0,0,,,,,,,,,0,,45,0
88970,note_on,0,0,0,,,,,,,,,0,,72,0
89040,note_on,70,0,0,,,,,,,,,0,,52,94
89040,note_on,0,0,0,,,,,,,,,0,,68,100
89040,note_on,0,0,0,,,,,,,,,0,,71,100
89210,note_on,170,0,0,,,,,,,,,0,,68,0
89210,note_on,0,0,0,,,,,,,,,0,,71,0
89256,note_on,46,0,0,,,,,,,,,0,,52,0
89280,note_on,24,0,0,,,,,,,,,0,,72,100
89280,note_on,0,0,0,,,,,,,,,0,,45,94
89280,note_on,0,0,0,,,,,,,,,0,,69,100
89450,note_on,170,0,0,,,,,,,,,0,,72,0
89450,note_on,0,0,0,,,,,,,,,0,,45,0
89450,note_on,0,0,0,,,,,,,,,0,,69,0
89520,note_on,70,0,0,,,,,,,,,0,,74,100
89520,note_on,0,0,0,,,,,,,,,0,,52,90
89520,note_on,0,0,0,,,,,,,,,0,,71,100
89690,note_on,170,0,0,,,,,,,,,0,,74,0
89690,note_on,0,0,0,,,,,,,,,0,,71,0
89736,note_on,46,0,0,,,,,,,,,0,,52,0
89756,note_on,20,0,0,,,,,,,,,0,,76,100
89756,note_on,0,0,0,,,,,,,,,0,,72,100
89756,note_on,0,0,0,,,,,,,,,0,,52,90
89972,note_on,216,0,0,,,,,,,,,0,,52,0
90006,note_on,34,0,0,,,,,,,,,0,,52,90
90222,note_on,216,0,0,,,,,,,,,0,,52,0
90240,note_on,18,0,0,,,,,,,,,0,,40,94
90410,note_on,170,0,0,,,,,,,,,0,,40,0
90476,note_on,66,0,0,,,,,,,,,0,,76,0
90476,note_on,0,0,0,,,,,,,,,0,,72,0
90480,note_on,4,0,0,,,,,,,,,0,,71,100
90480,note_on,0,0,0,,,,,,,,,0,,52,90
90480,note_on,0,0,0,,,,,,,,,0,,68,100
90696,note_on,216,0,0,,,,,,,,,0,,52,0
90703,note_on,7,0,0,,,,,,,,,0,,74,100
90720,note_on,17,0,0,,,,,,,,,0,,71,0
90720,note_on,0,0,0,,,,,,,,,0,,68,0
90720,note_on,0,0,0,,,,,,,,,0,,72,100
90720,note_on,0,0,0,,,,,,,,,0,,45,94
90720,note_on,0,0,0,,,,,,,,,0,,69,100
90757,note_on,37,0,0,,,,,,,,,0,,74,0
90890,note_on,133,0,0,,,,,,,,,0,,45,0
90890,note_on,0,0,0,,,,,,,,,0,,69,0
90910,note_on,20,0,0,,,,,,,,,0,,72,0
90960,note_on,50,0,0,,,,,,,,,0,,71,100
90960,note_on,0,0,0,,,,,,,,,0,,52,90
90960,note_on,0,0,0,,,,,,,,,0,,68,100
91130,note_on,170,0,0,,,,,,,,,0,,71,0
91130,note_on,0,0,0,,,,,,,,,0,,68,0
91176,note_on,46,0,0,,,,,,,,,0,,52,0
91196,note_on,20,0,0,,,,,,,,,0,,52,90
91196,note_on,0,0,0,,,,,,,,,0,,69,100
91196,note_on,0,0,0,,,,,,,,,0,,72,100
91412,note_on,216,0,0,,,,,,,,,0,,52,0
91446,note_on,34,0,0,,,,,,,,,0,,52,90
91628,note_on,182,0,0,,,,,,,,,0,,69,0
91628,note_on,0,0,0,,,,,,,,,0,,72,0
91662,note_on,34,0,0,,,,,,,,,0,,52,0
91663,note_on,1,0,0,,,,,,,,,0,,74,112
91680,note_on,17,0,0,,,,,,,,,0,,69,112
91680,note_on,0,0,0,,,,,,,,,0,,45,105
91680,note_on,0,0,0,,,,,,,,,0,,72,112
91717,note_on,37,0,0,,,,,,,,,0,,74,0
91794,note_on,77,0,0,,,,,,,,,0,,69,0
91794,note_on,0,0,0,,,,,,,,,0,,72,0
91850,note_on,56,0,0,,,,,,,,,0,,45,0
91910,note_on,60,0,0,,,,,,,,,0,,52,105
91910,note_on,0,0,0,,,,,,,,,0,,71,112
91910,note_on,0,0,0,,,,,,,,,0,,68,112
92024,note_on,114,0,0,,,,,,,,,0,,52,0
92024,note_on,0,0,0,,,,,,,,,0,,71,0
92024,note_on,0,0,0,,,,,,,,,0,,68,0
92150,note_on,126,0,0,,,,,,,,,0,,38,105
92150,note_on,0,0,0,,,,,,,,,0,,69,112
92150,note_on,0,0,0,,,,,,,,,0,,72,112
92260,note_on,110,0,0,,,,,,,,,0,,38,0
92264,note_on,4,0,0,,,,,,,,,0,,69,0
92264,note_on,0,0,0,,,,,,,,,0,,72,0
92390,note_on,126,0,0,,,,,,,,,0,,50,105
92390,note_on,0,0,0,,,,,,,,,0,,71,112
92390,note_on,0,0,0,,,,,,,,,0,,74,112
92500,note_on,110,0,0,,,,,,,,,0,,50,0
92504,note_on,4,0,0,,,,,,,,,0,,71,0
92504,note_on,0,0,0,,,,,,,,,0,,74,0
92630,note_on,126,0,0,,,,,,,,,0,,50,105
92630,note_on,0,0,0,,,,,,,,,0,,72,112
92630,note_on,0,0,0,,,,,,,,,0,,76,112
92740,note_on,110,0,0,,,,,,,,,0,,50,0
92744,note_on,4,0,0,,,,,,,,,0,,72,0
92744,note_on,0,0,0,,,,,,,,,0,,76,0
92870,note_on,126,0,0,,,,,,,,,0,,50,105
92870,note_on,0,0,0,,,,,,,,,0,,69,112
92870,note_on,0,0,0,,,,,,,,,0,,78,112
92980,note_on,110,0,0,,,,,,,,,0,,50,0
92984,note_on,4,0,0,,,,,,,,,0,,69,0
92984,note_on,0,0,0,,,,,,,,,0,,78,0
93110,note_on,126,0,0,,,,,,,,,0,,43,100
93110,note_on,0,0,0,,,,,,,,,0,,79,112
93110,note_on,0,0,0,,,,,,,,,0,,71,112
93326,note_on,216,0,0,,,,,,,,,0,,43,0
93350,note_on,24,0,0,,,,,,,,,0,,50,100
93566,note_on,216,0,0,,,,,,,,,0,,50,0
93583,note_on,17,0,0,,,,,,,,,0,,81,100
93600,note_on,17,0,0,,,,,,,,,0,,79,0
93600,note_on,0,0,0,,,,,,,,,0,,71,0
93600,note_on,0,0,0,,,,,,,,,0,,79,100
93600,note_on,0,0,0,,,,,,,,,0,,43,94
93600,note_on,0,0,0,,,,,,,,,0,,70,100
93637,note_on,37,0,0,,,,,,,,,0,,81,0
93770,note_on,133,0,0,,,,,,,,,0,,43,0
93790,note_on,20,0,0,,,,,,,,,0,,79,0
93790,note_on,0,0,0,,,,,,,,,0,,70,0
93840,note_on,50,0,0,,,,,,,,,0,,78,100
93840,note_on,0,0,0,,,,,,,,,0,,50,90
93840,note_on,0,0,0,,,,,,,,,0,,69,100
94030,note_on,190,0,0,,,,,,,,,0,,78,0
94030,note_on,0,0,0,,,,,,,,,0,,69,0
94056,note_on,26,0,0,,,,,,,,,0,,50,0
