tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
93086,note_off,,,,,3,0,1,,,,0,84,64
93088,control_change,,,,,2,0,1,,64,40,0,,
93090,note_off,,,,,2,0,1,,,,0,67,64
93091,control_change,,,,,1,0,1,,64,127,0,,
93096,note_off,,,,,5,0,1,,,,0,90,64
93107,note_on,,,,,11,0,1,,,,0,91,82
93108,note_on,,,,,1,0,1,,,,0,83,72
93117,note_off,,,,,9,0,1,,,,0,83,64
93121,note_off,,,,,4,0,1,,,,0,91,64
93140,note_on,,,,,19,0,1,,,,0,91,86
93140,note_on,,,,,0,0,1,,,,0,74,69
93140,note_on,,,,,0,0,1,,,,0,67,64
93141,note_on,,,,,1,0,1,,,,0,83,74
93148,note_off,,,,,7,0,1,,,,0,74,64
93150,note_off,,,,,2,0,1,,,,0,67,64
93153,note_off,,,,,3,0,1,,,,0,83,64
93156,note_off,,,,,3,0,1,,,,0,91,64
93171,note_on,,,,,15,0,1,,,,0,86,82
93172,note_on,,,,,1,0,1,,,,0,82,68
93183,note_off,,,,,11,0,1,,,,0,82,64
93188,note_off,,,,,5,0,1,,,,0,86,64
93200,control_change,,,,,12,0,1,,64,72,0,,
93202,note_on,,,,,2,0,1,,,,0,86,69
93203,control_change,,,,,0,0,1,,64,24,0,,
93203,note_on,,,,,1,0,1,,,,0,82,69
93206,note_on,,,,,3,0,1,,,,0,72,70
93207,control_change,,,,,1,0,1,,64,40,0,,
93208,note_on,,,,,1,0,1,,,,0,60,63
93210,control_change,,,,,2,0,1,,64,72,0,,
93211,note_off,,,,,1,0,1,,,,0,72,64
93213,control_change,,,,,2,0,1,,64,104,0,,
93217,control_change,,,,,4,0,1,,64,127,0,,
93218,note_off,,,,,1,0,1,,,,0,60,64
93218,note_off,,,,,0,0,1,,,,0,82,64
93222,note_off,,,,,4,0,1,,,,0,86,64
93236,note_on,,,,,14,0,1,,,,0,88,80
93237,note_on,,,,,1,0,1,,,,0,82,69
93252,note_off,,,,,15,0,1,,,,0,82,64
93255,note_off,,,,,3,0,1,,,,0,88,64
93263,control_change,,,,,8,0,1,,64,104,0,,
93268,control_change,,,,,0,0,1,,64,40,0,,
93268,note_on,,,,,5,0,1,,,,0,53,69
93270,note_on,,,,,2,0,1,,,,0,65,73
93271,note_on,,,,,1,0,1,,,,0,88,74
93271,note_on,,,,,0,0,1,,,,0,82,79
93271,control_change,,,,,0,0,1,,64,0,0,,
93278,control_change,,,,,7,0,1,,64,40,0,,
93280,note_off,,,,,2,0,1,,,,0,53,64
93281,control_change,,,,,1,0,1,,64,88,0,,
93285,note_off,,,,,4,0,1,,,,0,82,64
93285,control_change,,,,,0,0,1,,64,127,0,,
93287,note_off,,,,,2,0,1,,,,0,65,64
93290,note_off,,,,,3,0,1,,,,0,88,64
93306,note_on,,,,,16,0,1,,,,0,89,89
93307,note_on,,,,,1,0,1,,,,0,81,75
93320,note_off,,,,,0,0,1,,,,0,89,64
93320,note_off,,,,,13,0,1,,,,0,81,64
93335,control_change,,,,,15,0,1,,64,88,0,,
93338,note_on,,,,,3,0,1,,,,0,89,82
93338,note_on,,,,,0,0,1,,,,0,81,75
93340,note_on,,,,,2,0,1,,,,0,72,64
93340,control_change,,,,,0,0,1,,64,40,0,,
93340,note_on,,,,,0,0,1,,,,0,65,54
93342,control_change,,,,,2,0,1,,64,56,0,,
93346,control_change,,,,,4,0,1,,64,72,0,,
93350,note_off,,,,,4,0,1,,,,0,81,64
93350,control_change,,,,,0,0,1,,64,104,0,,
93350,note_off,,,,,0,0,1,,,,0,89,64
93352,control_change,,,,,2,0,1,,64,127,0,,
93356,note_off,,,,,4,0,1,,,,0,72,64
93358,note_off,,,,,2,0,1,,,,0,65,64
93368,note_on,,,,,10,0,1,,,,0,84,82
93368,note_on,,,,,0,0,1,,,,0,81,73
93377,note_off,,,,,9,0,1,,,,0,81,64
93381,note_off,,,,,4,0,1,,,,0,84,64
93400,control_change,,,,,19,0,1,,64,72,0,,
93402,note_on,,,,,2,0,1,,,,0,84,90
93403,note_on,,,,,1,0,1,,,,0,71,60
93403,note_on,,,,,0,0,1,,,,0,65,59
93403,control_change,,,,,0,0,1,,64,56,0,,
93405,note_on,,,,,2,0,1,,,,0,81,78
93406,control_change,,,,,1,0,1,,64,88,0,,
93410,control_change,,,,,4,0,1,,64,104,0,,
93412,note_off,,,,,2,0,1,,,,0,65,64
93412,note_off,,,,,0,0,1,,,,0,71,64
93413,control_change,,,,,1,0,1,,64,127,0,,
93418,note_off,,,,,5,0,1,,,,0,81,64
93421,note_off,,,,,3,0,1,,,,0,84,64
93436,note_on,,,,,15,0,1,,,,0,86,82
93457,note_off,,,,,21,0,1,,,,0,86,64
93472,note_on,,,,,15,0,1,,,,0,88,84
93473,note_on,,,,,1,0,1,,,,0,81,81
93473,note_on,,,,,0,0,1,,,,0,52,66
93475,note_on,,,,,2,0,1,,,,0,64,68
93475,control_change,,,,,0,0,1,,64,56,0,,
93477,control_change,,,,,2,0,1,,64,0,0,,
93487,note_off,,,,,10,0,1,,,,0,52,64
93488,control_change,,,,,1,0,1,,64,88,0,,
93491,note_off,,,,,3,0,1,,,,0,64,64
93492,note_off,,,,,1,0,1,,,,0,88,64
93492,control_change,,,,,0,0,1,,64,127,0,,
93497,note_off,,,,,5,0,1,,,,0,81,64
93507,note_on,,,,,10,0,1,,,,0,84,92
93523,note_off,,,,,16,0,1,,,,0,84,64
93542,control_change,,,,,19,0,1,,64,104,0,,
93545,note_on,,,,,3,0,1,,,,0,66,53
93546,note_on,,,,,1,0,1,,,,0,75,72
93546,note_on,,,,,0,0,1,,,,0,84,85
93546,control_change,,,,,0,0,1,,64,40,0,,
93548,control_change,,,,,2,0,1,,64,24,0,,
93550,note_on,,,,,2,0,1,,,,0,64,51
93552,control_change,,,,,2,0,1,,64,40,0,,
93556,control_change,,,,,4,0,1,,64,88,0,,
93560,control_change,,,,,4,0,1,,64,127,0,,
93563,note_off,,,,,3,0,1,,,,0,84,64
93567,note_off,,,,,4,0,1,,,,0,75,64
93576,note_off,,,,,9,0,1,,,,0,64,64
93577,note_off,,,,,1,0,1,,,,0,66,64
93580,note_on,,,,,3,0,1,,,,0,83,83
93597,note_off,,,,,17,0,1,,,,0,83,64
93617,control_change,,,,,0,0,1,,64,88,0,,
93617,note_on,,,,,0,0,1,,,,0,68,48
93617,note_on,,,,,20,0,1,,,,0,83,79
93620,control_change,,,,,3,0,1,,64,24,0,,
93621,note_on,,,,,1,0,1,,,,0,74,60
93622,note_on,,,,,1,0,1,,,,0,64,46
93623,control_change,,,,,1,0,1,,64,0,0,,
93627,control_change,,,,,4,0,1,,64,40,0,,
93631,control_change,,,,,0,0,1,,64,88,0,,
93631,note_off,,,,,4,0,1,,,,0,64,64
93632,note_off,,,,,1,0,1,,,,0,68,64
93633,control_change,,,,,1,0,1,,64,127,0,,
93640,note_off,,,,,7,0,1,,,,0,74,64
93645,note_off,,,,,5,0,1,,,,0,83,64
93653,note_on,,,,,8,0,1,,,,0,76,78
93667,note_off,,,,,14,0,1,,,,0,76,64
93705,note_on,,,,,38,0,1,,,,0,57,76
93705,control_change,,,,,0,0,1,,64,88,0,,
93705,note_on,,,,,0,0,1,,,,0,45,75
93708,control_change,,,,,3,0,1,,64,0,0,,
93718,control_change,,,,,10,0,1,,64,40,0,,
93722,control_change,,,,,4,0,1,,64,127,0,,
93726,note_off,,,,,4,0,1,,,,0,45,64
93736,note_off,,,,,10,0,1,,,,0,57,64
93748,note_on,,,,,12,0,1,,,,0,84,81
93750,note_on,,,,,2,0,1,,,,0,81,74
93768,note_off,,,,,18,0,1,,,,0,81,64
93770,note_off,,,,,2,0,1,,,,0,84,64
93791,note_on,,,,,21,0,1,,,,0,80,80
93792,note_on,,,,,1,0,1,,,,0,84,78
93796,note_on,,,,,4,0,1,,,,0,69,68
93796,note_on,,,,,0,0,1,,,,0,57,63
93806,note_off,,,,,10,0,1,,,,0,84,64
93812,note_off,,,,,6,0,1,,,,0,80,64
93827,note_on,,,,,15,0,1,,,,0,84,79
93827,note_on,,,,,0,0,1,,,,0,79,73
93841,note_off,,,,,14,0,1,,,,0,79,64
93845,note_off,,,,,4,0,1,,,,0,84,64
93848,note_off,,,,,3,0,1,,,,0,57,64
93851,note_off,,,,,3,0,1,,,,0,69,64
93862,note_on,,,,,11,0,1,,,,0,78,77
93862,note_on,,,,,0,0,1,,,,0,65,58
93863,note_on,,,,,1,0,1,,,,0,84,75
93867,note_on,,,,,4,0,1,,,,0,60,49
93868,note_off,,,,,1,0,1,,,,0,65,64
93875,note_off,,,,,7,0,1,,,,0,60,64
93877,note_off,,,,,2,0,1,,,,0,84,64
93880,note_off,,,,,3,0,1,,,,0,78,64
93897,note_on,,,,,17,0,1,,,,0,84,81
93897,note_on,,,,,0,0,1,,,,0,77,84
93910,note_off,,,,,13,0,1,,,,0,84,64
93913,note_off,,,,,3,0,1,,,,0,77,64
93935,note_on,,,,,22,0,1,,,,0,83,87
93936,note_on,,,,,1,0,1,,,,0,77,81
93936,control_change,,,,,0,0,1,,64,72,0,,
93937,note_on,,,,,1,0,1,,,,0,56,61
93938,note_on,,,,,1,0,1,,,,0,44,59
93938,control_change,,,,,0,0,1,,64,0,0,,
93948,control_change,,,,,10,0,1,,64,127,0,,
93952,note_off,,,,,4,0,1,,,,0,44,64
93952,note_off,,,,,0,0,1,,,,0,77,64
93953,note_off,,,,,1,0,1,,,,0,56,64
93953,note_off,,,,,0,0,1,,,,0,83,64
93973,note_on,,,,,20,0,1,,,,0,83,88
93975,note_on,,,,,2,0,1,,,,0,76,79
93988,note_off,,,,,13,0,1,,,,0,76,64
93990,note_off,,,,,2,0,1,,,,0,83,64
94007,note_on,,,,,17,0,1,,,,0,83,80
94007,note_on,,,,,0,0,1,,,,0,75,81
94010,note_on,,,,,3,0,1,,,,0,68,65
94013,note_on,,,,,3,0,1,,,,0,56,53
94022,note_off,,,,,9,0,1,,,,0,75,64
94023,note_off,,,,,1,0,1,,,,0,83,64
94041,note_on,,,,,18,0,1,,,,0,83,83
94042,note_on,,,,,1,0,1,,,,0,76,82
94045,note_off,,,,,3,0,1,,,,0,56,64
94048,note_off,,,,,3,0,1,,,,0,68,64
94057,note_off,,,,,9,0,1,,,,0,83,64
94058,note_off,,,,,1,0,1,,,,0,76,64
94071,note_on,,,,,13,0,1,,,,0,64,70
94075,note_on,,,,,4,0,1,,,,0,83,82
94075,note_on,,,,,0,0,1,,,,0,77,88
94075,note_on,,,,,0,0,1,,,,0,59,54
94078,note_off,,,,,3,0,1,,,,0,64,64
94086,note_off,,,,,8,0,1,,,,0,59,64
94088,note_off,,,,,2,0,1,,,,0,77,64
94091,note_off,,,,,3,0,1,,,,0,83,64
94106,note_on,,,,,15,0,1,,,,0,83,76
94107,note_on,,,,,1,0,1,,,,0,76,82
94117,note_off,,,,,10,0,1,,,,0,83,64
94118,note_off,,,,,1,0,1,,,,0,76,64
94158,note_on,,,,,40,0,1,,,,0,87,85
94160,note_on,,,,,0,0,1,,,,0,82,79
94160,control_change,,,,,0,0,1,,64,72,0,,
94160,note_on,,,,,0,0,1,,,,0,43,70
94160,note_on,,,,,2,0,1,,,,0,55,77
94162,control_change,,,,,2,0,1,,64,0,0,,
94165,note_on,,,,,3,0,1,,,,0,88,53
94170,note_off,,,,,5,0,1,,,,0,88,64
94175,note_off,,,,,5,0,1,,,,0,43,64
94176,control_change,,,,,1,0,1,,64,104,0,,
94180,control_change,,,,,4,0,1,,64,127,0,,
94182,note_off,,,,,0,0,1,,,,0,87,64
94182,note_off,,,,,2,0,1,,,,0,82,64
94183,note_off,,,,,1,0,1,,,,0,55,64
94201,note_on,,,,,18,0,1,,,,0,82,85
94202,note_on,,,,,1,0,1,,,,0,79,84
94216,note_off,,,,,14,0,1,,,,0,79,64
94218,note_off,,,,,2,0,1,,,,0,82,64
94236,note_on,,,,,0,0,1,,,,0,78,73
94236,note_on,,,,,18,0,1,,,,0,82,77
94238,note_on,,,,,2,0,1,,,,0,67,66
94241,note_on,,,,,3,0,1,,,,0,55,63
94251,note_off,,,,,10,0,1,,,,0,82,64
94252,note_off,,,,,1,0,1,,,,0,78,64
94266,note_on,,,,,14,0,1,,,,0,82,74
94266,note_on,,,,,0,0,1,,,,0,77,81
94280,note_off,,,,,14,0,1,,,,0,77,64
94282,note_off,,,,,2,0,1,,,,0,82,64
94287,note_off,,,,,5,0,1,,,,0,67,64
94291,note_off,,,,,4,0,1,,,,0,55,64
94300,note_on,,,,,9,0,1,,,,0,63,57
94301,note_on,,,,,0,0,1,,,,0,76,81
94301,note_on,,,,,1,0,1,,,,0,82,86
94302,note_on,,,,,1,0,1,,,,0,58,45
94313,note_off,,,,,11,0,1,,,,0,63,64
94315,note_off,,,,,0,0,1,,,,0,82,64
94315,note_off,,,,,2,0,1,,,,0,76,64
94318,note_off,,,,,3,0,1,,,,0,58,64
94332,note_on,,,,,14,0,1,,,,0,82,79
94335,note_on,,,,,3,0,1,,,,0,75,78
94347,note_off,,,,,12,0,1,,,,0,75,64
94348,note_off,,,,,1,0,1,,,,0,82,64
94370,note_on,,,,,22,0,1,,,,0,81,80
94370,note_on,,,,,0,0,1,,,,0,75,73
94370,control_change,,,,,0,0,1,,64,56,0,,
94373,note_on,,,,,3,0,1,,,,0,54,73
94373,note_on,,,,,0,0,1,,,,0,42,57
94373,control_change,,,,,0,0,1,,64,0,0,,
94380,control_change,,,,,7,0,1,,64,24,0,,
94382,control_change,,,,,2,0,1,,64,72,0,,
94386,note_off,,,,,4,0,1,,,,0,42,64
94386,note_off,,,,,0,0,1,,,,0,54,64
94386,note_off,,,,,0,0,1,,,,0,81,64
94387,note_off,,,,,1,0,1,,,,0,75,64
94387,control_change,,,,,0,0,1,,64,127,0,,
94402,note_on,,,,,15,0,1,,,,0,81,85
94403,note_on,,,,,1,0,1,,,,0,74,83
94415,note_off,,,,,12,0,1,,,,0,74,64
94420,note_off,,,,,5,0,1,,,,0,81,64
94437,note_on,,,,,17,0,1,,,,0,73,77
94437,note_on,,,,,0,0,1,,,,0,81,77
94440,note_on,,,,,3,0,1,,,,0,66,63
94441,note_on,,,,,1,0,1,,,,0,54,59
94451,note_off,,,,,10,0,1,,,,0,73,64
94455,note_off,,,,,4,0,1,,,,0,81,64
94470,note_on,,,,,15,0,1,,,,0,74,82
94471,note_on,,,,,1,0,1,,,,0,81,80
94472,note_off,,,,,1,0,1,,,,0,54,64
94473,note_off,,,,,1,0,1,,,,0,66,64
94487,note_off,,,,,14,0,1,,,,0,81,64
94487,note_off,,,,,0,0,1,,,,0,74,64
94503,note_on,,,,,16,0,1,,,,0,62,68
94505,note_on,,,,,2,0,1,,,,0,75,78
94506,note_on,,,,,1,0,1,,,,0,81,79
94506,note_on,,,,,0,0,1,,,,0,57,53
94511,note_off,,,,,5,0,1,,,,0,62,64
94516,note_off,,,,,5,0,1,,,,0,57,64
94522,note_off,,,,,6,0,1,,,,0,75,64
94525,note_off,,,,,3,0,1,,,,0,81,64
94537,note_on,,,,,12,0,1,,,,0,74,85
94558,note_off,,,,,21,0,1,,,,0,74,64
94578,note_on,,,,,0,0,1,,,,0,80,75
94578,note_on,,,,,20,0,1,,,,0,85,85
94585,note_on,,,,,7,0,1,,,,0,41,69
94586,note_on,,,,,1,0,1,,,,0,53,76
94587,control_change,,,,,1,0,1,,64,24,0,,
94591,control_change,,,,,4,0,1,,64,0,0,,
94597,note_off,,,,,6,0,1,,,,0,41,64
94597,control_change,,,,,0,0,1,,64,56,0,,
94601,control_change,,,,,4,0,1,,64,127,0,,
94602,note_off,,,,,1,0,1,,,,0,80,64
94603,note_off,,,,,1,0,1,,,,0,85,64
94606,note_off,,,,,3,0,1,,,,0,53,64
94617,note_on,,,,,11,0,1,,,,0,80,78
94621,note_on,,,,,4,0,1,,,,0,77,79
94633,note_off,,,,,12,0,1,,,,0,77,64
94637,note_off,,,,,4,0,1,,,,0,80,64
94650,note_on,,,,,13,0,1,,,,0,80,77
94652,note_on,,,,,2,0,1,,,,0,76,73
94657,note_on,,,,,5,0,1,,,,0,65,66
94658,note_on,,,,,1,0,1,,,,0,53,66
94666,note_off,,,,,8,0,1,,,,0,76,64
94668,note_off,,,,,2,0,1,,,,0,80,64
94683,note_on,,,,,0,0,1,,,,0,80,79
94683,note_on,,,,,15,0,1,,,,0,75,84
94700,note_off,,,,,17,0,1,,,,0,80,64
94700,note_off,,,,,0,0,1,,,,0,75,64
94702,note_off,,,,,2,0,1,,,,0,53,64
94703,note_off,,,,,1,0,1,,,,0,65,64
94717,note_on,,,,,14,0,1,,,,0,61,59
94718,note_on,,,,,1,0,1,,,,0,56,51
94720,note_on,,,,,2,0,1,,,,0,80,88
94721,note_on,,,,,1,0,1,,,,0,74,70
94726,note_off,,,,,5,0,1,,,,0,61,64
94727,note_off,,,,,1,0,1,,,,0,74,64
94731,note_off,,,,,4,0,1,,,,0,56,64
94736,note_off,,,,,5,0,1,,,,0,80,64
94753,note_on,,,,,17,0,1,,,,0,80,88
94755,note_on,,,,,2,0,1,,,,0,73,80
94780,control_change,,,,,25,0,1,,64,56,0,,
94783,control_change,,,,,3,0,1,,64,0,0,,
94790,note_on,,,,,7,0,1,,,,0,40,63
94791,note_on,,,,,1,0,1,,,,0,52,71
94793,control_change,,,,,2,0,1,,64,56,0,,
94796,note_off,,,,,3,0,1,,,,0,40,64
94797,control_change,,,,,1,0,1,,64,127,0,,
94801,note_off,,,,,4,0,1,,,,0,73,64
94803,note_off,,,,,2,0,1,,,,0,52,64
94815,note_off,,,,,12,0,1,,,,0,80,64
94826,note_on,,,,,11,0,1,,,,0,79,94
94857,note_on,,,,,31,0,1,,,,0,64,73
94857,note_on,,,,,0,0,1,,,,0,52,59
94867,note_off,,,,,10,0,1,,,,0,52,64
94868,note_off,,,,,1,0,1,,,,0,79,64
94871,note_off,,,,,3,0,1,,,,0,64,64
94891,note_on,,,,,20,0,1,,,,0,79,84
94893,note_on,,,,,2,0,1,,,,0,72,71
94895,control_change,,,,,2,0,1,,64,88,0,,
94898,control_change,,,,,3,0,1,,64,24,0,,
94903,note_on,,,,,5,0,1,,,,0,50,71
94908,control_change,,,,,5,0,1,,64,127,0,,
94911,note_off,,,,,3,0,1,,,,0,72,64
94915,note_off,,,,,4,0,1,,,,0,79,64
94917,note_off,,,,,2,0,1,,,,0,50,64
94925,note_on,,,,,8,0,1,,,,0,65,74
94937,note_off,,,,,12,0,1,,,,0,65,64
94957,note_on,,,,,20,0,1,,,,0,80,85
94960,note_on,,,,,3,0,1,,,,0,71,67
94973,control_change,,,,,13,0,1,,64,40,0,,
94976,control_change,,,,,3,0,1,,64,0,0,,
94978,note_off,,,,,2,0,1,,,,0,71,64
94980,note_on,,,,,2,0,1,,,,0,48,55
94987,control_change,,,,,7,0,1,,64,88,0,,
94988,note_off,,,,,1,0,1,,,,0,48,64
94991,control_change,,,,,3,0,1,,64,127,0,,
94993,note_on,,,,,2,0,1,,,,0,64,82
95005,note_off,,,,,12,0,1,,,,0,64,64
95011,note_off,,,,,6,0,1,,,,0,80,64
95027,note_on,,,,,16,0,1,,,,0,81,81
95028,note_on,,,,,1,0,1,,,,0,69,73
95038,note_off,,,,,10,0,1,,,,0,81,64
95045,note_off,,,,,7,0,1,,,,0,69,64
95065,control_change,,,,,20,0,1,,64,88,0,,
95067,note_on,,,,,2,0,1,,,,0,71,82
95068,control_change,,,,,0,0,1,,64,0,0,,
95068,note_on,,,,,1,0,1,,,,0,69,70
95073,note_on,,,,,5,0,1,,,,0,50,69
95073,note_on,,,,,0,0,1,,,,0,38,55
95078,note_off,,,,,5,0,1,,,,0,38,64
95082,control_change,,,,,4,0,1,,64,40,0,,
95083,note_off,,,,,1,0,1,,,,0,69,64
95085,control_change,,,,,2,0,1,,64,127,0,,
95088,note_off,,,,,3,0,1,,,,0,50,64
95090,note_off,,,,,2,0,1,,,,0,71,64
95107,note_on,,,,,17,0,1,,,,0,77,87
95110,note_on,,,,,3,0,1,,,,0,65,58
95121,note_off,,,,,11,0,1,,,,0,65,64
95133,note_off,,,,,12,0,1,,,,0,77,64
95142,note_on,,,,,0,0,1,,,,0,59,64
95142,note_on,,,,,9,0,1,,,,0,57,66
95145,note_on,,,,,3,0,1,,,,0,50,60
95148,note_off,,,,,3,0,1,,,,0,57,64
95150,note_off,,,,,2,0,1,,,,0,59,64
95158,note_off,,,,,8,0,1,,,,0,50,64
95177,note_on,,,,,19,0,1,,,,0,77,87
95180,note_on,,,,,3,0,1,,,,0,65,77
95196,note_off,,,,,16,0,1,,,,0,65,64
95198,note_off,,,,,2,0,1,,,,0,77,64
95215,note_on,,,,,17,0,1,,,,0,71,79
95215,note_on,,,,,0,0,1,,,,0,38,67
95216,note_on,,,,,1,0,1,,,,0,50,54
95217,note_on,,,,,1,0,1,,,,0,69,66
95222,note_off,,,,,5,0,1,,,,0,38,64
95225,note_off,,,,,3,0,1,,,,0,69,64
95226,note_off,,,,,1,0,1,,,,0,50,64
95237,note_off,,,,,11,0,1,,,,0,71,64
95247,note_on,,,,,10,0,1,,,,0,77,85
95250,note_on,,,,,3,0,1,,,,0,65,72
95267,note_off,,,,,17,0,1,,,,0,77,64
95270,note_off,,,,,3,0,1,,,,0,65,64
95285,note_on,,,,,15,0,1,,,,0,52,82
95285,control_change,,,,,0,0,1,,64,24,0,,
95286,note_on,,,,,0,0,1,,,,0,71,76
95286,note_on,,,,,1,0,1,,,,0,40,68
95287,note_on,,,,,1,0,1,,,,0,68,62
95288,control_change,,,,,1,0,1,,64,0,0,,
95298,note_off,,,,,10,0,1,,,,0,52,64
95298,control_change,,,,,0,0,1,,64,40,0,,
95302,control_change,,,,,4,0,1,,64,104,0,,
95303,note_off,,,,,1,0,1,,,,0,40,64
95306,control_change,,,,,3,0,1,,64,127,0,,
95311,note_off,,,,,5,0,1,,,,0,68,64
95313,note_off,,,,,2,0,1,,,,0,71,64
95318,note_on,,,,,5,0,1,,,,0,76,84
95321,note_on,,,,,3,0,1,,,,0,64,66
95333,note_off,,,,,12,0,1,,,,0,64,64
95335,note_off,,,,,2,0,1,,,,0,76,64
95352,control_change,,,,,17,0,1,,64,0,0,,
95356,note_on,,,,,4,0,1,,,,0,45,89
95356,note_on,,,,,0,0,1,,,,0,33,70
95366,control_change,,,,,10,0,1,,64,56,0,,
95367,note_off,,,,,1,0,1,,,,0,33,64
95370,control_change,,,,,3,0,1,,64,127,0,,
95375,note_off,,,,,5,0,1,,,,0,45,64
95391,note_on,,,,,16,0,1,,,,0,72,82
95393,note_on,,,,,2,0,1,,,,0,69,70
95407,note_off,,,,,14,0,1,,,,0,69,64
95410,note_off,,,,,3,0,1,,,,0,72,64
95426,note_on,,,,,0,0,1,,,,0,72,68
95426,note_on,,,,,16,0,1,,,,0,68,71
95428,note_on,,,,,2,0,1,,,,0,57,59
95430,note_on,,,,,2,0,1,,,,0,45,63
95440,note_off,,,,,10,0,1,,,,0,72,64
95445,note_off,,,,,5,0,1,,,,0,68,64
95456,note_on,,,,,11,0,1,,,,0,72,72
95456,note_on,,,,,0,0,1,,,,0,67,70
95470,note_off,,,,,14,0,1,,,,0,67,64
95472,note_off,,,,,2,0,1,,,,0,72,64
95473,note_off,,,,,1,0,1,,,,0,45,64
95476,note_off,,,,,3,0,1,,,,0,57,64
95490,note_on,,,,,14,0,1,,,,0,53,52
95491,note_on,,,,,1,0,1,,,,0,66,71
95491,note_on,,,,,0,0,1,,,,0,72,74
95493,note_on,,,,,2,0,1,,,,0,48,55
95495,note_off,,,,,2,0,1,,,,0,53,64
95500,note_off,,,,,5,0,1,,,,0,48,64
95503,note_off,,,,,3,0,1,,,,0,72,64
95506,note_off,,,,,3,0,1,,,,0,66,64
95522,note_on,,,,,16,0,1,,,,0,65,79
95523,note_on,,,,,1,0,1,,,,0,72,82
95535,note_off,,,,,12,0,1,,,,0,72,64
95535,note_off,,,,,0,0,1,,,,0,65,64
95556,control_change,,,,,21,0,1,,64,24,0,,
95558,note_on,,,,,2,0,1,,,,0,71,82
95560,note_on,,,,,2,0,1,,,,0,44,80
95560,note_on,,,,,0,0,1,,,,0,32,72
95560,note_on,,,,,0,0,1,,,,0,65,71
95560,control_change,,,,,0,0,1,,64,0,0,,
95573,note_off,,,,,13,0,1,,,,0,65,64
95573,control_change,,,,,0,0,1,,64,88,0,,
95575,note_off,,,,,2,0,1,,,,0,71,64
95576,note_off,,,,,1,0,1,,,,0,32,64
95577,note_off,,,,,1,0,1,,,,0,44,64
95577,control_change,,,,,0,0,1,,64,127,0,,
95591,note_on,,,,,14,0,1,,,,0,71,68
95592,note_on,,,,,1,0,1,,,,0,64,70
95608,note_off,,,,,16,0,1,,,,0,64,64
95610,note_off,,,,,2,0,1,,,,0,71,64
95627,note_on,,,,,17,0,1,,,,0,71,66
95627,note_on,,,,,0,0,1,,,,0,63,68
95632,note_on,,,,,5,0,1,,,,0,56,62
95632,note_on,,,,,0,0,1,,,,0,44,61
95641,note_off,,,,,9,0,1,,,,0,63,64
95641,note_off,,,,,0,0,1,,,,0,71,64
95660,note_on,,,,,19,0,1,,,,0,64,74
95660,note_on,,,,,0,0,1,,,,0,71,67
95668,note_off,,,,,8,0,1,,,,0,44,64
95672,note_off,,,,,4,0,1,,,,0,71,64
95672,note_off,,,,,0,0,1,,,,0,56,64
95673,note_off,,,,,1,0,1,,,,0,64,64
95693,note_on,,,,,20,0,1,,,,0,71,79
95693,note_on,,,,,0,0,1,,,,0,52,66
95695,note_on,,,,,2,0,1,,,,0,65,68
95697,note_on,,,,,2,0,1,,,,0,47,51
95700,note_off,,,,,3,0,1,,,,0,52,64
95706,note_off,,,,,6,0,1,,,,0,47,64
95707,note_off,,,,,1,0,1,,,,0,65,64
95713,note_off,,,,,6,0,1,,,,0,71,64
95726,note_on,,,,,13,0,1,,,,0,64,75
95746,note_off,,,,,20,0,1,,,,0,64,64
95771,note_on,,,,,0,0,1,,,,0,31,70
95771,note_on,,,,,0,0,1,,,,0,43,82
95771,note_on,,,,,0,0,1,,,,0,70,77
95771,note_on,,,,,25,0,1,,,,0,75,86
95773,control_change,,,,,2,0,1,,64,56,0,,
95777,control_change,,,,,4,0,1,,64,0,0,,
95783,note_off,,,,,6,0,1,,,,0,31,64
95791,control_change,,,,,0,0,1,,64,88,0,,
95791,note_off,,,,,8,0,1,,,,0,70,64
95792,note_off,,,,,1,0,1,,,,0,43,64
95793,control_change,,,,,1,0,1,,64,127,0,,
95797,note_off,,,,,4,0,1,,,,0,75,64
95815,note_on,,,,,18,0,1,,,,0,67,73
95815,note_on,,,,,0,0,1,,,,0,70,69
95830,note_off,,,,,15,0,1,,,,0,67,64
95832,note_off,,,,,2,0,1,,,,0,70,64
95848,note_on,,,,,16,0,1,,,,0,70,73
95850,note_on,,,,,2,0,1,,,,0,65,60
95853,note_on,,,,,3,0,1,,,,0,55,76
95855,note_on,,,,,2,0,1,,,,0,43,64
95863,note_off,,,,,8,0,1,,,,0,65,64
95866,note_off,,,,,3,0,1,,,,0,70,64
95883,note_on,,,,,17,0,1,,,,0,70,73
95888,note_on,,,,,5,0,1,,,,0,64,61
95891,note_on,,,,,3,0,1,,,,0,66,44
95893,note_off,,,,,2,0,1,,,,0,64,64
95897,note_off,,,,,4,0,1,,,,0,66,64
95901,note_off,,,,,0,0,1,,,,0,55,64
95901,note_off,,,,,4,0,1,,,,0,70,64
95902,note_off,,,,,1,0,1,,,,0,43,64
95913,note_on,,,,,11,0,1,,,,0,51,71
95917,note_on,,,,,4,0,1,,,,0,46,57
95918,note_on,,,,,0,0,1,,,,0,64,78
95918,note_on,,,,,1,0,1,,,,0,70,86
95925,note_off,,,,,7,0,1,,,,0,51,64
