tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,control,value
137053,note_on,,13,0,1,,,,,,,,,,,,76,0,0,,
137066,control_change,,13,0,1,,,,,,,,,,,,,,0,64,0
137129,note_on,,63,0,1,,,,,,,,,,,,62,0,0,,
137220,control_change,,91,0,1,,,,,,,,,,,,,,0,64,127
137260,note_on,,40,0,1,,,,,,,,,,,,61,0,0,,
137274,note_on,,14,0,1,,,,,,,,,,,,76,90,0,,
137288,note_on,,14,0,1,,,,,,,,,,,,69,0,0,,
137290,note_on,,2,0,1,,,,,,,,,,,,71,0,0,,
137301,note_on,,11,0,1,,,,,,,,,,,,76,0,0,,
137584,note_on,,283,0,1,,,,,,,,,,,,59,58,0,,
137586,note_on,,2,0,1,,,,,,,,,,,,68,55,0,,
137591,note_on,,5,0,1,,,,,,,,,,,,76,85,0,,
137593,note_on,,2,0,1,,,,,,,,,,,,50,76,0,,
137655,control_change,,62,0,1,,,,,,,,,,,,,,0,64,0
137833,control_change,,178,0,1,,,,,,,,,,,,,,0,64,127
137844,note_on,,11,0,1,,,,,,,,,,,,80,91,0,,
137887,note_on,,43,0,1,,,,,,,,,,,,76,0,0,,
138046,note_on,,159,0,1,,,,,,,,,,,,50,0,0,,
138067,note_on,,21,0,1,,,,,,,,,,,,76,95,0,,
138082,note_on,,15,0,1,,,,,,,,,,,,80,0,0,,
138085,note_on,,3,0,1,,,,,,,,,,,,59,0,0,,
138277,note_on,,192,0,1,,,,,,,,,,,,80,97,0,,
138286,note_on,,9,0,1,,,,,,,,,,,,61,79,0,,
138290,note_on,,4,0,1,,,,,,,,,,,,52,89,0,,
138304,note_on,,14,0,1,,,,,,,,,,,,68,0,0,,
138308,note_on,,4,0,1,,,,,,,,,,,,76,0,0,,
138383,note_on,,75,0,1,,,,,,,,,,,,61,0,0,,
138383,note_on,,0,0,1,,,,,,,,,,,,52,0,0,,
138508,note_on,,125,0,1,,,,,,,,,,,,68,83,0,,
138513,note_on,,5,0,1,,,,,,,,,,,,76,97,0,,
138515,note_on,,2,0,1,,,,,,,,,,,,59,74,0,,
138517,note_on,,2,0,1,,,,,,,,,,,,80,0,0,,
138519,note_on,,2,0,1,,,,,,,,,,,,50,83,0,,
138589,control_change,,70,0,1,,,,,,,,,,,,,,0,64,0
138725,note_on,,136,0,1,,,,,,,,,,,,80,92,0,,
138730,control_change,,5,0,1,,,,,,,,,,,,,,0,64,127
138740,note_on,,10,0,1,,,,,,,,,,,,68,0,0,,
138746,note_on,,6,0,1,,,,,,,,,,,,76,0,0,,
138762,note_on,,16,0,1,,,,,,,,,,,,59,0,0,,
138777,note_on,,15,0,1,,,,,,,,,,,,50,0,0,,
138828,note_on,,51,0,1,,,,,,,,,,,,80,0,0,,
138954,note_on,,126,0,1,,,,,,,,,,,,69,81,0,,
138957,note_on,,3,0,1,,,,,,,,,,,,49,84,0,,
138957,note_on,,0,0,1,,,,,,,,,,,,57,85,0,,
138957,note_on,,0,0,1,,,,,,,,,,,,76,99,0,,
138999,control_change,,42,0,1,,,,,,,,,,,,,,0,64,0
139127,control_change,,128,0,1,,,,,,,,,,,,,,0,64,127
139185,note_on,,58,0,1,,,,,,,,,,,,49,0,0,,
139196,note_on,,11,0,1,,,,,,,,,,,,81,100,0,,
139204,note_on,,8,0,1,,,,,,,,,,,,69,0,0,,
139217,note_on,,13,0,1,,,,,,,,,,,,57,0,0,,
139244,note_on,,27,0,1,,,,,,,,,,,,76,0,0,,
139247,note_on,,3,0,1,,,,,,,,,,,,81,0,0,,
139467,note_on,,220,0,1,,,,,,,,,,,,64,78,0,,
139472,note_on,,5,0,1,,,,,,,,,,,,83,71,0,,
139488,note_on,,16,0,1,,,,,,,,,,,,56,50,0,,
139536,control_change,,48,0,1,,,,,,,,,,,,,,0,64,0
139716,note_on,,180,0,1,,,,,,,,,,,,62,66,0,,
139722,note_on,,6,0,1,,,,,,,,,,,,76,89,0,,
139738,note_on,,16,0,1,,,,,,,,,,,,83,0,0,,
139741,control_change,,3,0,1,,,,,,,,,,,,,,0,64,127
139809,note_on,,68,0,1,,,,,,,,,,,,64,0,0,,
139837,note_on,,28,0,1,,,,,,,,,,,,56,0,0,,
139980,note_on,,143,0,1,,,,,,,,,,,,61,67,0,,
139986,note_on,,6,0,1,,,,,,,,,,,,76,0,0,,
139986,note_on,,0,0,1,,,,,,,,,,,,81,68,0,,
139992,note_on,,6,0,1,,,,,,,,,,,,57,46,0,,
139998,note_on,,6,0,1,,,,,,,,,,,,62,0,0,,
140048,control_change,,50,0,1,,,,,,,,,,,,,,0,64,0
140241,control_change,,193,0,1,,,,,,,,,,,,,,0,64,127
140248,note_on,,7,0,1,,,,,,,,,,,,76,51,0,,
140252,note_on,,4,0,1,,,,,,,,,,,,81,0,0,,
140262,note_on,,10,0,1,,,,,,,,,,,,57,0,0,,
140296,note_on,,34,0,1,,,,,,,,,,,,61,0,0,,
140439,note_on,,143,0,1,,,,,,,,,,,,76,0,0,,
140477,note_on,,38,0,1,,,,,,,,,,,,83,55,0,,
140487,note_on,,10,0,1,,,,,,,,,,,,64,70,0,,
140491,note_on,,4,0,1,,,,,,,,,,,,56,55,0,,
140523,control_change,,32,0,1,,,,,,,,,,,,,,0,64,0
140702,control_change,,179,0,1,,,,,,,,,,,,,,0,64,127
140721,note_on,,19,0,1,,,,,,,,,,,,62,55,0,,
140723,note_on,,2,0,1,,,,,,,,,,,,76,65,0,,
140743,note_on,,20,0,1,,,,,,,,,,,,83,0,0,,
140760,note_on,,17,0,1,,,,,,,,,,,,56,0,0,,
140771,note_on,,11,0,1,,,,,,,,,,,,64,0,0,,
140952,note_on,,181,0,1,,,,,,,,,,,,76,0,0,,
140965,note_on,,13,0,1,,,,,,,,,,,,61,60,0,,
140980,note_on,,15,0,1,,,,,,,,,,,,81,45,0,,
140986,note_on,,6,0,1,,,,,,,,,,,,62,0,0,,
140991,note_on,,5,0,1,,,,,,,,,,,,57,31,0,,
141021,control_change,,30,0,1,,,,,,,,,,,,,,0,64,0
141176,control_change,,155,0,1,,,,,,,,,,,,,,0,64,127
141197,note_on,,21,0,1,,,,,,,,,,,,81,0,0,,
141231,note_on,,34,0,1,,,,,,,,,,,,61,0,0,,
141239,note_on,,8,0,1,,,,,,,,,,,,76,70,0,,
141245,note_on,,6,0,1,,,,,,,,,,,,57,0,0,,
141578,note_on,,333,0,1,,,,,,,,,,,,59,39,0,,
141582,note_on,,4,0,1,,,,,,,,,,,,76,0,0,,
141586,note_on,,4,0,1,,,,,,,,,,,,88,58,0,,
141608,note_on,,22,0,1,,,,,,,,,,,,52,41,0,,
141624,control_change,,16,0,1,,,,,,,,,,,,,,0,64,0
141804,note_on,,180,0,1,,,,,,,,,,,,88,0,0,,
142000,note_on,,196,0,1,,,,,,,,,,,,76,59,0,,
142264,note_on,,264,0,1,,,,,,,,,,,,78,62,0,,
142284,note_on,,20,0,1,,,,,,,,,,,,76,0,0,,
142494,note_on,,210,0,1,,,,,,,,,,,,59,0,0,,
142501,note_on,,7,0,1,,,,,,,,,,,,76,76,0,,
142528,note_on,,27,0,1,,,,,,,,,,,,52,0,0,,
142542,note_on,,14,0,1,,,,,,,,,,,,78,0,0,,
142742,note_on,,200,0,1,,,,,,,,,,,,75,68,0,,
142902,note_on,,160,0,1,,,,,,,,,,,,76,0,0,,
142951,note_on,,49,0,1,,,,,,,,,,,,78,70,0,,
143026,note_on,,75,0,1,,,,,,,,,,,,75,0,0,,
143181,note_on,,155,0,1,,,,,,,,,,,,74,84,0,,
143211,control_change,,30,0,1,,,,,,,,,,,,,,0,64,127
143403,note_on,,192,0,1,,,,,,,,,,,,80,94,0,,
143431,note_on,,28,0,1,,,,,,,,,,,,74,0,0,,
143442,note_on,,11,0,1,,,,,,,,,,,,78,0,0,,
143477,note_on,,35,0,1,,,,,,,,,,,,80,0,0,,
143658,note_on,,181,0,1,,,,,,,,,,,,83,66,0,,
143666,note_on,,8,0,1,,,,,,,,,,,,73,44,0,,
143666,note_on,,0,0,1,,,,,,,,,,,,40,57,0,,
143711,control_change,,45,0,1,,,,,,,,,,,,,,0,64,0
143901,note_on,,190,0,1,,,,,,,,,,,,81,87,0,,
143921,note_on,,20,0,1,,,,,,,,,,,,83,0,0,,
143928,control_change,,7,0,1,,,,,,,,,,,,,,0,64,127
144008,note_on,,80,0,1,,,,,,,,,,,,73,0,0,,
144052,note_on,,44,0,1,,,,,,,,,,,,81,0,0,,
144130,note_on,,78,0,1,,,,,,,,,,,,71,85,0,,
144331,note_on,,201,0,1,,,,,,,,,,,,71,0,0,,
144347,note_on,,16,0,1,,,,,,,,,,,,80,88,0,,
144379,note_on,,32,0,1,,,,,,,,,,,,40,0,0,,
144447,note_on,,68,0,1,,,,,,,,,,,,80,0,0,,
144557,note_on,,110,0,1,,,,,,,,,,,,73,82,0,,
144559,note_on,,2,0,1,,,,,,,,,,,,40,85,0,,
144621,control_change,,62,0,1,,,,,,,,,,,,,,0,64,0
144722,control_change,,101,0,1,,,,,,,,,,,,,,0,64,127
144792,note_on,,70,0,1,,,,,,,,,,,,81,93,0,,
144827,note_on,,35,0,1,,,,,,,,,,,,40,0,0,,
144997,note_on,,170,0,1,,,,,,,,,,,,40,84,0,,
144999,note_on,,2,0,1,,,,,,,,,,,,76,101,0,,
145017,control_change,,18,0,1,,,,,,,,,,,,,,0,64,0
145034,note_on,,17,0,1,,,,,,,,,,,,81,0,0,,
145131,control_change,,97,0,1,,,,,,,,,,,,,,0,64,127
145197,note_on,,66,0,1,,,,,,,,,,,,73,0,0,,
145197,note_on,,0,0,1,,,,,,,,,,,,40,0,0,,
145222,note_on,,25,0,1,,,,,,,,,,,,85,92,0,,
145239,note_on,,17,0,1,,,,,,,,,,,,76,0,0,,
145408,note_on,,169,0,1,,,,,,,,,,,,85,0,0,,
145420,note_on,,12,0,1,,,,,,,,,,,,74,96,0,,
145431,note_on,,11,0,1,,,,,,,,,,,,40,92,0,,
145497,note_on,,66,0,1,,,,,,,,,,,,42,79,0,,
145521,note_on,,24,0,1,,,,,,,,,,,,40,0,0,,
145587,note_on,,66,0,1,,,,,,,,,,,,40,88,0,,
145637,note_on,,50,0,1,,,,,,,,,,,,42,0,0,,
145671,note_on,,34,0,1,,,,,,,,,,,,85,88,0,,
145678,note_on,,7,0,1,,,,,,,,,,,,39,84,0,,
145704,note_on,,26,0,1,,,,,,,,,,,,40,0,0,,
145764,note_on,,60,0,1,,,,,,,,,,,,40,96,0,,
145805,note_on,,41,0,1,,,,,,,,,,,,39,0,0,,
145843,note_on,,38,0,1,,,,,,,,,,,,83,84,0,,
145869,note_on,,26,0,1,,,,,,,,,,,,85,0,0,,
145871,note_on,,2,0,1,,,,,,,,,,,,42,91,0,,
145887,control_change,,16,0,1,,,,,,,,,,,,,,0,64,0
145915,note_on,,28,0,1,,,,,,,,,,,,74,0,0,,
145966,note_on,,51,0,1,,,,,,,,,,,,40,0,0,,
146015,control_change,,49,0,1,,,,,,,,,,,,,,0,64,127
146089,note_on,,74,0,1,,,,,,,,,,,,44,86,0,,
146103,note_on,,14,0,1,,,,,,,,,,,,74,90,0,,
146137,note_on,,34,0,1,,,,,,,,,,,,42,0,0,,
146166,note_on,,29,0,1,,,,,,,,,,,,83,0,0,,
146213,note_on,,47,0,1,,,,,,,,,,,,74,0,0,,
146323,note_on,,110,0,1,,,,,,,,,,,,45,89,0,,
146327,note_on,,4,0,1,,,,,,,,,,,,73,83,0,,
146385,note_on,,58,0,1,,,,,,,,,,,,44,0,0,,
146426,control_change,,41,0,1,,,,,,,,,,,,,,0,64,0
146554,control_change,,128,0,1,,,,,,,,,,,,,,0,64,127
146567,note_on,,13,0,1,,,,,,,,,,,,83,76,0,,
146791,note_on,,224,0,1,,,,,,,,,,,,40,64,0,,
146794,note_on,,3,0,1,,,,,,,,,,,,81,79,0,,
146796,note_on,,2,0,1,,,,,,,,,,,,83,0,0,,
146814,note_on,,18,0,1,,,,,,,,,,,,73,0,0,,
146818,note_on,,4,0,1,,,,,,,,,,,,45,0,0,,
146822,control_change,,4,0,1,,,,,,,,,,,,,,0,64,0
146951,control_change,,129,0,1,,,,,,,,,,,,,,0,64,127
147044,note_on,,93,0,1,,,,,,,,,,,,73,70,0,,
147058,note_on,,14,0,1,,,,,,,,,,,,81,0,0,,
147085,note_on,,27,0,1,,,,,,,,,,,,40,0,0,,
147096,note_on,,11,0,1,,,,,,,,,,,,73,0,0,,
147348,note_on,,252,0,1,,,,,,,,,,,,40,50,0,,
147357,note_on,,9,0,1,,,,,,,,,,,,71,65,0,,
147423,control_change,,66,0,1,,,,,,,,,,,,,,0,64,0
147661,note_on,,238,0,1,,,,,,,,,,,,81,66,0,,
147668,control_change,,7,0,1,,,,,,,,,,,,,,0,64,127
147891,note_on,,223,0,1,,,,,,,,,,,,80,66,0,,
147932,note_on,,41,0,1,,,,,,,,,,,,81,0,0,,
148088,note_on,,156,0,1,,,,,,,,,,,,40,0,0,,
148114,note_on,,26,0,1,,,,,,,,,,,,78,76,0,,
148139,note_on,,25,0,1,,,,,,,,,,,,80,0,0,,
148159,note_on,,20,0,1,,,,,,,,,,,,71,0,0,,
148344,note_on,,185,0,1,,,,,,,,,,,,71,65,0,,
148354,note_on,,10,0,1,,,,,,,,,,,,40,55,0,,
148384,control_change,,30,0,1,,,,,,,,,,,,,,0,64,0
148486,control_change,,102,0,1,,,,,,,,,,,,,,0,64,127
148554,note_on,,68,0,1,,,,,,,,,,,,71,0,0,,
148563,note_on,,9,0,1,,,,,,,,,,,,80,68,0,,
148595,note_on,,32,0,1,,,,,,,,,,,,78,0,0,,
148601,note_on,,6,0,1,,,,,,,,,,,,40,0,0,,
148793,control_change,,192,0,1,,,,,,,,,,,,,,0,64,0
148798,note_on,,5,0,1,,,,,,,,,,,,40,42,0,,
148800,note_on,,2,0,1,,,,,,,,,,,,74,80,0,,
148830,note_on,,30,0,1,,,,,,,,,,,,80,0,0,,
148897,control_change,,67,0,1,,,,,,,,,,,,,,0,64,127
149044,note_on,,147,0,1,,,,,,,,,,,,40,0,0,,
149061,note_on,,17,0,1,,,,,,,,,,,,74,0,0,,
149061,note_on,,0,0,1,,,,,,,,,,,,83,73,0,,
149132,note_on,,71,0,1,,,,,,,,,,,,83,0,0,,
149402,note_on,,270,0,1,,,,,,,,,,,,81,54,0,,
149413,note_on,,11,0,1,,,,,,,,,,,,73,43,0,,
149420,note_on,,7,0,1,,,,,,,,,,,,33,33,0,,
149460,control_change,,40,0,1,,,,,,,,,,,,,,0,64,0
149613,control_change,,153,0,1,,,,,,,,,,,,,,0,64,127
149751,note_on,,138,0,1,,,,,,,,,,,,73,0,0,,
149782,note_on,,31,0,1,,,,,,,,,,,,81,0,0,,
149786,note_on,,4,0,1,,,,,,,,,,,,33,0,0,,
150037,control_change,,251,0,1,,,,,,,,,,,,,,0,64,0
150789,note_on,,752,0,1,,,,,,,,,,,,74,117,0,,
150797,note_on,,8,0,1,,,,,,,,,,,,69,110,0,,
150797,note_on,,0,0,1,,,,,,,,,,,,66,106,0,,
151317,control_change,,520,0,1,,,,,,,,,,,,,,0,64,127
151404,note_on,,87,0,1,,,,,,,,,,,,66,0,0,,
151482,note_on,,78,0,1,,,,,,,,,,,,69,0,0,,
151631,note_on,,149,0,1,,,,,,,,,,,,74,0,0,,
152232,note_on,,601,0,1,,,,,,,,,,,,78,59,0,,
152246,note_on,,14,0,1,,,,,,,,,,,,62,36,0,,
152342,control_change,,96,0,1,,,,,,,,,,,,,,0,64,0
152521,control_change,,179,0,1,,,,,,,,,,,,,,0,64,127
152764,note_on,,243,0,1,,,,,,,,,,,,78,0,0,,
152811,note_on,,47,0,1,,,,,,,,,,,,66,45,0,,
152816,note_on,,5,0,1,,,,,,,,,,,,74,62,0,,
152828,note_on,,12,0,1,,,,,,,,,,,,59,38,0,,
152867,note_on,,39,0,1,,,,,,,,,,,,62,0,0,,
152879,control_change,,12,0,1,,,,,,,,,,,,,,0,64,0
153020,control_change,,141,0,1,,,,,,,,,,,,,,0,64,127
153114,note_on,,94,0,1,,,,,,,,,,,,66,0,0,,
153272,note_on,,158,0,1,,,,,,,,,,,,74,0,0,,
153287,note_on,,15,0,1,,,,,,,,,,,,64,56,0,,
153289,note_on,,2,0,1,,,,,,,,,,,,59,0,0,,
153289,note_on,,0,0,1,,,,,,,,,,,,71,65,0,,
153297,note_on,,8,0,1,,,,,,,,,,,,68,43,0,,
153327,control_change,,30,0,1,,,,,,,,,,,,,,0,64,0
153468,control_change,,141,0,1,,,,,,,,,,,,,,0,64,127
153559,note_on,,91,0,1,,,,,,,,,,,,68,0,0,,
153778,note_on,,219,0,1,,,,,,,,,,,,52,51,0,,
153782,note_on,,4,0,1,,,,,,,,,,,,68,56,0,,
153782,note_on,,0,0,1,,,,,,,,,,,,76,68,0,,
153784,note_on,,2,0,1,,,,,,,,,,,,71,0,0,,
153796,note_on,,12,0,1,,,,,,,,,,,,64,0,0,,
153826,control_change,,30,0,1,,,,,,,,,,,,,,0,64,0
153953,control_change,,127,0,1,,,,,,,,,,,,,,0,64,127
154057,note_on,,104,0,1,,,,,,,,,,,,76,0,0,,
154146,note_on,,89,0,1,,,,,,,,,,,,68,0,0,,
154321,note_on,,175,0,1,,,,,,,,,,,,52,0,0,,
154368,note_on,,47,0,1,,,,,,,,,,,,74,67,0,,
154381,note_on,,13,0,1,,,,,,,,,,,,57,42,0,,
154391,note_on,,10,0,1,,,,,,,,,,,,69,42,0,,
154416,control_change,,25,0,1,,,,,,,,,,,,,,0,64,0
154621,note_on,,205,0,1,,,,,,,,,,,,73,83,0,,
154788,note_on,,167,0,1,,,,,,,,,,,,74,0,0,,
154843,note_on,,55,0,1,,,,,,,,,,,,71,84,0,,
154886,note_on,,43,0,1,,,,,,,,,,,,69,0,0,,
154889,note_on,,3,0,1,,,,,,,,,,,,57,0,0,,
154961,note_on,,72,0,1,,,,,,,,,,,,73,0,0,,
155030,control_change,,69,0,1,,,,,,,,,,,,,,0,64,127
155093,note_on,,63,0,1,,,,,,,,,,,,69,95,0,,
155162,note_on,,69,0,1,,,,,,,,,,,,71,0,0,,
155190,note_on,,28,0,1,,,,,,,,,,,,69,0,0,,
155539,note_on,,349,0,1,,,,,,,,,,,,57,96,0,,
155539,note_on,,0,0,1,,,,,,,,,,,,62,106,0,,
155543,note_on,,4,0,1,,,,,,,,,,,,54,83,0,,
155593,control_change,,50,0,1,,,,,,,,,,,,,,0,64,0
156081,control_change,,488,0,1,,,,,,,,,,,,,,0,64,127
156226,note_on,,145,0,1,,,,,,,,,,,,57,0,0,,
156243,note_on,,17,0,1,,,,,,,,,,,,54,0,0,,
156737,note_on,,494,0,1,,,,,,,,,,,,62,0,0,,
156825,note_on,,88,0,1,,,,,,,,,,,,66,59,0,,
156846,note_on,,21,0,1,,,,,,,,,,,,50,40,0,,
156925,control_change,,79,0,1,,,,,,,,,,,,,,0,64,0
157092,control_change,,167,0,1,,,,,,,,,,,,,,0,64,127
157111,note_on,,19,0,1,,,,,,,,,,,,66,0,0,,
157338,note_on,,227,0,1,,,,,,,,,,,,62,59,0,,
157338,note_on,,0,0,1,,,,,,,,,,,,54,47,0,,
157355,note_on,,17,0,1,,,,,,,,,,,,47,35,0,,
157364,note_on,,9,0,1,,,,,,,,,,,,50,0,0,,
157398,control_change,,34,0,1,,,,,,,,,,,,,,0,64,0
157552,control_change,,154,0,1,,,,,,,,,,,,,,0,64,127
157656,note_on,,104,0,1,,,,,,,,,,,,54,0,0,,
157661,note_on,,5,0,1,,,,,,,,,,,,62,0,0,,
157835,note_on,,174,0,1,,,,,,,,,,,,47,0,0,,
157842,note_on,,7,0,1,,,,,,,,,,,,56,50,0,,
157844,note_on,,2,0,1,,,,,,,,,,,,52,47,0,,
157854,note_on,,10,0,1,,,,,,,,,,,,59,52,0,,
157886,control_change,,32,0,1,,,,,,,,,,,,,,0,64,0
158051,control_change,,165,0,1,,,,,,,,,,,,,,0,64,127
158140,note_on,,89,0,1,,,,,,,,,,,,56,0,0,,
158200,note_on,,60,0,1,,,,,,,,,,,,59,0,0,,
158394,note_on,,194,0,1,,,,,,,,,,,,40,47,0,,
158406,note_on,,12,0,1,,,,,,,,,,,,64,56,0,,
158406,note_on,,0,0,1,,,,,,,,,,,,56,43,0,,
158429,note_on,,23,0,1,,,,,,,,,,,,52,0,0,,
158449,control_change,,20,0,1,,,,,,,,,,,,,,0,64,0
158615,control_change,,166,0,1,,,,,,,,,,,,,,0,64,127
158687,note_on,,72,0,1,,,,,,,,,,,,64,0,0,,
158705,note_on,,18,0,1,,,,,,,,,,,,56,0,0,,
158786,note_on,,81,0,1,,,,,,,,,,,,40,0,0,,
159011,note_on,,225,0,1,,,,,,,,,,,,61,50,0,,
159033,note_on,,22,0,1,,,,,,,,,,,,45,45,0,,
159036,note_on,,3,0,1,,,,,,,,,,,,57,34,0,,
159102,control_change,,66,0,1,,,,,,,,,,,,,,0,64,0
159294,control_change,,192,0,1,,,,,,,,,,,,,,0,64,127
159455,note_on,,161,0,1,,,,,,,,,,,,57,0,0,,
159496,note_on,,41,0,1,,,,,,,,,,,,45,0,0,,
159563,control_change,,67,0,1,,,,,,,,,,,,,,0,64,0
159570,note_on,,7,0,1,,,,,,,,,,,,61,0,0,,
160207,note_on,,637,0,1,,,,,,,,,,,,71,54,0,,
160211,note_on,,4,0,1,,,,,,,,,,,,68,46,0,,
160213,note_on,,2,0,1,,,,,,,,,,,,64,46,0,,
160253,control_change,,40,0,1,,,,,,,,,,,,,,0,64,127
160410,note_on,,157,0,1,,,,,,,,,,,,64,0,0,,
160427,note_on,,17,0,1,,,,,,,,,,,,68,0,0,,
160444,note_on,,17,0,1,,,,,,,,,,,,71,0,0,,
160781,note_on,,337,0,1,,,,,,,,,,,,76,70,0,,
160797,note_on,,16,0,1,,,,,,,,,,,,68,40,0,,
160819,note_on,,22,0,1,,,,,,,,,,,,64,32,0,,
160911,note_on,,92,0,1,,,,,,,,,,,,64,0,0,,
160952,note_on,,41,0,1,,,,,,,,,,,,76,0,0,,
160969,note_on,,17,0,1,,,,,,,,,,,,68,0,0,,
161476,note_on,,507,0,1,,,,,,,,,,,,73,52,0,,
161504,note_on,,28,0,1,,,,,,,,,,,,57,43,0,,
161507,note_on,,3,0,1,,,,,,,,,,,,69,37,0,,
161599,control_change,,92,0,1,,,,,,,,,,,,,,0,64,0
161762,note_on,,163,0,1,,,,,,,,,,,,69,0,0,,
161802,note_on,,40,0,1,,,,,,,,,,,,57,0,0,,
161873,note_on,,71,0,1,,,,,,,,,,,,73,0,0,,
162820,note_on,,947,0,1,,,,,,,,,,,,80,28,0,,
162822,note_on,,2,0,1,,,,,,,,,,,,40,35,0,,
162831,note_on,,9,0,1,,,,,,,,,,,,83,39,0,,
163068,note_on,,237,0,1,,,,,,,,,,,,40,0,0,,
163504,note_on,,436,0,1,,,,,,,,,,,,88,45,0,,
164016,note_on,,512,0,1,,,,,,,,,,,,80,0,0,,
164289,note_on,,273,0,1,,,,,,,,,,,,83,0,0,,
164292,note_on,,3,0,1,,,,,,,,,,,,88,0,0,,
164294,note_on,,2,0,1,,,,,,,,,,,,33,49,0,,
164305,note_on,,11,0,1,,,,,,,,,,,,85,50,0,,
164311,note_on,,6,0,1,,,,,,,,,,,,81,28,0,,
164368,note_on,,57,0,1,,,,,,,,,,,,33,0,0,,
164435,note_on,,67,0,1,,,,,,,,,,,,81,0,0,,
164445,note_on,,10,0,1,,,,,,,,,,,,85,0,0,,
165120,control_change,,675,0,1,,,,,,,,,,,,,,0,64,0
165120,end_of_track,,0,1,1,,,,,,,,,,,,,,,,
