tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
53085,note_on,,,,,105,0,1,,,1,61,79,,
53091,note_on,,,,,6,0,1,,,1,40,80,,
53111,note_off,,,,,20,0,1,,,1,68,64,,
53116,control_change,,,,,5,0,1,,,1,,,64,0
53192,control_change,,,,,76,0,1,,,1,,,64,127
53201,note_on,,,,,9,0,1,,,1,69,84,,
53216,note_off,,,,,15,0,1,,,1,61,64,,
53217,note_off,,,,,1,0,1,,,1,40,64,,
53310,note_on,,,,,93,0,1,,,1,40,85,,
53311,note_on,,,,,1,0,1,,,1,64,94,,
53318,note_off,,,,,7,0,1,,,1,69,64,,
53320,control_change,,,,,2,0,1,,,1,,,64,0
53384,control_change,,,,,64,0,1,,,1,,,64,127
53419,note_off,,,,,35,0,1,,,1,40,64,,
53431,note_on,,,,,12,0,1,,,1,73,85,,
53440,note_off,,,,,9,0,1,,,1,64,64,,
53525,note_on,,,,,85,0,1,,,1,62,85,,
53526,note_off,,,,,1,0,1,,,1,73,64,,
53529,note_on,,,,,3,0,1,,,1,40,87,,
53567,note_on,,,,,38,0,1,,,1,42,80,,
53579,note_off,,,,,12,0,1,,,1,40,64,,
53613,note_on,,,,,34,0,1,,,1,40,81,,
53637,note_off,,,,,24,0,1,,,1,42,64,,
53657,note_on,,,,,20,0,1,,,1,73,73,,
53659,note_on,,,,,2,0,1,,,1,39,77,,
53672,note_off,,,,,13,0,1,,,1,40,64,,
53704,note_on,,,,,32,0,1,,,1,40,96,,
53710,note_off,,,,,6,0,1,,,1,39,64,,
53750,note_on,,,,,40,0,1,,,1,71,79,,
53750,note_on,,,,,0,0,1,,,1,42,84,,
53762,control_change,,,,,12,0,1,,,1,,,64,0
53766,note_off,,,,,4,0,1,,,1,40,64,,
53768,note_off,,,,,2,0,1,,,1,73,64,,
53803,note_off,,,,,35,0,1,,,1,62,64,,
53839,control_change,,,,,36,0,1,,,1,,,64,127
53859,note_on,,,,,20,0,1,,,1,44,84,,
53865,note_on,,,,,6,0,1,,,1,62,92,,
53884,note_off,,,,,19,0,1,,,1,42,64,,
53884,note_off,,,,,0,0,1,,,1,71,64,,
53909,note_off,,,,,25,0,1,,,1,62,64,,
53972,note_on,,,,,63,0,1,,,1,45,93,,
53979,note_on,,,,,7,0,1,,,1,61,78,,
54001,note_off,,,,,22,0,1,,,1,44,64,,
54019,control_change,,,,,18,0,1,,,1,,,64,0
54103,note_on,,,,,84,0,1,,,1,71,67,,
54107,control_change,,,,,4,0,1,,,1,,,64,127
54212,note_off,,,,,105,0,1,,,1,61,64,,
54216,note_on,,,,,4,0,1,,,1,40,62,,
54222,note_off,,,,,6,0,1,,,1,71,64,,
54226,note_on,,,,,4,0,1,,,1,69,71,,
54235,note_off,,,,,9,0,1,,,1,45,64,,
54236,control_change,,,,,1,0,1,,,1,,,64,0
54319,control_change,,,,,83,0,1,,,1,,,64,127
54347,note_on,,,,,28,0,1,,,1,61,57,,
54359,note_off,,,,,12,0,1,,,1,69,64,,
54361,note_off,,,,,2,0,1,,,1,40,64,,
54375,note_off,,,,,14,0,1,,,1,61,64,,
54496,note_on,,,,,121,0,1,,,1,59,60,,
54500,note_on,,,,,4,0,1,,,1,40,54,,
54537,control_change,,,,,37,0,1,,,1,,,64,0
54628,note_on,,,,,91,0,1,,,1,69,66,,
54646,control_change,,,,,18,0,1,,,1,,,64,127
54741,note_on,,,,,95,0,1,,,1,68,71,,
54760,note_off,,,,,19,0,1,,,1,40,64,,
54762,note_off,,,,,2,0,1,,,1,69,64,,
54851,note_on,,,,,89,0,1,,,1,66,76,,
54865,note_off,,,,,14,0,1,,,1,68,64,,
54877,note_off,,,,,12,0,1,,,1,59,64,,
54964,note_on,,,,,87,0,1,,,1,40,75,,
54966,note_on,,,,,2,0,1,,,1,59,65,,
54973,control_change,,,,,7,0,1,,,1,,,64,0
55056,control_change,,,,,83,0,1,,,1,,,64,127
55066,note_off,,,,,10,0,1,,,1,59,64,,
55083,note_on,,,,,17,0,1,,,1,68,75,,
55096,note_off,,,,,13,0,1,,,1,66,64,,
55110,note_off,,,,,14,0,1,,,1,40,64,,
55194,note_on,,,,,84,0,1,,,1,40,62,,
55202,note_on,,,,,8,0,1,,,1,62,59,,
55203,control_change,,,,,1,0,1,,,1,,,64,0
55205,note_off,,,,,2,0,1,,,1,68,64,,
55267,control_change,,,,,62,0,1,,,1,,,64,127
55325,note_on,,,,,58,0,1,,,1,71,59,,
55327,note_off,,,,,2,0,1,,,1,40,64,,
55332,note_off,,,,,5,0,1,,,1,62,64,,
55344,note_off,,,,,12,0,1,,,1,71,64,,
55465,note_on,,,,,121,0,1,,,1,61,43,,
55465,note_on,,,,,0,0,1,,,1,40,52,,
55470,note_on,,,,,5,0,1,,,1,69,62,,
55491,control_change,,,,,21,0,1,,,1,,,64,0
55574,note_on,,,,,83,0,1,,,1,39,66,,
55592,note_off,,,,,18,0,1,,,1,40,64,,
55684,note_on,,,,,92,0,1,,,1,40,86,,
55705,note_off,,,,,21,0,1,,,1,39,64,,
55789,note_off,,,,,84,0,1,,,1,40,64,,
55792,note_on,,,,,3,0,1,,,1,42,77,,
55838,note_off,,,,,46,0,1,,,1,69,64,,
55847,note_off,,,,,9,0,1,,,1,61,64,,
55903,note_off,,,,,56,0,1,,,1,42,64,,
55909,note_on,,,,,6,0,1,,,1,40,88,,
56013,note_on,,,,,104,0,1,,,1,66,85,,
56015,note_on,,,,,2,0,1,,,1,38,73,,
56060,note_off,,,,,45,0,1,,,1,40,64,,
56128,note_on,,,,,68,0,1,,,1,37,78,,
56131,note_on,,,,,3,0,1,,,1,64,95,,
56184,note_off,,,,,53,0,1,,,1,66,64,,
56186,note_off,,,,,2,0,1,,,1,38,64,,
56239,note_on,,,,,53,0,1,,,1,35,71,,
56242,note_on,,,,,3,0,1,,,1,68,86,,
56250,control_change,,,,,8,0,1,,,1,,,64,127
56250,note_on,,,,,0,0,1,,,1,62,70,,
56252,note_off,,,,,2,0,1,,,1,37,64,,
56261,note_off,,,,,9,0,1,,,1,64,64,,
56308,note_off,,,,,47,0,1,,,1,62,64,,
56323,note_off,,,,,15,0,1,,,1,68,64,,
56390,note_on,,,,,67,0,1,,,1,40,67,,
56392,note_on,,,,,2,0,1,,,1,71,66,,
56395,note_on,,,,,3,0,1,,,1,61,51,,
56401,note_off,,,,,6,0,1,,,1,35,64,,
56423,control_change,,,,,22,0,1,,,1,,,64,0
56525,control_change,,,,,102,0,1,,,1,,,64,127
56538,note_off,,,,,13,0,1,,,1,71,64,,
56538,note_on,,,,,0,0,1,,,1,69,76,,
56567,note_off,,,,,29,0,1,,,1,61,64,,
56587,note_off,,,,,20,0,1,,,1,69,64,,
56650,note_on,,,,,63,0,1,,,1,59,81,,
56728,note_off,,,,,78,0,1,,,1,40,64,,
56745,note_off,,,,,17,0,1,,,1,59,64,,
56756,note_on,,,,,11,0,1,,,1,68,82,,
56812,note_off,,,,,56,0,1,,,1,68,64,,
56869,note_on,,,,,57,0,1,,,1,61,84,,
56870,note_on,,,,,1,0,1,,,1,40,93,,
56883,control_change,,,,,13,0,1,,,1,,,64,0
56961,control_change,,,,,78,0,1,,,1,,,64,127
56988,note_on,,,,,27,0,1,,,1,69,87,,
56993,note_off,,,,,5,0,1,,,1,40,64,,
56999,note_off,,,,,6,0,1,,,1,61,64,,
57090,note_on,,,,,91,0,1,,,1,64,94,,
57093,note_on,,,,,3,0,1,,,1,40,89,,
57097,note_off,,,,,4,0,1,,,1,69,64,,
57101,control_change,,,,,4,0,1,,,1,,,64,0
57158,control_change,,,,,57,0,1,,,1,,,64,127
57195,note_off,,,,,37,0,1,,,1,40,64,,
57207,note_on,,,,,12,0,1,,,1,73,91,,
57212,note_off,,,,,5,0,1,,,1,64,64,,
57294,note_on,,,,,82,0,1,,,1,40,82,,
57297,note_on,,,,,3,0,1,,,1,62,84,,
57307,note_off,,,,,10,0,1,,,1,73,64,,
57330,note_on,,,,,23,0,1,,,1,42,79,,
57346,note_off,,,,,16,0,1,,,1,40,64,,
57376,note_on,,,,,30,0,1,,,1,40,97,,
57400,note_off,,,,,24,0,1,,,1,42,64,,
57417,note_on,,,,,17,0,1,,,1,39,90,,
57429,note_off,,,,,12,0,1,,,1,40,64,,
57430,note_on,,,,,1,0,1,,,1,73,71,,
57458,note_on,,,,,28,0,1,,,1,40,99,,
57481,note_off,,,,,23,0,1,,,1,39,64,,
57513,note_on,,,,,32,0,1,,,1,42,97,,
57513,note_on,,,,,0,0,1,,,1,71,82,,
57530,note_off,,,,,17,0,1,,,1,40,64,,
57533,note_off,,,,,3,0,1,,,1,73,64,,
57536,control_change,,,,,3,0,1,,,1,,,64,0
57570,note_off,,,,,34,0,1,,,1,62,64,,
57620,control_change,,,,,50,0,1,,,1,,,64,127
57629,note_on,,,,,9,0,1,,,1,44,89,,
57635,note_on,,,,,6,0,1,,,1,62,86,,
57661,note_off,,,,,26,0,1,,,1,42,64,,
57668,note_off,,,,,7,0,1,,,1,71,64,,
57682,note_off,,,,,14,0,1,,,1,62,64,,
57750,note_on,,,,,68,0,1,,,1,45,102,,
57755,note_on,,,,,5,0,1,,,1,61,88,,
57780,note_off,,,,,25,0,1,,,1,44,64,,
57786,control_change,,,,,6,0,1,,,1,,,64,0
57876,note_on,,,,,90,0,1,,,1,71,70,,
57882,control_change,,,,,6,0,1,,,1,,,64,127
58000,note_on,,,,,118,0,1,,,1,40,71,,
58003,note_on,,,,,3,0,1,,,1,69,73,,
58007,note_off,,,,,4,0,1,,,1,71,64,,
58021,note_off,,,,,14,0,1,,,1,61,64,,
58027,note_off,,,,,6,0,1,,,1,45,64,,
58030,control_change,,,,,3,0,1,,,1,,,64,0
58106,control_change,,,,,76,0,1,,,1,,,64,127
58145,note_on,,,,,39,0,1,,,1,61,60,,
58158,note_off,,,,,13,0,1,,,1,40,64,,
58163,note_off,,,,,5,0,1,,,1,69,64,,
58177,note_off,,,,,14,0,1,,,1,61,64,,
58308,note_on,,,,,131,0,1,,,1,59,51,,
58316,note_on,,,,,8,0,1,,,1,40,54,,
58349,control_change,,,,,33,0,1,,,1,,,64,0
58450,note_on,,,,,101,0,1,,,1,69,60,,
58459,control_change,,,,,9,0,1,,,1,,,64,127
58561,note_on,,,,,102,0,1,,,1,68,67,,
58568,note_off,,,,,7,0,1,,,1,69,64,,
58631,note_off,,,,,63,0,1,,,1,40,64,,
58678,note_on,,,,,47,0,1,,,1,66,72,,
58684,note_off,,,,,6,0,1,,,1,68,64,,
58692,note_off,,,,,8,0,1,,,1,59,64,,
58795,note_on,,,,,103,0,1,,,1,59,64,,
58797,note_on,,,,,2,0,1,,,1,40,59,,
58804,control_change,,,,,7,0,1,,,1,,,64,0
58814,note_off,,,,,10,0,1,,,1,66,64,,
58868,control_change,,,,,54,0,1,,,1,,,64,127
58890,note_off,,,,,22,0,1,,,1,59,64,,
58905,note_on,,,,,15,0,1,,,1,68,64,,
58930,note_off,,,,,25,0,1,,,1,40,64,,
59020,note_off,,,,,90,0,1,,,1,68,64,,
59022,note_on,,,,,2,0,1,,,1,62,60,,
59031,note_on,,,,,9,0,1,,,1,40,46,,
59034,control_change,,,,,3,0,1,,,1,,,64,0
59073,control_change,,,,,39,0,1,,,1,,,64,127
59152,note_off,,,,,79,0,1,,,1,40,64,,
59153,note_on,,,,,1,0,1,,,1,71,48,,
59177,note_off,,,,,24,0,1,,,1,62,64,,
59180,note_off,,,,,3,0,1,,,1,71,64,,
59306,note_on,,,,,126,0,1,,,1,69,59,,
59308,note_on,,,,,2,0,1,,,1,33,41,,
59313,note_on,,,,,5,0,1,,,1,61,26,,
59342,control_change,,,,,29,0,1,,,1,,,64,0
59419,control_change,,,,,77,0,1,,,1,,,64,127
59442,note_on,,,,,23,0,1,,,1,64,70,,
59460,note_off,,,,,18,0,1,,,1,69,64,,
59504,note_off,,,,,44,0,1,,,1,61,64,,
59558,note_on,,,,,54,0,1,,,1,66,74,,
59569,note_off,,,,,11,0,1,,,1,64,64,,
59661,note_off,,,,,92,0,1,,,1,33,64,,
59662,control_change,,,,,1,0,1,,,1,,,64,0
59671,note_off,,,,,9,0,1,,,1,66,64,,
59674,note_on,,,,,3,0,1,,,1,64,88,,
59788,note_on,,,,,114,0,1,,,1,69,83,,
59803,note_off,,,,,15,0,1,,,1,64,64,,
59905,note_on,,,,,102,0,1,,,1,64,71,,
59922,note_off,,,,,17,0,1,,,1,69,64,,
60031,note_on,,,,,109,0,1,,,1,61,44,,
60034,note_on,,,,,3,0,1,,,1,76,83,,
60040,note_off,,,,,6,0,1,,,1,64,64,,
60091,control_change,,,,,51,0,1,,,1,,,64,127
60165,note_off,,,,,74,0,1,,,1,76,64,,
60184,note_on,,,,,19,0,1,,,1,52,40,,
60191,note_off,,,,,7,0,1,,,1,61,64,,
60325,note_off,,,,,134,0,1,,,1,52,64,,
60330,note_on,,,,,5,0,1,,,1,74,74,,
60341,note_on,,,,,11,0,1,,,1,64,36,,
60342,note_on,,,,,1,0,1,,,1,59,39,,
60366,control_change,,,,,24,0,1,,,1,,,64,0
60445,note_on,,,,,79,0,1,,,1,58,84,,
60480,note_off,,,,,35,0,1,,,1,59,64,,
60554,note_on,,,,,74,0,1,,,1,59,74,,
60595,note_off,,,,,41,0,1,,,1,58,64,,
60664,note_on,,,,,69,0,1,,,1,52,73,,
60665,note_on,,,,,1,0,1,,,1,76,91,,
60676,note_off,,,,,11,0,1,,,1,74,64,,
60681,note_off,,,,,5,0,1,,,1,59,64,,
60781,note_on,,,,,100,0,1,,,1,74,89,,
60784,note_on,,,,,3,0,1,,,1,59,62,,
60793,note_off,,,,,9,0,1,,,1,52,64,,
60805,note_off,,,,,12,0,1,,,1,76,64,,
60872,control_change,,,,,67,0,1,,,1,,,64,127
60895,note_on,,,,,23,0,1,,,1,52,70,,
60909,note_off,,,,,14,0,1,,,1,59,64,,
60925,note_off,,,,,16,0,1,,,1,64,64,,
60995,note_on,,,,,70,0,1,,,1,73,87,,
61000,note_on,,,,,5,0,1,,,1,64,70,,
61005,note_off,,,,,5,0,1,,,1,74,64,,
61008,note_on,,,,,3,0,1,,,1,57,69,,
61011,note_off,,,,,3,0,1,,,1,52,64,,
61019,control_change,,,,,8,0,1,,,1,,,64,0
61096,control_change,,,,,77,0,1,,,1,,,64,127
61113,note_off,,,,,17,0,1,,,1,57,64,,
61114,note_on,,,,,1,0,1,,,1,52,80,,
61121,note_off,,,,,7,0,1,,,1,64,64,,
61230,note_off,,,,,109,0,1,,,1,52,64,,
61241,note_on,,,,,11,0,1,,,1,62,73,,
61248,note_on,,,,,7,0,1,,,1,71,73,,
61251,note_on,,,,,3,0,1,,,1,68,64,,
61267,note_off,,,,,16,0,1,,,1,73,64,,
61268,control_change,,,,,1,0,1,,,1,,,64,0
61358,note_on,,,,,90,0,1,,,1,61,84,,
61385,note_off,,,,,27,0,1,,,1,62,64,,
61448,control_change,,,,,63,0,1,,,1,,,64,127
61470,note_on,,,,,22,0,1,,,1,62,89,,
61476,note_off,,,,,6,0,1,,,1,61,64,,
61571,note_on,,,,,95,0,1,,,1,73,86,,
61581,note_off,,,,,10,0,1,,,1,71,64,,
61582,note_on,,,,,1,0,1,,,1,52,76,,
61591,note_off,,,,,9,0,1,,,1,62,64,,
61694,note_on,,,,,103,0,1,,,1,71,79,,
61696,note_on,,,,,2,0,1,,,1,62,76,,
61702,note_off,,,,,6,0,1,,,1,52,64,,
61715,note_off,,,,,13,0,1,,,1,73,64,,
61723,control_change,,,,,8,0,1,,,1,,,64,0
61794,control_change,,,,,71,0,1,,,1,,,64,127
61802,note_on,,,,,8,0,1,,,1,52,82,,
61814,note_off,,,,,12,0,1,,,1,62,64,,
61817,note_off,,,,,3,0,1,,,1,71,64,,
61820,note_off,,,,,3,0,1,,,1,68,64,,
61906,note_off,,,,,86,0,1,,,1,52,64,,
61919,note_on,,,,,13,0,1,,,1,69,78,,
61920,note_on,,,,,1,0,1,,,1,61,58,,
61924,note_on,,,,,4,0,1,,,1,64,64,,
61941,control_change,,,,,17,0,1,,,1,,,64,0
62005,control_change,,,,,64,0,1,,,1,,,64,127
62029,note_off,,,,,24,0,1,,,1,64,64,,
62030,note_on,,,,,1,0,1,,,1,52,65,,
62041,note_off,,,,,11,0,1,,,1,69,64,,
62054,note_off,,,,,13,0,1,,,1,61,64,,
62177,note_off,,,,,123,0,1,,,1,52,64,,
62184,note_on,,,,,7,0,1,,,1,76,79,,
62186,note_on,,,,,2,0,1,,,1,59,49,,
62193,note_on,,,,,7,0,1,,,1,68,44,,
62210,control_change,,,,,17,0,1,,,1,,,64,0
62274,control_change,,,,,64,0,1,,,1,,,64,127
62291,note_on,,,,,17,0,1,,,1,52,63,,
62299,note_on,,,,,8,0,1,,,1,74,87,,
62307,note_off,,,,,8,0,1,,,1,76,64,,
62332,note_off,,,,,25,0,1,,,1,68,64,,
62391,note_off,,,,,59,0,1,,,1,59,64,,
62410,note_on,,,,,19,0,1,,,1,73,84,,
62412,note_off,,,,,2,0,1,,,1,52,64,,
62415,note_on,,,,,3,0,1,,,1,69,74,,
62417,note_on,,,,,2,0,1,,,1,57,65,,
62428,control_change,,,,,11,0,1,,,1,,,64,0
62433,note_off,,,,,5,0,1,,,1,74,64,,
62498,control_change,,,,,65,0,1,,,1,,,64,127
62526,note_on,,,,,28,0,1,,,1,52,60,,
62538,note_off,,,,,12,0,1,,,1,69,64,,
62545,note_off,,,,,7,0,1,,,1,57,64,,
62545,note_off,,,,,0,0,1,,,1,73,64,,
62636,note_off,,,,,91,0,1,,,1,52,64,,
62646,note_on,,,,,10,0,1,,,1,59,57,,
62653,note_on,,,,,7,0,1,,,1,76,70,,
62655,note_on,,,,,2,0,1,,,1,68,50,,
62683,control_change,,,,,28,0,1,,,1,,,64,0
62741,control_change,,,,,58,0,1,,,1,,,64,127
62760,note_on,,,,,19,0,1,,,1,52,59,,
62770,note_on,,,,,10,0,1,,,1,74,67,,
62783,note_off,,,,,13,0,1,,,1,76,64,,
62787,note_off,,,,,4,0,1,,,1,68,64,,
62825,note_off,,,,,38,0,1,,,1,59,64,,
62868,note_off,,,,,43,0,1,,,1,52,64,,
62884,note_on,,,,,16,0,1,,,1,73,70,,
62886,note_on,,,,,2,0,1,,,1,57,61,,
62896,note_on,,,,,10,0,1,,,1,69,38,,
62913,note_off,,,,,17,0,1,,,1,74,64,,
62914,control_change,,,,,1,0,1,,,1,,,64,0
62990,control_change,,,,,76,0,1,,,1,,,64,127
63013,note_on,,,,,23,0,1,,,1,52,58,,
63017,note_off,,,,,4,0,1,,,1,69,64,,
63020,note_off,,,,,3,0,1,,,1,73,64,,
63027,note_off,,,,,7,0,1,,,1,57,64,,
63034,note_off,,,,,7,0,1,,,1,52,64,,
63155,note_on,,,,,121,0,1,,,1,71,52,,
63155,note_on,,,,,0,0,1,,,1,64,39,,
63158,note_on,,,,,3,0,1,,,1,68,44,,
63183,control_change,,,,,25,0,1,,,1,,,64,0
63274,note_on,,,,,91,0,1,,,1,63,66,,
63303,note_off,,,,,29,0,1,,,1,64,64,,
63403,note_on,,,,,100,0,1,,,1,64,78,,
63417,note_off,,,,,14,0,1,,,1,63,64,,
63509,note_on,,,,,92,0,1,,,1,66,84,,
63524,note_off,,,,,15,0,1,,,1,64,64,,
63575,note_off,,,,,51,0,1,,,1,71,64,,
63625,control_change,,,,,50,0,1,,,1,,,64,127
63633,note_on,,,,,8,0,1,,,1,64,85,,
63638,note_off,,,,,5,0,1,,,1,68,64,,
63640,note_off,,,,,2,0,1,,,1,66,64,,
63668,note_off,,,,,28,0,1,,,1,64,64,,
63747,note_on,,,,,79,0,1,,,1,64,72,,
63750,note_on,,,,,3,0,1,,,1,62,51,,
63785,control_change,,,,,35,0,1,,,1,,,64,0
63863,note_on,,,,,78,0,1,,,1,61,59,,
63864,note_on,,,,,1,0,1,,,1,66,69,,
63878,note_off,,,,,14,0,1,,,1,62,64,,
63900,note_off,,,,,22,0,1,,,1,64,64,,
63982,note_off,,,,,82,0,1,,,1,61,64,,
63982,note_on,,,,,0,0,1,,,1,68,66,,
63986,note_on,,,,,4,0,1,,,1,59,56,,
64008,control_change,,,,,22,0,1,,,1,,,64,127
64017,note_off,,,,,9,0,1,,,1,66,64,,
64033,note_off,,,,,16,0,1,,,1,68,64,,
64118,note_off,,,,,85,0,1,,,1,59,64,,
64119,note_on,,,,,1,0,1,,,1,61,54,,
64130,note_on,,,,,11,0,1,,,1,76,57,,
64130,note_on,,,,,0,0,1,,,1,69,50,,
64130,control_change,,,,,0,0,1,,,1,,,64,0
64244,note_on,,,,,114,0,1,,,1,59,63,,
64246,note_off,,,,,2,0,1,,,1,61,64,,
64356,note_on,,,,,110,0,1,,,1,61,65,,
64365,note_off,,,,,9,0,1,,,1,59,64,,
64475,note_on,,,,,110,0,1,,,1,57,63,,
64480,control_change,,,,,5,0,1,,,1,,,64,127
64481,note_on,,,,,1,0,1,,,1,68,85,,
64487,note_off,,,,,6,0,1,,,1,69,64,,
64489,note_off,,,,,2,0,1,,,1,61,64,,
64507,note_off,,,,,18,0,1,,,1,76,64,,
64600,note_on,,,,,93,0,1,,,1,69,89,,
64602,note_on,,,,,2,0,1,,,1,76,80,,
64603,note_on,,,,,1,0,1,,,1,61,64,,
64608,control_change,,,,,5,0,1,,,1,,,64,0
64611,note_off,,,,,3,0,1,,,1,68,64,,
64613,note_off,,,,,2,0,1,,,1,57,64,,
64691,control_change,,,,,78,0,1,,,1,,,64,127
64713,note_on,,,,,22,0,1,,,1,57,65,,
64741,note_off,,,,,28,0,1,,,1,61,64,,
64745,note_off,,,,,4,0,1,,,1,76,64,,
64819,note_on,,,,,74,0,1,,,1,76,101,,
64825,note_on,,,,,6,0,1,,,1,73,76,,
64832,control_change,,,,,7,0,1,,,1,,,64,0
64833,note_on,,,,,1,0,1,,,1,64,71,,
64838,note_off,,,,,5,0,1,,,1,57,64,,
64838,note_off,,,,,0,0,1,,,1,69,64,,
64908,control_change,,,,,70,0,1,,,1,,,64,127
64920,note_off,,,,,12,0,1,,,1,76,64,,
64926,note_off,,,,,6,0,1,,,1,73,64,,
64947,note_on,,,,,21,0,1,,,1,57,75,,
64950,note_off,,,,,3,0,1,,,1,64,64,,
65045,note_on,,,,,95,0,1,,,1,71,62,,
65057,note_on,,,,,12,0,1,,,1,62,78,,
65059,note_off,,,,,2,0,1,,,1,57,64,,
65063,control_change,,,,,4,0,1,,,1,,,64,0
65070,note_on,,,,,7,0,1,,,1,76,95,,
65088,note_off,,,,,18,0,1,,,1,71,64,,
65112,note_on,,,,,24,0,1,,,1,78,93,,
65120,control_change,,,,,8,0,1,,,1,,,64,127
65121,note_off,,,,,1,0,1,,,1,76,64,,
65141,note_on,,,,,20,0,1,,,1,57,62,,
65150,note_on,,,,,9,0,1,,,1,76,97,,
65163,note_off,,,,,13,0,1,,,1,78,64,,
65173,note_off,,,,,10,0,1,,,1,62,64,,
65206,note_on,,,,,33,0,1,,,1,75,84,,
65211,note_off,,,,,5,0,1,,,1,76,64,,
65238,note_on,,,,,27,0,1,,,1,76,113,,
65251,note_off,,,,,13,0,1,,,1,75,64,,
65273,note_on,,,,,22,0,1,,,1,78,100,,
65280,note_on,,,,,7,0,1,,,1,62,69,,
65295,note_off,,,,,15,0,1,,,1,57,64,,
65306,note_off,,,,,11,0,1,,,1,76,64,,
65350,control_change,,,,,44,0,1,,,1,,,64,0
65376,control_change,,,,,26,0,1,,,1,,,64,127
65384,note_on,,,,,8,0,1,,,1,80,99,,
65395,note_on,,,,,11,0,1,,,1,57,69,,
65414,note_off,,,,,19,0,1,,,1,78,64,,
65424,note_off,,,,,10,0,1,,,1,62,64,,
65465,note_off,,,,,41,0,1,,,1,80,64,,
65503,note_on,,,,,38,0,1,,,1,81,87,,
65508,note_on,,,,,5,0,1,,,1,69,67,,
65508,note_on,,,,,0,0,1,,,1,61,60,,
65527,note_off,,,,,19,0,1,,,1,57,64,,
65536,control_change,,,,,9,0,1,,,1,,,64,0
65622,note_on,,,,,86,0,1,,,1,57,36,,
65626,control_change,,,,,4,0,1,,,1,,,64,127
65634,note_off,,,,,8,0,1,,,1,61,64,,
65741,note_on,,,,,107,0,1,,,1,61,51,,
65741,note_on,,,,,0,0,1,,,1,76,81,,
65744,note_off,,,,,3,0,1,,,1,57,64,,
65746,note_off,,,,,2,0,1,,,1,81,64,,
65773,control_change,,,,,27,0,1,,,1,,,64,0
65831,control_change,,,,,58,0,1,,,1,,,64,127
65851,note_on,,,,,20,0,1,,,1,57,55,,
65856,note_off,,,,,5,0,1,,,1,69,64,,
65865,note_off,,,,,9,0,1,,,1,76,64,,
65873,note_off,,,,,8,0,1,,,1,61,64,,
65976,note_on,,,,,103,0,1,,,1,76,74,,
65977,note_off,,,,,1,0,1,,,1,57,64,,
65978,note_on,,,,,1,0,1,,,1,68,52,,
65982,note_on,,,,,4,0,1,,,1,59,45,,
66017,control_change,,,,,35,0,1,,,1,,,64,0
66079,note_off,,,,,62,0,1,,,1,59,64,,
66081,control_change,,,,,2,0,1,,,1,,,64,127
66087,note_on,,,,,6,0,1,,,1,57,53,,
66201,note_on,,,,,114,0,1,,,1,71,62,,
66204,note_on,,,,,3,0,1,,,1,62,52,,
66206,note_off,,,,,2,0,1,,,1,57,64,,
66228,control_change,,,,,22,0,1,,,1,,,64,0
66259,note_off,,,,,31,0,1,,,1,76,64,,
66278,control_change,,,,,19,0,1,,,1,,,64,127
66319,note_off,,,,,41,0,1,,,1,68,64,,
66327,note_on,,,,,8,0,1,,,1,57,57,,
66346,note_off,,,,,19,0,1,,,1,62,64,,
66348,note_off,,,,,2,0,1,,,1,71,64,,
66437,note_off,,,,,89,0,1,,,1,57,64,,
66441,note_on,,,,,4,0,1,,,1,68,59,,
66442,note_on,,,,,1,0,1,,,1,76,80,,
66443,note_on,,,,,1,0,1,,,1,59,52,,
66452,control_change,,,,,9,0,1,,,1,,,64,0
66516,control_change,,,,,64,0,1,,,1,,,64,127
66538,note_off,,,,,22,0,1,,,1,59,64,,
66545,note_on,,,,,7,0,1,,,1,57,61,,
66660,note_on,,,,,115,0,1,,,1,71,69,,
66663,note_on,,,,,3,0,1,,,1,62,61,,
66664,note_off,,,,,1,0,1,,,1,57,64,,
66700,note_off,,,,,36,0,1,,,1,68,64,,
66767,note_on,,,,,67,0,1,,,1,57,53,,
66770,note_off,,,,,3,0,1,,,1,76,64,,
66787,note_off,,,,,17,0,1,,,1,62,64,,
66865,note_off,,,,,78,0,1,,,1,57,64,,
66898,note_off,,,,,33,0,1,,,1,71,64,,
66903,note_on,,,,,5,0,1,,,1,61,63,,
66907,note_on,,,,,4,0,1,,,1,57,39,,
66912,note_on,,,,,5,0,1,,,1,69,50,,
66925,control_change,,,,,13,0,1,,,1,,,64,0
66983,control_change,,,,,58,0,1,,,1,,,64,127
66985,note_off,,,,,2,0,1,,,1,61,64,,
66996,note_off,,,,,11,0,1,,,1,57,64,,
67038,note_on,,,,,42,0,1,,,1,57,52,,
67150,note_on,,,,,112,0,1,,,1,59,72,,
67156,control_change,,,,,6,0,1,,,1,,,64,0
67163,note_off,,,,,7,0,1,,,1,57,64,,
67251,note_on,,,,,88,0,1,,,1,57,78,,
67291,note_off,,,,,40,0,1,,,1,59,64,,
67363,note_on,,,,,72,0,1,,,1,56,86,,
67401,note_off,,,,,38,0,1,,,1,57,64,,
67465,note_on,,,,,64,0,1,,,1,73,90,,
67468,note_on,,,,,3,0,1,,,1,76,95,,
67472,note_on,,,,,4,0,1,,,1,57,100,,
67500,note_off,,,,,28,0,1,,,1,69,64,,
67511,note_off,,,,,11,0,1,,,1,56,64,,
67577,note_on,,,,,66,0,1,,,1,71,76,,
