tick,type,tempo,time,meta,track,program,channel,note,velocity,control,value
116640,note_on,,0,0,1,,0,67,81,,
116640,note_on,,0,0,1,,0,52,81,,
116640,note_on,,362,0,1,,0,45,81,,
116640,note_on,,0,0,1,,0,55,81,,
116758,note_off,,118,0,1,,0,67,64,,
116758,note_off,,0,0,1,,0,55,64,,
116758,note_off,,0,0,1,,0,52,64,,
116758,note_off,,0,0,1,,0,45,64,,
116760,note_on,,2,0,1,,0,64,81,,
116878,note_off,,118,0,1,,0,64,64,,
116880,note_on,,0,0,1,,0,45,81,,
116880,note_on,,0,0,1,,0,55,81,,
116880,note_on,,0,0,1,,0,61,81,,
116880,note_on,,2,0,1,,0,52,81,,
116998,note_off,,118,0,1,,0,61,64,,
116998,note_off,,0,0,1,,0,55,64,,
116998,note_off,,0,0,1,,0,45,64,,
116998,note_off,,0,0,1,,0,52,64,,
117360,note_on,,362,0,1,,0,38,81,,
117360,note_on,,0,0,1,,0,54,81,,
117360,note_on,,0,0,1,,0,62,81,,
117360,note_on,,0,0,1,,0,50,81,,
117478,note_off,,0,0,1,,0,38,64,,
117478,note_off,,0,0,1,,0,50,64,,
117478,note_off,,0,0,1,,0,54,64,,
117478,note_off,,118,0,1,,0,62,64,,
117600,note_on,,122,0,1,,0,50,81,,
117600,note_on,,0,0,1,,0,62,81,,
117600,note_on,,0,0,1,,0,38,81,,
117600,note_on,,0,0,1,,0,54,81,,
117718,note_off,,0,0,1,,0,50,64,,
117718,note_off,,0,0,1,,0,38,64,,
117718,note_off,,0,0,1,,0,54,64,,
117718,note_off,,118,0,1,,0,62,64,,
118080,note_on,,362,0,1,,0,73,105,,
118080,note_on,,0,0,1,,0,81,105,,
118786,note_off,,0,0,1,,0,73,64,,
118786,note_off,,706,0,1,,0,81,64,,
118800,note_on,,14,0,1,,0,61,105,,
118800,note_on,,0,0,1,,0,69,105,,
119506,note_off,,706,0,1,,0,69,64,,
119506,note_off,,0,0,1,,0,61,64,,
119520,note_on,,14,0,1,,0,49,105,,
119520,note_on,,0,0,1,,0,57,105,,
120226,note_off,,0,0,1,,0,49,64,,
120226,note_off,,706,0,1,,0,57,64,,
120240,note_on,,14,0,1,,0,37,105,,
120240,note_on,,0,0,1,,0,45,105,,
120946,note_off,,0,0,1,,0,37,64,,
120946,note_off,,706,0,1,,0,45,64,,
120960,note_on,,14,0,1,,0,49,81,,
120960,note_on,,0,0,1,,0,52,81,,
120960,note_on,,0,0,1,,0,57,81,,
120960,note_on,,0,0,1,,0,64,81,,
120960,note_on,,0,0,1,,0,76,81,,
121078,note_off,,118,0,1,,0,76,64,,
121078,note_off,,0,0,1,,0,64,64,,
121078,note_off,,0,0,1,,0,52,64,,
121078,note_off,,0,0,1,,0,49,64,,
121078,note_off,,0,0,1,,0,57,64,,
121080,note_on,,2,0,1,,0,73,81,,
121198,note_off,,118,0,1,,0,73,64,,
121200,note_on,,2,0,1,,0,52,81,,
121200,note_on,,0,0,1,,0,57,81,,
121200,note_on,,0,0,1,,0,64,81,,
121200,note_on,,0,0,1,,0,49,81,,
121200,note_on,,0,0,1,,0,69,81,,
121318,note_off,,118,0,1,,0,69,64,,
121318,note_off,,0,0,1,,0,64,64,,
121318,note_off,,0,0,1,,0,49,64,,
121318,note_off,,0,0,1,,0,57,64,,
121318,note_off,,0,0,1,,0,52,64,,
121680,note_on,,362,0,1,,0,50,81,,
121680,note_on,,0,0,1,,0,54,81,,
121680,note_on,,0,0,1,,0,59,81,,
121680,note_on,,0,0,1,,0,78,81,,
121680,note_on,,0,0,1,,0,66,81,,
121798,note_off,,118,0,1,,0,78,64,,
121798,note_off,,0,0,1,,0,66,64,,
121798,note_off,,0,0,1,,0,59,64,,
121798,note_off,,0,0,1,,0,54,64,,
121798,note_off,,0,0,1,,0,50,64,,
121800,note_on,,2,0,1,,0,74,81,,
121918,note_off,,118,0,1,,0,74,64,,
121920,note_on,,0,0,1,,0,59,81,,
121920,note_on,,0,0,1,,0,50,81,,
121920,note_on,,0,0,1,,0,66,81,,
121920,note_on,,0,0,1,,0,71,81,,
121920,note_on,,2,0,1,,0,54,81,,
122038,note_off,,0,0,1,,0,59,64,,
122038,note_off,,0,0,1,,0,54,64,,
122038,note_off,,0,0,1,,0,66,64,,
122038,note_off,,118,0,1,,0,71,64,,
122038,note_off,,0,0,1,,0,50,64,,
122400,note_on,,362,0,1,,0,52,81,,
122400,note_on,,0,0,1,,0,59,81,,
122400,note_on,,0,0,1,,0,62,81,,
122400,note_on,,0,0,1,,0,74,81,,
122518,note_off,,118,0,1,,0,74,64,,
122518,note_off,,0,0,1,,0,59,64,,
122518,note_off,,0,0,1,,0,52,64,,
122518,note_off,,0,0,1,,0,62,64,,
122520,note_on,,2,0,1,,0,71,81,,
122638,note_off,,118,0,1,,0,71,64,,
122640,note_on,,0,0,1,,0,62,81,,
122640,note_on,,2,0,1,,0,59,81,,
122640,note_on,,0,0,1,,0,68,81,,
122640,note_on,,0,0,1,,0,52,81,,
122758,note_off,,0,0,1,,0,59,64,,
122758,note_off,,0,0,1,,0,52,64,,
122758,note_off,,0,0,1,,0,62,64,,
122758,note_off,,118,0,1,,0,68,64,,
123120,note_on,,0,0,1,,0,61,81,,
123120,note_on,,0,0,1,,0,57,81,,
123120,note_on,,362,0,1,,0,45,81,,
123120,note_on,,0,0,1,,0,69,81,,
123238,note_off,,0,0,1,,0,45,64,,
123238,note_off,,0,0,1,,0,69,64,,
123238,note_off,,0,0,1,,0,61,64,,
123238,note_off,,118,0,1,,0,57,64,,
123360,note_on,,0,0,1,,0,61,81,,
123360,note_on,,0,0,1,,0,69,81,,
123360,note_on,,122,0,1,,0,45,81,,
123360,note_on,,0,0,1,,0,57,81,,
123478,note_off,,0,0,1,,0,57,64,,
123478,note_off,,0,0,1,,0,61,64,,
123478,note_off,,0,0,1,,0,45,64,,
123478,note_off,,118,0,1,,0,69,64,,
123840,control_change,,362,0,1,,0,,,64,127
123840,note_on,,0,0,1,,0,66,58,,
123840,set_tempo,214286,61920,1,0,,,,,,
124080,note_on,,240,0,1,,0,74,58,,
124080,note_on,,0,0,1,,0,72,58,,
124080,note_on,,0,0,1,,0,69,58,,
124315,note_off,,0,0,1,,0,72,64,,
124315,note_off,,0,0,1,,0,74,64,,
124315,note_off,,235,0,1,,0,69,64,,
124320,note_on,,0,0,1,,0,69,58,,
124320,note_on,,0,0,1,,0,74,58,,
124320,note_on,,5,0,1,,0,72,58,,
124546,note_off,,226,0,1,,0,66,64,,
124555,note_off,,0,0,1,,0,74,64,,
124555,note_off,,9,0,1,,0,69,64,,
124555,note_off,,0,0,1,,0,72,64,,
124560,note_on,,5,0,1,,0,54,58,,
124800,note_on,,0,0,1,,0,69,58,,
124800,note_on,,0,0,1,,0,72,58,,
124800,note_on,,240,0,1,,0,74,58,,
125035,note_off,,0,0,1,,0,74,64,,
125035,note_off,,0,0,1,,0,72,64,,
125035,note_off,,235,0,1,,0,69,64,,
125040,note_on,,0,0,1,,0,69,58,,
125040,note_on,,5,0,1,,0,72,58,,
125040,note_on,,0,0,1,,0,74,58,,
125266,note_off,,226,0,1,,0,54,64,,
125275,note_off,,0,0,1,,0,72,64,,
125275,note_off,,0,0,1,,0,74,64,,
125275,note_off,,9,0,1,,0,69,64,,
125280,note_on,,0,0,1,,0,42,58,,
125280,control_change,,5,0,1,,0,,,64,0
125520,note_on,,240,0,1,,0,74,58,,
125520,note_on,,0,0,1,,0,70,58,,
125520,set_tempo,204778,1680,1,0,,,,,,
125638,note_off,,0,0,1,,0,74,64,,
125638,note_off,,118,0,1,,0,70,64,,
125760,set_tempo,195440,240,1,0,,,,,,
125760,note_on,,0,0,1,,0,74,58,,
125760,note_on,,122,0,1,,0,70,58,,
125878,note_off,,0,0,1,,0,70,64,,
125878,note_off,,118,0,1,,0,74,64,,
125986,note_off,,108,0,1,,0,42,64,,
126000,set_tempo,187500,240,1,0,,,,,,
126000,note_on,,14,0,1,,0,43,58,,
126240,note_on,,0,0,1,,0,74,58,,
126240,note_on,,240,0,1,,0,71,58,,
126358,note_off,,0,0,1,,0,71,64,,
126358,note_off,,118,0,1,,0,74,64,,
126480,note_on,,0,0,1,,0,74,58,,
126480,note_on,,122,0,1,,0,71,58,,
126598,note_off,,0,0,1,,0,71,64,,
126598,note_off,,118,0,1,,0,74,64,,
126706,note_off,,108,0,1,,0,43,64,,
126720,note_on,,0,0,1,,0,68,58,,
126720,control_change,,14,0,1,,0,,,64,127
126720,set_tempo,193548,720,1,0,,,,,,
126960,note_on,,240,0,1,,0,76,58,,
126960,note_on,,0,0,1,,0,71,58,,
126960,note_on,,0,0,1,,0,74,58,,
127195,note_off,,235,0,1,,0,71,64,,
127195,note_off,,0,0,1,,0,74,64,,
127195,note_off,,0,0,1,,0,76,64,,
127200,note_on,,5,0,1,,0,74,58,,
127200,note_on,,0,0,1,,0,76,58,,
127200,note_on,,0,0,1,,0,71,58,,
127426,note_off,,226,0,1,,0,68,64,,
127435,note_off,,0,0,1,,0,76,64,,
127435,note_off,,0,0,1,,0,74,64,,
127435,note_off,,9,0,1,,0,71,64,,
127440,note_on,,5,0,1,,0,56,58,,
127680,note_on,,0,0,1,,0,71,58,,
127680,note_on,,0,0,1,,0,74,58,,
127680,note_on,,240,0,1,,0,76,58,,
127915,note_off,,0,0,1,,0,76,64,,
127915,note_off,,0,0,1,,0,74,64,,
127915,note_off,,235,0,1,,0,71,64,,
127920,note_on,,5,0,1,,0,74,58,,
127920,note_on,,0,0,1,,0,71,58,,
127920,note_on,,0,0,1,,0,76,58,,
128146,note_off,,226,0,1,,0,56,64,,
128155,note_off,,0,0,1,,0,74,64,,
128155,note_off,,9,0,1,,0,71,64,,
128155,note_off,,0,0,1,,0,76,64,,
128160,note_on,,0,0,1,,0,44,58,,
128160,control_change,,5,0,1,,0,,,64,0
128280,set_tempo,185759,1560,1,0,,,,,,
128400,note_on,,0,0,1,,0,72,61,,
128400,note_on,,240,0,1,,0,76,61,,
128518,note_off,,0,0,1,,0,76,64,,
128518,note_off,,118,0,1,,0,72,64,,
128520,set_tempo,178042,240,1,0,,,,,,
128640,note_on,,0,0,1,,0,76,64,,
128640,note_on,,122,0,1,,0,72,64,,
128758,note_off,,0,0,1,,0,72,64,,
128758,note_off,,118,0,1,,0,76,64,,
128866,note_off,,108,0,1,,0,44,64,,
128880,note_on,,14,0,1,,0,45,67,,
128880,set_tempo,171429,360,1,0,,,,,,
129120,note_on,,240,0,1,,0,73,71,,
129120,note_on,,0,0,1,,0,76,71,,
129238,note_off,,0,0,1,,0,73,64,,
129238,note_off,,118,0,1,,0,76,64,,
129360,note_on,,0,0,1,,0,76,74,,
129360,note_on,,122,0,1,,0,73,74,,
129478,note_off,,0,0,1,,0,73,64,,
129478,note_off,,118,0,1,,0,76,64,,
129586,note_off,,108,0,1,,0,45,64,,
129600,note_on,,0,0,1,,0,70,77,,
129600,control_change,,14,0,1,,0,,,64,127
129840,note_on,,240,0,1,,0,73,80,,
129840,note_on,,0,0,1,,0,76,80,,
129840,note_on,,0,0,1,,0,78,80,,
130075,note_off,,235,0,1,,0,78,64,,
130075,note_off,,0,0,1,,0,76,64,,
130075,note_off,,0,0,1,,0,73,64,,
130080,note_on,,0,0,1,,0,76,84,,
130080,note_on,,0,0,1,,0,73,84,,
130080,note_on,,5,0,1,,0,78,84,,
130306,note_off,,226,0,1,,0,70,64,,
130315,note_off,,9,0,1,,0,73,64,,
130315,note_off,,0,0,1,,0,78,64,,
130315,note_off,,0,0,1,,0,76,64,,
130320,note_on,,5,0,1,,0,58,87,,
130560,note_on,,0,0,1,,0,73,90,,
130560,note_on,,0,0,1,,0,78,90,,
130560,note_on,,240,0,1,,0,76,90,,
130795,note_off,,0,0,1,,0,78,64,,
130795,note_off,,235,0,1,,0,73,64,,
130795,note_off,,0,0,1,,0,76,64,,
130800,note_on,,5,0,1,,0,76,94,,
130800,note_on,,0,0,1,,0,78,94,,
130800,note_on,,0,0,1,,0,73,94,,
131026,note_off,,226,0,1,,0,58,64,,
131035,note_off,,9,0,1,,0,78,64,,
131035,note_off,,0,0,1,,0,73,64,,
131035,note_off,,0,0,1,,0,76,64,,
131040,note_on,,5,0,1,,0,46,96,,
131280,control_change,,240,0,1,,0,,,64,0
131280,note_on,,0,0,1,,0,73,96,,
131280,note_on,,0,0,1,,0,78,96,,
131515,note_off,,235,0,1,,0,78,64,,
131515,note_off,,0,0,1,,0,73,64,,
131520,note_on,,0,0,1,,0,78,104,,
131520,note_on,,5,0,1,,0,73,104,,
131746,note_off,,226,0,1,,0,46,64,,
131755,note_off,,9,0,1,,0,78,64,,
131755,note_off,,0,0,1,,0,73,64,,
131760,note_on,,5,0,1,,0,47,112,,
132000,note_on,,0,0,1,,0,74,121,,
132000,note_on,,240,0,1,,0,78,121,,
132235,note_off,,0,0,1,,0,78,64,,
132235,note_off,,235,0,1,,0,74,64,,
132240,note_on,,0,0,1,,0,78,124,,
132240,note_on,,5,0,1,,0,74,124,,
132466,note_off,,226,0,1,,0,47,64,,
132475,note_off,,9,0,1,,0,78,64,,
132475,note_off,,0,0,1,,0,74,64,,
132480,note_on,,5,0,1,,0,59,126,,
132720,note_on,,240,0,1,,0,74,120,,
132720,note_on,,0,0,1,,0,79,120,,
132720,set_tempo,180180,3840,1,0,,,,,,
132955,note_off,,235,0,1,,0,79,64,,
132955,note_off,,0,0,1,,0,74,64,,
132960,note_on,,5,0,1,,0,74,113,,
132960,set_tempo,189274,240,1,0,,,,,,
132960,note_on,,0,0,1,,0,79,113,,
133186,note_off,,226,0,1,,0,59,64,,
133195,note_off,,0,0,1,,0,74,64,,
133195,note_off,,9,0,1,,0,79,64,,
133200,note_on,,5,0,1,,0,60,106,,
133200,set_tempo,200000,240,1,0,,,,,,
133440,note_on,,0,0,1,,0,79,99,,
133440,note_on,,240,0,1,,0,75,99,,
133440,set_tempo,212014,240,1,0,,,,,,
133558,note_off,,118,0,1,,0,79,64,,
133558,note_off,,0,0,1,,0,75,64,,
133680,note_on,,0,0,1,,0,75,93,,
133680,set_tempo,224719,240,1,0,,,,,,
133680,note_on,,122,0,1,,0,79,93,,
133798,note_off,,0,0,1,,0,79,64,,
133798,note_off,,118,0,1,,0,75,64,,
133906,note_off,,108,0,1,,0,60,64,,
133920,set_tempo,400000,240,1,0,,,,,,
133920,note_on,,14,0,1,,0,61,72,,
134160,note_on,,240,0,1,,0,69,72,,
134160,note_on,,0,0,1,,0,79,72,,
134160,note_on,,0,0,1,,0,76,72,,
134640,set_tempo,600000,720,1,0,,,,,,
135346,note_off,,1186,0,1,,0,69,64,,
135346,note_off,,0,0,1,,0,76,64,,
135346,note_off,,0,0,1,,0,61,64,,
135346,note_off,,0,0,1,,0,79,64,,
135360,note_on,,14,0,1,,0,74,72,,
135360,note_on,,0,0,1,,0,78,72,,
135360,set_tempo,171429,720,1,0,,,,,,
135360,end_of_track,,0,1,0,,,,,,
136066,note_off,,706,0,1,,0,78,64,,
136066,note_off,,0,0,1,,0,74,64,,
136080,note_on,,14,0,1,,0,66,72,,
136080,note_on,,0,0,1,,0,62,72,,
136786,note_off,,706,0,1,,0,62,64,,
136786,note_off,,0,0,1,,0,66,64,,
136800,note_on,,14,0,1,,0,50,72,,
136800,note_on,,0,0,1,,0,54,72,,
137506,note_off,,706,0,1,,0,54,64,,
137506,note_off,,0,0,1,,0,50,64,,
137520,note_on,,14,0,1,,0,42,72,,
137520,note_on,,0,0,1,,0,38,72,,
138226,note_off,,0,0,1,,0,42,64,,
138226,note_off,,706,0,1,,0,38,64,,
138240,note_on,,14,0,1,,0,50,72,,
138240,note_on,,0,0,1,,0,54,72,,
138240,note_on,,0,0,1,,0,69,72,,
138358,note_off,,118,0,1,,0,69,64,,
138358,note_off,,0,0,1,,0,54,64,,
138358,note_off,,0,0,1,,0,50,64,,
138360,note_on,,2,0,1,,0,66,72,,
138478,note_off,,118,0,1,,0,66,64,,
138480,note_on,,2,0,1,,0,54,72,,
138480,note_on,,0,0,1,,0,50,72,,
138480,note_on,,0,0,1,,0,62,72,,
138598,note_off,,118,0,1,,0,62,64,,
138598,note_off,,0,0,1,,0,50,64,,
138598,note_off,,0,0,1,,0,54,64,,
138960,note_on,,0,0,1,,0,71,72,,
138960,note_on,,0,0,1,,0,52,72,,
138960,note_on,,362,0,1,,0,43,72,,
138960,note_on,,0,0,1,,0,47,72,,
139078,note_off,,118,0,1,,0,71,64,,
139078,note_off,,0,0,1,,0,52,64,,
139078,note_off,,0,0,1,,0,47,64,,
139078,note_off,,0,0,1,,0,43,64,,
139080,note_on,,2,0,1,,0,67,72,,
139198,note_off,,118,0,1,,0,67,64,,
139200,note_on,,2,0,1,,0,47,72,,
139200,note_on,,0,0,1,,0,52,72,,
139200,note_on,,0,0,1,,0,43,72,,
139200,note_on,,0,0,1,,0,64,72,,
139318,note_off,,0,0,1,,0,47,64,,
139318,note_off,,0,0,1,,0,52,64,,
139318,note_off,,0,0,1,,0,43,64,,
139318,note_off,,118,0,1,,0,64,64,,
139680,note_on,,362,0,1,,0,45,72,,
139680,note_on,,0,0,1,,0,52,72,,
139680,note_on,,0,0,1,,0,55,72,,
139680,note_on,,0,0,1,,0,67,72,,
139798,note_off,,118,0,1,,0,67,64,,
139798,note_off,,0,0,1,,0,55,64,,
139798,note_off,,0,0,1,,0,52,64,,
139798,note_off,,0,0,1,,0,45,64,,
139800,note_on,,2,0,1,,0,64,72,,
139918,note_off,,118,0,1,,0,64,64,,
139920,note_on,,0,0,1,,0,61,72,,
139920,note_on,,0,0,1,,0,45,72,,
139920,note_on,,2,0,1,,0,52,72,,
139920,note_on,,0,0,1,,0,55,72,,
140038,note_off,,0,0,1,,0,52,64,,
140038,note_off,,0,0,1,,0,55,64,,
140038,note_off,,118,0,1,,0,61,64,,
140038,note_off,,0,0,1,,0,45,64,,
140400,note_on,,362,0,1,,0,50,72,,
140400,note_on,,0,0,1,,0,54,72,,
140400,note_on,,0,0,1,,0,62,72,,
140518,note_off,,118,0,1,,0,62,64,,
140518,note_off,,0,0,1,,0,54,64,,
140518,note_off,,0,0,1,,0,50,64,,
140640,note_on,,122,0,1,,0,50,72,,
140640,note_on,,0,0,1,,0,54,72,,
140640,note_on,,0,0,1,,0,62,72,,
140758,note_off,,118,0,1,,0,62,64,,
140758,note_off,,0,0,1,,0,54,64,,
140758,note_off,,0,0,1,,0,50,64,,
141120,note_on,,0,0,1,,0,78,120,,
141120,note_on,,0,0,1,,0,81,120,,
141120,note_on,,0,0,1,,0,86,120,,
141120,control_change,,362,0,1,,0,,,64,127
141826,note_off,,706,0,1,,0,78,64,,
141826,note_off,,0,0,1,,0,81,64,,
141826,note_off,,0,0,1,,0,86,64,,
141840,note_on,,0,0,1,,0,69,116,,
141840,note_on,,0,0,1,,0,66,116,,
141840,note_on,,0,0,1,,0,74,116,,
141840,note_on,,0,0,1,,0,57,116,,
141840,note_on,,14,0,1,,0,54,116,,
141840,note_on,,0,0,1,,0,62,116,,
142546,note_off,,0,0,1,,0,54,64,,
142546,note_off,,0,0,1,,0,57,64,,
142546,note_off,,0,0,1,,0,62,64,,
142546,note_off,,0,0,1,,0,69,64,,
142546,note_off,,706,0,1,,0,74,64,,
142546,note_off,,0,0,1,,0,66,64,,
142560,note_on,,14,0,1,,0,42,116,,
142560,note_on,,0,0,1,,0,45,116,,
142560,note_on,,0,0,1,,0,50,116,,
143266,note_off,,706,0,1,,0,50,64,,
143266,note_off,,0,0,1,,0,45,64,,
143266,note_off,,0,0,1,,0,42,64,,
143280,note_on,,0,0,1,,0,33,116,,
143280,note_on,,0,0,1,,0,38,116,,
143280,note_on,,14,0,1,,0,30,116,,
143986,note_off,,706,0,1,,0,38,64,,
143986,note_off,,0,0,1,,0,33,64,,
143986,note_off,,0,0,1,,0,30,64,,
144000,note_on,,0,0,1,,0,60,72,,
144000,control_change,,14,0,1,,0,,,64,0
144000,note_on,,0,0,1,,0,57,72,,
144000,note_on,,0,0,1,,0,63,72,,
144000,note_on,,0,0,1,,0,54,72,,
144000,note_on,,0,0,1,,0,81,72,,
144118,note_off,,0,0,1,,0,54,64,,
144118,note_off,,0,0,1,,0,63,64,,
144118,note_off,,118,0,1,,0,60,64,,
144118,note_off,,0,0,1,,0,81,64,,
144118,note_off,,0,0,1,,0,57,64,,
144120,note_on,,2,0,1,,0,78,72,,
144238,note_off,,118,0,1,,0,78,64,,
144240,note_on,,0,0,1,,0,75,72,,
144240,note_on,,0,0,1,,0,54,72,,
144240,note_on,,2,0,1,,0,57,72,,
144240,note_on,,0,0,1,,0,60,72,,
144240,note_on,,0,0,1,,0,63,72,,
144358,note_off,,118,0,1,,0,75,64,,
144358,note_off,,0,0,1,,0,54,64,,
144358,note_off,,0,0,1,,0,63,64,,
144358,note_off,,0,0,1,,0,60,64,,
144358,note_off,,0,0,1,,0,57,64,,
144720,note_on,,362,0,1,,0,83,72,,
144720,note_on,,0,0,1,,0,64,72,,
144720,note_on,,0,0,1,,0,59,72,,
144720,note_on,,0,0,1,,0,55,72,,
144838,note_off,,0,0,1,,0,83,64,,
144838,note_off,,0,0,1,,0,64,64,,
144838,note_off,,118,0,1,,0,55,64,,
144838,note_off,,0,0,1,,0,59,64,,
144840,note_on,,2,0,1,,0,79,72,,
144958,note_off,,118,0,1,,0,79,64,,
144960,note_on,,2,0,1,,0,76,72,,
144960,note_on,,0,0,1,,0,64,72,,
144960,note_on,,0,0,1,,0,59,72,,
144960,note_on,,0,0,1,,0,55,72,,
145078,note_off,,0,0,1,,0,76,64,,
145078,note_off,,118,0,1,,0,55,64,,
145078,note_off,,0,0,1,,0,59,64,,
145078,note_off,,0,0,1,,0,64,64,,
145440,note_on,,0,0,1,,0,67,72,,
145440,note_on,,0,0,1,,0,81,72,,
145440,note_on,,0,0,1,,0,57,72,,
145440,note_on,,362,0,1,,0,64,72,,
145558,note_off,,118,0,1,,0,81,64,,
145558,note_off,,0,0,1,,0,57,64,,
145558,note_off,,0,0,1,,0,67,64,,
145558,note_off,,0,0,1,,0,64,64,,
145560,note_on,,2,0,1,,0,76,72,,
145678,note_off,,118,0,1,,0,76,64,,
145680,note_on,,2,0,1,,0,67,72,,
145680,note_on,,0,0,1,,0,57,72,,
145680,note_on,,0,0,1,,0,64,72,,
145680,note_on,,0,0,1,,0,73,72,,
145798,note_off,,0,0,1,,0,67,64,,
145798,note_off,,0,0,1,,0,57,64,,
145798,note_off,,118,0,1,,0,73,64,,
145798,note_off,,0,0,1,,0,64,64,,
146160,note_on,,362,0,1,,0,74,72,,
146160,note_on,,0,0,1,,0,66,72,,
146160,note_on,,0,0,1,,0,62,72,,
146278,note_off,,118,0,1,,0,62,64,,
146278,note_off,,0,0,1,,0,66,64,,
146278,note_off,,0,0,1,,0,74,64,,
146280,note_on,,2,0,1,,0,69,72,,
146398,note_off,,118,0,1,,0,69,64,,
146400,note_on,,2,0,1,,0,62,74,,
146400,note_on,,0,0,1,,0,66,74,,
146518,note_off,,118,0,1,,0,66,64,,
146518,note_off,,0,0,1,,0,62,64,,
146880,note_on,,0,0,1,,0,69,83,,
146880,note_on,,0,0,1,,0,45,83,,
146880,note_on,,362,0,1,,0,52,83,,
146880,note_on,,0,0,1,,0,55,83,,
146998,note_off,,118,0,1,,0,69,64,,
146998,note_off,,0,0,1,,0,45,64,,
146998,note_off,,0,0,1,,0,55,64,,
146998,note_off,,0,0,1,,0,52,64,,
147000,note_on,,2,0,1,,0,64,86,,
147118,note_off,,118,0,1,,0,64,64,,
147120,note_on,,2,0,1,,0,55,88,,
147120,note_on,,0,0,1,,0,45,88,,
147120,note_on,,0,0,1,,0,52,88,,
147120,note_on,,0,0,1,,0,61,88,,
147238,note_off,,0,0,1,,0,52,64,,
147238,note_off,,0,0,1,,0,55,64,,
147238,note_off,,118,0,1,,0,61,64,,
147238,note_off,,0,0,1,,0,45,64,,
147600,note_on,,362,0,1,,0,62,97,,
147600,note_on,,0,0,1,,0,54,97,,
147600,note_on,,0,0,1,,0,50,97,,
147718,note_off,,118,0,1,,0,50,64,,
147718,note_off,,0,0,1,,0,54,64,,
147718,note_off,,0,0,1,,0,62,64,,
147720,note_on,,2,0,1,,0,57,100,,
147838,note_off,,118,0,1,,0,57,64,,
147840,note_on,,2,0,1,,0,50,102,,
147840,note_on,,0,0,1,,0,54,102,,
147958,note_off,,0,0,1,,0,50,64,,
147958,note_off,,118,0,1,,0,54,64,,
148320,note_on,,0,0,1,,0,33,110,,
148320,note_on,,0,0,1,,0,43,110,,
148320,note_on,,362,0,1,,0,57,110,,
148438,note_off,,118,0,1,,0,33,64,,
148438,note_off,,0,0,1,,0,43,64,,
148438,note_off,,0,0,1,,0,57,64,,
148440,note_on,,2,0,1,,0,52,116,,
148558,note_off,,118,0,1,,0,52,64,,
148560,note_on,,2,0,1,,0,49,123,,
148560,note_on,,0,0,1,,0,43,123,,
148560,note_on,,0,0,1,,0,33,123,,
148678,note_off,,118,0,1,,0,33,64,,
148678,note_off,,0,0,1,,0,43,64,,
148678,note_off,,0,0,1,,0,49,64,,
149040,note_on,,0,0,1,,0,50,127,,
149040,note_on,,362,0,1,,0,38,127,,
149040,note_on,,0,0,1,,0,42,127,,
149158,note_off,,118,0,1,,0,50,64,,
149158,note_off,,0,0,1,,0,42,64,,
149158,note_off,,0,0,1,,0,38,64,,
149280,note_on,,122,0,1,,0,38,127,,
149280,note_on,,0,0,1,,0,42,127,,
149280,note_on,,0,0,1,,0,50,127,,
149398,note_off,,0,0,1,,0,38,64,,
149398,note_off,,118,0,1,,0,50,64,,
149398,note_off,,0,0,1,,0,42,64,,
149760,note_on,,0,0,1,,0,74,127,,
149760,note_on,,0,0,1,,0,86,127,,
149760,note_on,,362,0,1,,0,50,127,,
149760,note_on,,0,0,1,,0,38,127,,
149995,note_off,,0,0,1,,0,38,64,,
149995,note_off,,0,0,1,,0,50,64,,
149995,note_off,,235,0,1,,0,86,64,,
149995,note_off,,0,0,1,,0,74,64,,
149995,end_of_track,,0,1,1,,,,,,
