tick,type,tempo,time,meta,track,control,value,channel,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,note,velocity
161227,note_on,,60,0,0,,,7,,,,,,,66,100
161227,note_on,,0,0,0,,,7,,,,,,,57,100
161227,note_on,,0,0,0,,,7,,,,,,,62,100
161227,note_on,,0,0,0,,,7,,,,,,,50,100
161227,note_on,,0,0,0,,,7,,,,,,,38,100
161287,note_on,,60,0,0,,,3,,,,,,,78,0
161287,note_on,,0,0,0,,,7,,,,,,,66,0
161287,note_on,,0,0,0,,,7,,,,,,,66,100
161287,note_on,,0,0,0,,,7,,,,,,,57,0
161287,note_on,,0,0,0,,,7,,,,,,,57,100
161287,note_on,,0,0,0,,,7,,,,,,,62,0
161287,note_on,,0,0,0,,,7,,,,,,,62,100
161287,note_on,,0,0,0,,,7,,,,,,,50,0
161287,note_on,,0,0,0,,,7,,,,,,,50,100
161287,note_on,,0,0,0,,,7,,,,,,,38,0
161287,note_on,,0,0,0,,,7,,,,,,,38,100
161347,note_on,,60,0,0,,,7,,,,,,,66,0
161347,note_on,,0,0,0,,,7,,,,,,,66,100
161347,note_on,,0,0,0,,,7,,,,,,,57,0
161347,note_on,,0,0,0,,,7,,,,,,,57,100
161347,note_on,,0,0,0,,,7,,,,,,,62,0
161347,note_on,,0,0,0,,,7,,,,,,,62,100
161347,note_on,,0,0,0,,,7,,,,,,,50,0
161347,note_on,,0,0,0,,,7,,,,,,,50,100
161347,note_on,,0,0,0,,,7,,,,,,,38,0
161347,note_on,,0,0,0,,,7,,,,,,,38,100
161407,note_on,,60,0,0,,,3,,,,,,,52,127
161407,note_on,,0,0,0,,,7,,,,,,,66,0
161407,note_on,,0,0,0,,,7,,,,,,,68,100
161407,note_on,,0,0,0,,,7,,,,,,,57,0
161407,note_on,,0,0,0,,,7,,,,,,,59,100
161407,note_on,,0,0,0,,,7,,,,,,,62,0
161407,note_on,,0,0,0,,,7,,,,,,,64,100
161407,note_on,,0,0,0,,,7,,,,,,,50,0
161407,note_on,,0,0,0,,,7,,,,,,,50,100
161407,note_on,,0,0,0,,,7,,,,,,,38,0
161407,note_on,,0,0,0,,,7,,,,,,,38,100
161467,note_on,,60,0,0,,,3,,,,,,,52,0
161467,note_on,,0,0,0,,,3,,,,,,,56,127
161482,note_on,,15,0,0,,,3,,,,,,,56,0
161497,note_on,,15,0,0,,,3,,,,,,,59,127
161512,note_on,,15,0,0,,,3,,,,,,,59,0
161527,note_on,,15,0,0,,,3,,,,,,,64,127
161527,note_on,,0,0,0,,,7,,,,,,,68,0
161527,note_on,,0,0,0,,,7,,,,,,,59,0
161527,note_on,,0,0,0,,,7,,,,,,,64,0
161527,note_on,,0,0,0,,,7,,,,,,,50,0
161527,note_on,,0,0,0,,,7,,,,,,,38,0
161542,note_on,,15,0,0,,,3,,,,,,,64,0
161557,note_on,,15,0,0,,,3,,,,,,,68,127
161572,note_on,,15,0,0,,,3,,,,,,,68,0
161587,note_on,,15,0,0,,,3,,,,,,,71,127
161602,note_on,,15,0,0,,,3,,,,,,,71,0
161617,note_on,,15,0,0,,,3,,,,,,,76,127
161632,note_on,,15,0,0,,,3,,,,,,,76,0
161647,note_on,,15,0,0,,,3,,,,,,,80,127
161707,note_on,,60,0,0,,,7,,,,,,,68,100
161707,note_on,,0,0,0,,,7,,,,,,,59,100
161707,note_on,,0,0,0,,,7,,,,,,,64,100
161707,note_on,,0,0,0,,,7,,,,,,,50,100
161707,note_on,,0,0,0,,,7,,,,,,,38,100
161767,note_on,,60,0,0,,,3,,,,,,,80,0
161767,note_on,,0,0,0,,,7,,,,,,,68,0
161767,note_on,,0,0,0,,,7,,,,,,,68,100
161767,note_on,,0,0,0,,,7,,,,,,,59,0
161767,note_on,,0,0,0,,,7,,,,,,,59,100
161767,note_on,,0,0,0,,,7,,,,,,,64,0
161767,note_on,,0,0,0,,,7,,,,,,,64,100
161767,note_on,,0,0,0,,,7,,,,,,,50,0
161767,note_on,,0,0,0,,,7,,,,,,,50,100
161767,note_on,,0,0,0,,,7,,,,,,,38,0
161767,note_on,,0,0,0,,,7,,,,,,,38,100
161827,note_on,,60,0,0,,,7,,,,,,,68,0
161827,note_on,,0,0,0,,,7,,,,,,,68,100
161827,note_on,,0,0,0,,,7,,,,,,,59,0
161827,note_on,,0,0,0,,,7,,,,,,,59,100
161827,note_on,,0,0,0,,,7,,,,,,,64,0
161827,note_on,,0,0,0,,,7,,,,,,,64,100
161827,note_on,,0,0,0,,,7,,,,,,,50,0
161827,note_on,,0,0,0,,,7,,,,,,,50,100
161827,note_on,,0,0,0,,,7,,,,,,,38,0
161827,note_on,,0,0,0,,,7,,,,,,,38,100
161887,note_on,,60,0,0,,,3,,,,,,,54,127
161887,note_on,,0,0,0,,,7,,,,,,,68,0
161887,note_on,,0,0,0,,,7,,,,,,,69,100
161887,note_on,,0,0,0,,,7,,,,,,,59,0
161887,note_on,,0,0,0,,,7,,,,,,,60,100
161887,note_on,,0,0,0,,,7,,,,,,,64,0
161887,note_on,,0,0,0,,,7,,,,,,,66,100
161887,note_on,,0,0,0,,,7,,,,,,,50,0
161887,note_on,,0,0,0,,,7,,,,,,,51,100
161887,note_on,,0,0,0,,,7,,,,,,,38,0
161887,note_on,,0,0,0,,,7,,,,,,,39,100
161917,note_on,,30,0,0,,,3,,,,,,,54,0
161917,note_on,,0,0,0,,,3,,,,,,,57,127
161947,note_on,,30,0,0,,,3,,,,,,,57,0
161947,note_on,,0,0,0,,,3,,,,,,,63,127
161962,note_on,,15,0,0,,,3,,,,,,,63,0
161977,note_on,,15,0,0,,,3,,,,,,,66,127
161992,note_on,,15,0,0,,,3,,,,,,,66,0
162007,note_on,,15,0,0,,,3,,,,,,,69,127
162007,note_on,,0,0,0,,,7,,,,,,,69,0
162007,note_on,,0,0,0,,,7,,,,,,,60,0
162007,note_on,,0,0,0,,,7,,,,,,,66,0
162007,note_on,,0,0,0,,,7,,,,,,,51,0
162007,note_on,,0,0,0,,,7,,,,,,,39,0
162022,note_on,,15,0,0,,,3,,,,,,,69,0
162037,note_on,,15,0,0,,,3,,,,,,,72,127
162052,note_on,,15,0,0,,,3,,,,,,,72,0
162067,note_on,,15,0,0,,,3,,,,,,,75,127
162082,note_on,,15,0,0,,,3,,,,,,,75,0
162097,note_on,,15,0,0,,,3,,,,,,,78,127
162112,note_on,,15,0,0,,,3,,,,,,,78,0
162127,note_on,,15,0,0,,,3,,,,,,,81,127
162187,note_on,,60,0,0,,,7,,,,,,,69,100
162187,note_on,,0,0,0,,,7,,,,,,,60,100
162187,note_on,,0,0,0,,,7,,,,,,,66,100
162187,note_on,,0,0,0,,,7,,,,,,,51,100
162187,note_on,,0,0,0,,,7,,,,,,,39,100
162247,note_on,,60,0,0,,,3,,,,,,,81,0
162247,note_on,,0,0,0,,,7,,,,,,,69,0
162247,note_on,,0,0,0,,,7,,,,,,,69,100
162247,note_on,,0,0,0,,,7,,,,,,,60,0
162247,note_on,,0,0,0,,,7,,,,,,,60,100
162247,note_on,,0,0,0,,,7,,,,,,,66,0
162247,note_on,,0,0,0,,,7,,,,,,,66,100
162247,note_on,,0,0,0,,,7,,,,,,,51,0
162247,note_on,,0,0,0,,,7,,,,,,,51,100
162247,note_on,,0,0,0,,,7,,,,,,,39,0
162247,note_on,,0,0,0,,,7,,,,,,,39,100
162307,note_on,,60,0,0,,,7,,,,,,,69,0
162307,note_on,,0,0,0,,,7,,,,,,,69,100
162307,note_on,,0,0,0,,,7,,,,,,,60,0
162307,note_on,,0,0,0,,,7,,,,,,,60,100
162307,note_on,,0,0,0,,,7,,,,,,,66,0
162307,note_on,,0,0,0,,,7,,,,,,,66,100
162307,note_on,,0,0,0,,,7,,,,,,,51,0
162307,note_on,,0,0,0,,,7,,,,,,,51,100
162307,note_on,,0,0,0,,,7,,,,,,,39,0
162307,note_on,,0,0,0,,,7,,,,,,,39,100
162367,note_on,,60,0,0,,,3,,,,,,,45,127
162367,note_on,,0,0,0,,,7,,,,,,,69,0
162367,note_on,,0,0,0,,,7,,,,,,,69,100
162367,note_on,,0,0,0,,,7,,,,,,,60,0
162367,note_on,,0,0,0,,,7,,,,,,,61,100
162367,note_on,,0,0,0,,,7,,,,,,,66,0
162367,note_on,,0,0,0,,,7,,,,,,,64,100
162367,note_on,,0,0,0,,,7,,,,,,,51,0
162367,note_on,,0,0,0,,,7,,,,,,,52,100
162367,note_on,,0,0,0,,,7,,,,,,,39,0
162367,note_on,,0,0,0,,,7,,,,,,,40,100
162397,note_on,,30,0,0,,,3,,,,,,,45,0
162397,note_on,,0,0,0,,,3,,,,,,,49,127
162427,note_on,,30,0,0,,,3,,,,,,,49,0
162427,note_on,,0,0,0,,,3,,,,,,,52,127
162427,note_on,,0,0,0,,,7,,,,,,,69,0
162427,note_on,,0,0,0,,,7,,,,,,,69,100
162427,note_on,,0,0,0,,,7,,,,,,,61,0
162427,note_on,,0,0,0,,,7,,,,,,,61,100
162427,note_on,,0,0,0,,,7,,,,,,,64,0
162427,note_on,,0,0,0,,,7,,,,,,,64,100
162457,note_on,,30,0,0,,,3,,,,,,,52,0
162457,note_on,,0,0,0,,,3,,,,,,,57,127
162487,note_on,,30,0,0,,,3,,,,,,,57,0
162487,note_on,,0,0,0,,,3,,,,,,,61,127
162487,note_on,,0,0,0,,,7,,,,,,,69,0
162487,note_on,,0,0,0,,,7,,,,,,,69,100
162487,note_on,,0,0,0,,,7,,,,,,,61,0
162487,note_on,,0,0,0,,,7,,,,,,,61,100
162487,note_on,,0,0,0,,,7,,,,,,,64,0
162487,note_on,,0,0,0,,,7,,,,,,,64,100
162487,note_on,,0,0,0,,,7,,,,,,,52,0
162487,note_on,,0,0,0,,,7,,,,,,,40,0
162517,note_on,,30,0,0,,,3,,,,,,,61,0
162517,note_on,,0,0,0,,,3,,,,,,,57,127
162547,note_on,,30,0,0,,,3,,,,,,,57,0
162547,note_on,,0,0,0,,,3,,,,,,,52,127
162547,note_on,,0,0,0,,,7,,,,,,,69,0
162547,note_on,,0,0,0,,,7,,,,,,,69,100
162547,note_on,,0,0,0,,,7,,,,,,,61,0
162547,note_on,,0,0,0,,,7,,,,,,,61,100
162547,note_on,,0,0,0,,,7,,,,,,,64,0
162547,note_on,,0,0,0,,,7,,,,,,,64,100
162577,note_on,,30,0,0,,,3,,,,,,,52,0
162577,note_on,,0,0,0,,,3,,,,,,,49,127
162607,note_on,,30,0,0,,,3,,,,,,,49,0
162607,note_on,,0,0,0,,,3,,,,,,,52,127
162607,note_on,,0,0,0,,,7,,,,,,,69,0
162607,note_on,,0,0,0,,,7,,,,,,,61,0
162607,note_on,,0,0,0,,,7,,,,,,,64,0
162607,note_on,,0,0,0,,,7,,,,,,,64,100
162607,note_on,,0,0,0,,,7,,,,,,,52,100
162637,note_on,,30,0,0,,,3,,,,,,,52,0
162637,note_on,,0,0,0,,,3,,,,,,,57,127
162667,note_on,,30,0,0,,,3,,,,,,,57,0
162667,note_on,,0,0,0,,,3,,,,,,,61,127
162667,note_on,,0,0,0,,,7,,,,,,,73,100
162667,note_on,,0,0,0,,,7,,,,,,,69,100
162697,note_on,,30,0,0,,,3,,,,,,,61,0
162697,note_on,,0,0,0,,,3,,,,,,,64,127
162727,note_on,,30,0,0,,,3,,,,,,,64,0
162727,note_on,,0,0,0,,,3,,,,,,,69,127
162727,note_on,,0,0,0,,,7,,,,,,,73,0
162727,note_on,,0,0,0,,,7,,,,,,,73,100
162727,note_on,,0,0,0,,,7,,,,,,,69,0
162727,note_on,,0,0,0,,,7,,,,,,,69,100
162727,note_on,,0,0,0,,,7,,,,,,,52,0
162757,note_on,,30,0,0,,,3,,,,,,,69,0
162757,note_on,,0,0,0,,,3,,,,,,,64,127
162787,note_on,,30,0,0,,,3,,,,,,,64,0
162787,note_on,,0,0,0,,,3,,,,,,,61,127
162787,note_on,,0,0,0,,,7,,,,,,,73,0
162787,note_on,,0,0,0,,,7,,,,,,,73,100
162787,note_on,,0,0,0,,,7,,,,,,,69,0
162787,note_on,,0,0,0,,,7,,,,,,,69,100
162787,note_on,,0,0,0,,,7,,,,,,,64,0
162787,note_on,,0,0,0,,,7,,,,,,,64,100
162817,note_on,,30,0,0,,,3,,,,,,,61,0
162817,note_on,,0,0,0,,,3,,,,,,,57,127
162847,note_on,,30,0,0,,,3,,,,,,,57,0
162847,note_on,,0,0,0,,,3,,,,,,,61,127
162847,note_on,,0,0,0,,,7,,,,,,,73,0
162847,note_on,,0,0,0,,,7,,,,,,,69,0
162847,note_on,,0,0,0,,,7,,,,,,,64,0
162847,note_on,,0,0,0,,,7,,,,,,,61,100
162847,note_on,,0,0,0,,,7,,,,,,,49,100
162877,note_on,,30,0,0,,,3,,,,,,,61,0
162877,note_on,,0,0,0,,,3,,,,,,,64,127
162907,note_on,,30,0,0,,,3,,,,,,,64,0
162907,note_on,,0,0,0,,,3,,,,,,,69,127
162907,note_on,,0,0,0,,,7,,,,,,,76,100
162907,note_on,,0,0,0,,,7,,,,,,,73,100
162907,note_on,,0,0,0,,,7,,,,,,,69,100
162937,note_on,,30,0,0,,,3,,,,,,,69,0
162937,note_on,,0,0,0,,,3,,,,,,,73,127
162967,note_on,,30,0,0,,,3,,,,,,,73,0
162967,note_on,,0,0,0,,,3,,,,,,,76,127
162967,note_on,,0,0,0,,,7,,,,,,,76,0
162967,note_on,,0,0,0,,,7,,,,,,,76,100
162967,note_on,,0,0,0,,,7,,,,,,,73,0
162967,note_on,,0,0,0,,,7,,,,,,,73,100
162967,note_on,,0,0,0,,,7,,,,,,,69,0
162967,note_on,,0,0,0,,,7,,,,,,,69,100
162967,note_on,,0,0,0,,,7,,,,,,,61,0
162967,note_on,,0,0,0,,,7,,,,,,,49,0
162997,note_on,,30,0,0,,,3,,,,,,,76,0
162997,note_on,,0,0,0,,,3,,,,,,,73,127
163027,note_on,,30,0,0,,,3,,,,,,,73,0
163027,note_on,,0,0,0,,,3,,,,,,,69,127
163027,note_on,,0,0,0,,,7,,,,,,,76,0
163027,note_on,,0,0,0,,,7,,,,,,,76,100
163027,note_on,,0,0,0,,,7,,,,,,,73,0
163027,note_on,,0,0,0,,,7,,,,,,,73,100
163027,note_on,,0,0,0,,,7,,,,,,,69,0
163027,note_on,,0,0,0,,,7,,,,,,,69,100
163057,note_on,,30,0,0,,,3,,,,,,,69,0
163057,note_on,,0,0,0,,,3,,,,,,,64,127
163087,note_on,,30,0,0,,,3,,,,,,,64,0
163087,note_on,,0,0,0,,,3,,,,,,,69,127
163087,note_on,,0,0,0,,,7,,,,,,,76,0
163087,note_on,,0,0,0,,,7,,,,,,,73,0
163087,note_on,,0,0,0,,,7,,,,,,,69,0
163087,note_on,,0,0,0,,,7,,,,,,,57,100
163087,note_on,,0,0,0,,,7,,,,,,,45,100
163117,note_on,,30,0,0,,,3,,,,,,,69,0
163117,note_on,,0,0,0,,,3,,,,,,,73,127
163147,note_on,,30,0,0,,,3,,,,,,,73,0
163147,note_on,,0,0,0,,,3,,,,,,,76,127
163147,note_on,,0,0,0,,,7,,,,,,,81,100
163147,note_on,,0,0,0,,,7,,,,,,,76,100
163147,note_on,,0,0,0,,,7,,,,,,,73,100
163162,note_on,,15,0,0,,,3,,,,,,,76,0
163177,note_on,,15,0,0,,,3,,,,,,,81,127
163192,note_on,,15,0,0,,,3,,,,,,,81,0
163207,note_on,,15,0,0,,,3,,,,,,,85,127
163207,note_on,,0,0,0,,,7,,,,,,,81,0
163207,note_on,,0,0,0,,,7,,,,,,,81,100
163207,note_on,,0,0,0,,,7,,,,,,,76,0
163207,note_on,,0,0,0,,,7,,,,,,,76,100
163207,note_on,,0,0,0,,,7,,,,,,,73,0
163207,note_on,,0,0,0,,,7,,,,,,,73,100
163207,note_on,,0,0,0,,,7,,,,,,,57,0
163207,note_on,,0,0,0,,,7,,,,,,,45,0
163267,note_on,,60,0,0,,,3,,,,,,,85,0
163267,note_on,,0,0,0,,,7,,,,,,,81,0
163267,note_on,,0,0,0,,,7,,,,,,,81,100
163267,note_on,,0,0,0,,,7,,,,,,,76,0
163267,note_on,,0,0,0,,,7,,,,,,,76,100
163267,note_on,,0,0,0,,,7,,,,,,,73,0
163267,note_on,,0,0,0,,,7,,,,,,,73,100
163327,note_on,,60,0,0,,,7,,,,,,,81,0
163327,note_on,,0,0,0,,,7,,,,,,,81,100
163327,note_on,,0,0,0,,,7,,,,,,,76,0
163327,note_on,,0,0,0,,,7,,,,,,,76,100
163327,note_on,,0,0,0,,,7,,,,,,,73,0
163327,note_on,,0,0,0,,,7,,,,,,,73,100
163327,note_on,,0,0,0,,,7,,,,,,,52,100
163327,note_on,,0,0,0,,,7,,,,,,,40,100
163387,note_on,,60,0,0,,,3,,,,,,,81,127
163387,note_on,,0,0,0,,,7,,,,,,,81,0
163387,note_on,,0,0,0,,,7,,,,,,,76,0
163387,note_on,,0,0,0,,,7,,,,,,,73,0
163417,note_on,,30,0,0,,,3,,,,,,,81,0
163417,note_on,,0,0,0,,,3,,,,,,,80,127
163447,note_on,,30,0,0,,,3,,,,,,,80,0
163447,note_on,,0,0,0,,,3,,,,,,,81,127
163447,note_on,,0,0,0,,,7,,,,,,,73,100
163447,note_on,,0,0,0,,,7,,,,,,,69,100
163447,note_on,,0,0,0,,,7,,,,,,,64,100
163447,note_on,,0,0,0,,,7,,,,,,,52,0
163447,note_on,,0,0,0,,,7,,,,,,,40,0
163477,note_on,,30,0,0,,,3,,,,,,,81,0
163477,note_on,,0,0,0,,,3,,,,,,,80,127
163477,note_on,,0,0,0,,,7,,,,,,,73,0
163477,note_on,,0,0,0,,,7,,,,,,,69,0
163477,note_on,,0,0,0,,,7,,,,,,,64,0
163507,note_on,,30,0,0,,,3,,,,,,,80,0
163507,note_on,,0,0,0,,,3,,,,,,,81,127
163507,note_on,,0,0,0,,,7,,,,,,,73,100
163507,note_on,,0,0,0,,,7,,,,,,,69,100
163507,note_on,,0,0,0,,,7,,,,,,,64,100
163537,note_on,,30,0,0,,,3,,,,,,,81,0
163537,note_on,,0,0,0,,,3,,,,,,,80,127
163537,note_on,,0,0,0,,,7,,,,,,,73,0
163537,note_on,,0,0,0,,,7,,,,,,,69,0
163537,note_on,,0,0,0,,,7,,,,,,,64,0
163567,note_on,,30,0,0,,,3,,,,,,,80,0
163567,note_on,,0,0,0,,,3,,,,,,,81,127
163567,note_on,,0,0,0,,,7,,,,,,,73,100
163567,note_on,,0,0,0,,,7,,,,,,,69,100
163567,note_on,,0,0,0,,,7,,,,,,,64,100
163597,note_on,,30,0,0,,,3,,,,,,,81,0
163597,note_on,,0,0,0,,,7,,,,,,,73,0
163597,note_on,,0,0,0,,,7,,,,,,,69,0
163597,note_on,,0,0,0,,,7,,,,,,,64,0
163627,note_on,,30,0,0,,,3,,,,,,,76,127
163657,note_on,,30,0,0,,,3,,,,,,,76,0
163657,note_on,,0,0,0,,,3,,,,,,,75,127
163687,note_on,,30,0,0,,,3,,,,,,,75,0
163687,note_on,,0,0,0,,,3,,,,,,,76,127
163687,note_on,,0,0,0,,,7,,,,,,,73,100
163687,note_on,,0,0,0,,,7,,,,,,,69,100
163687,note_on,,0,0,0,,,7,,,,,,,64,100
163717,note_on,,30,0,0,,,3,,,,,,,76,0
163717,note_on,,0,0,0,,,3,,,,,,,75,127
163717,note_on,,0,0,0,,,7,,,,,,,73,0
163717,note_on,,0,0,0,,,7,,,,,,,69,0
163717,note_on,,0,0,0,,,7,,,,,,,64,0
163747,note_on,,30,0,0,,,3,,,,,,,75,0
163747,note_on,,0,0,0,,,3,,,,,,,76,127
163747,note_on,,0,0,0,,,7,,,,,,,73,100
163747,note_on,,0,0,0,,,7,,,,,,,69,100
163747,note_on,,0,0,0,,,7,,,,,,,64,100
163777,note_on,,30,0,0,,,3,,,,,,,76,0
163777,note_on,,0,0,0,,,3,,,,,,,75,127
163777,note_on,,0,0,0,,,7,,,,,,,73,0
163777,note_on,,0,0,0,,,7,,,,,,,69,0
163777,note_on,,0,0,0,,,7,,,,,,,64,0
163807,note_on,,30,0,0,,,3,,,,,,,75,0
163807,note_on,,0,0,0,,,3,,,,,,,76,127
163807,note_on,,0,0,0,,,7,,,,,,,73,100
163807,note_on,,0,0,0,,,7,,,,,,,69,100
163807,note_on,,0,0,0,,,7,,,,,,,64,100
163837,note_on,,30,0,0,,,3,,,,,,,76,0
163837,note_on,,0,0,0,,,7,,,,,,,73,0
163837,note_on,,0,0,0,,,7,,,,,,,69,0
163837,note_on,,0,0,0,,,7,,,,,,,64,0
163867,note_on,,30,0,0,,,3,,,,,,,73,127
163897,note_on,,30,0,0,,,3,,,,,,,73,0
163897,note_on,,0,0,0,,,3,,,,,,,72,127
163927,note_on,,30,0,0,,,3,,,,,,,72,0
163927,note_on,,0,0,0,,,3,,,,,,,73,127
163927,note_on,,0,0,0,,,7,,,,,,,69,100
163927,note_on,,0,0,0,,,7,,,,,,,61,100
163927,note_on,,0,0,0,,,7,,,,,,,64,100
163927,note_on,,0,0,0,,,7,,,,,,,52,100
163957,note_on,,30,0,0,,,3,,,,,,,73,0
163957,note_on,,0,0,0,,,3,,,,,,,72,127
163957,note_on,,0,0,0,,,7,,,,,,,69,0
163957,note_on,,0,0,0,,,7,,,,,,,61,0
163957,note_on,,0,0,0,,,7,,,,,,,64,0
163957,note_on,,0,0,0,,,7,,,,,,,52,0
163987,note_on,,30,0,0,,,3,,,,,,,72,0
163987,note_on,,0,0,0,,,3,,,,,,,73,127
163987,note_on,,0,0,0,,,7,,,,,,,69,100
163987,note_on,,0,0,0,,,7,,,,,,,61,100
163987,note_on,,0,0,0,,,7,,,,,,,64,100
163987,note_on,,0,0,0,,,7,,,,,,,52,100
164017,note_on,,30,0,0,,,3,,,,,,,73,0
164017,note_on,,0,0,0,,,3,,,,,,,72,127
164017,note_on,,0,0,0,,,7,,,,,,,69,0
164017,note_on,,0,0,0,,,7,,,,,,,61,0
164017,note_on,,0,0,0,,,7,,,,,,,64,0
164017,note_on,,0,0,0,,,7,,,,,,,52,0
164047,note_on,,30,0,0,,,3,,,,,,,72,0
164047,note_on,,0,0,0,,,3,,,,,,,73,127
164047,note_on,,0,0,0,,,7,,,,,,,69,100
164047,note_on,,0,0,0,,,7,,,,,,,61,100
164047,note_on,,0,0,0,,,7,,,,,,,64,100
164047,note_on,,0,0,0,,,7,,,,,,,52,100
164077,note_on,,30,0,0,,,3,,,,,,,73,0
164077,note_on,,0,0,0,,,7,,,,,,,69,0
164077,note_on,,0,0,0,,,7,,,,,,,61,0
164077,note_on,,0,0,0,,,7,,,,,,,64,0
164077,note_on,,0,0,0,,,7,,,,,,,52,0
164107,note_on,,30,0,0,,,3,,,,,,,69,127
164137,note_on,,30,0,0,,,3,,,,,,,69,0
164137,note_on,,0,0,0,,,3,,,,,,,68,127
164167,note_on,,30,0,0,,,3,,,,,,,68,0
164167,note_on,,0,0,0,,,3,,,,,,,69,127
164167,note_on,,0,0,0,,,7,,,,,,,64,100
164167,note_on,,0,0,0,,,7,,,,,,,61,100
164167,note_on,,0,0,0,,,7,,,,,,,57,100
164167,note_on,,0,0,0,,,7,,,,,,,52,100
164197,note_on,,30,0,0,,,3,,,,,,,69,0
164197,note_on,,0,0,0,,,3,,,,,,,68,127
164197,note_on,,0,0,0,,,7,,,,,,,61,0
164197,note_on,,0,0,0,,,7,,,,,,,57,0
164197,note_on,,0,0,0,,,7,,,,,,,64,0
164197,note_on,,0,0,0,,,7,,,,,,,52,0
164227,note_on,,30,0,0,,,3,,,,,,,68,0
164227,note_on,,0,0,0,,,3,,,,,,,69,127
164227,note_on,,0,0,0,,,7,,,,,,,64,100
164227,note_on,,0,0,0,,,7,,,,,,,61,100
164227,note_on,,0,0,0,,,7,,,,,,,57,100
164227,note_on,,0,0,0,,,7,,,,,,,52,100
164257,note_on,,30,0,0,,,3,,,,,,,69,0
164257,note_on,,0,0,0,,,3,,,,,,,68,127
164257,note_on,,0,0,0,,,7,,,,,,,61,0
164257,note_on,,0,0,0,,,7,,,,,,,57,0
164257,note_on,,0,0,0,,,7,,,,,,,64,0
164257,note_on,,0,0,0,,,7,,,,,,,52,0
164287,note_on,,30,0,0,,,3,,,,,,,68,0
164287,note_on,,0,0,0,,,3,,,,,,,69,127
164287,note_on,,0,0,0,,,6,,,,,,,52,80
164287,note_on,,0,0,0,,,7,,,,,,,64,100
164287,note_on,,0,0,0,,,7,,,,,,,61,100
164287,note_on,,0,0,0,,,7,,,,,,,57,100
164287,note_on,,0,0,0,,,7,,,,,,,52,100
164317,note_on,,30,0,0,,,3,,,,,,,69,0
164317,note_on,,0,0,0,,,3,,,,,,,64,127
164347,note_on,,30,0,0,,,3,,,,,,,64,0
164347,note_on,,0,0,0,,,3,,,,,,,66,127
164377,note_on,,30,0,0,,,3,,,,,,,66,0
164377,note_on,,0,0,0,,,3,,,,,,,68,127
164407,note_on,,30,0,0,,,3,,,,,,,68,0
164407,note_on,,0,0,0,,,3,,,,,,,69,127
164407,note_on,,0,0,0,,,7,,,,,,,61,0
164407,note_on,,0,0,0,,,7,,,,,,,61,100
164407,note_on,,0,0,0,,,7,,,,,,,64,0
164407,note_on,,0,0,0,,,7,,,,,,,52,0
164437,note_on,,30,0,0,,,3,,,,,,,69,0
164437,note_on,,0,0,0,,,3,,,,,,,71,127
164467,note_on,,30,0,0,,,3,,,,,,,71,0
164467,note_on,,0,0,0,,,3,,,,,,,72,127
164467,note_on,,0,0,0,,,7,,,,,,,61,0
164467,note_on,,0,0,0,,,7,,,,,,,61,100
164467,note_on,,0,0,0,,,7,,,,,,,57,0
164467,note_on,,0,0,0,,,7,,,,,,,57,100
164497,note_on,,30,0,0,,,3,,,,,,,72,0
164497,note_on,,0,0,0,,,3,,,,,,,73,127
164527,note_on,,30,0,0,,,3,,,,,,,73,0
164527,note_on,,0,0,0,,,3,,,,,,,74,127
164527,note_on,,0,0,0,,,7,,,,,,,61,0
164527,note_on,,0,0,0,,,7,,,,,,,61,100
164527,note_on,,0,0,0,,,7,,,,,,,57,0
164527,note_on,,0,0,0,,,7,,,,,,,57,100
164557,note_on,,30,0,0,,,3,,,,,,,74,0
164557,note_on,,0,0,0,,,3,,,,,,,75,127
164587,note_on,,30,0,0,,,3,,,,,,,75,0
164587,note_on,,0,0,0,,,3,,,,,,,76,127
164587,note_on,,0,0,0,,,7,,,,,,,61,0
164587,note_on,,0,0,0,,,7,,,,,,,61,100
164587,note_on,,0,0,0,,,7,,,,,,,57,0
164587,note_on,,0,0,0,,,7,,,,,,,57,100
164617,note_on,,30,0,0,,,3,,,,,,,76,0
164617,note_on,,0,0,0,,,3,,,,,,,77,127
164647,note_on,,30,0,0,,,3,,,,,,,77,0
164647,note_on,,0,0,0,,,3,,,,,,,78,127
164647,note_on,,0,0,0,,,7,,,,,,,61,0
164647,note_on,,0,0,0,,,7,,,,,,,61,100
164647,note_on,,0,0,0,,,7,,,,,,,57,0
164647,note_on,,0,0,0,,,7,,,,,,,57,100
164677,note_on,,30,0,0,,,3,,,,,,,78,0
164677,note_on,,0,0,0,,,3,,,,,,,79,127
164707,note_on,,30,0,0,,,3,,,,,,,79,0
164707,note_on,,0,0,0,,,3,,,,,,,80,127
164707,note_on,,0,0,0,,,7,,,,,,,61,0
164707,note_on,,0,0,0,,,7,,,,,,,61,100
164707,note_on,,0,0,0,,,7,,,,,,,57,0
164707,note_on,,0,0,0,,,7,,,,,,,57,100
164737,note_on,,30,0,0,,,3,,,,,,,80,0
164737,note_on,,0,0,0,,,3,,,,,,,81,127
164767,note_on,,30,0,0,,,3,,,,,,,81,0
164767,note_on,,0,0,0,,,3,,,,,,,71,127
164767,note_on,,0,0,0,,,7,,,,,,,61,0
164767,note_on,,0,0,0,,,7,,,,,,,59,100
