tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
54732,note_off,,,,,,,58,0,0,,,,,,,54,64,0,,
54740,note_on,,,,,,,8,0,0,,,,,,,70,65,0,,
54766,note_on,,,,,,,26,0,0,,,,,,,51,31,0,,
54910,note_off,,,,,,,144,0,0,,,,,,,75,64,0,,
54928,note_off,,,,,,,18,0,0,,,,,,,46,64,0,,
55046,note_off,,,,,,,118,0,0,,,,,,,51,64,0,,
55048,note_on,,,,,,,2,0,0,,,,,,,54,37,0,,
55284,note_off,,,,,,,236,0,0,,,,,,,54,64,0,,
55344,note_on,,,,,,,60,0,0,,,,,,,66,49,0,,
55380,note_on,,,,,,,36,0,0,,,,,,,46,39,0,,
55428,control_change,,,,,,,48,0,0,,,,,,,,,0,64,0
55446,note_off,,,,,,,18,0,0,,,,,,,70,64,0,,
55640,note_on,,,,,,,194,0,0,,,,,,,54,35,0,,
55658,control_change,,,,,,,18,0,0,,,,,,,,,0,64,127
55914,note_off,,,,,,,256,0,0,,,,,,,54,64,0,,
55964,note_on,,,,,,,50,0,0,,,,,,,63,34,0,,
55988,note_on,,,,,,,24,0,0,,,,,,,51,22,0,,
56014,note_off,,,,,,,26,0,0,,,,,,,66,64,0,,
56026,control_change,,,,,,,12,0,0,,,,,,,,,0,64,0
56242,control_change,,,,,,,216,0,0,,,,,,,,,0,64,127
56264,note_off,,,,,,,22,0,0,,,,,,,51,64,0,,
56288,note_on,,,,,,,24,0,0,,,,,,,54,29,0,,
56416,note_off,,,,,,,128,0,0,,,,,,,46,64,0,,
56436,note_off,,,,,,,20,0,0,,,,,,,54,64,0,,
56672,control_change,,,,,,,236,0,0,,,,,,,,,0,64,0
56728,note_on,,,,,,,56,0,0,,,,,,,59,26,0,,
56730,note_on,,,,,,,2,0,0,,,,,,,47,37,0,,
56736,note_off,,,,,,,6,0,0,,,,,,,63,64,0,,
57070,note_on,,,,,,,334,0,0,,,,,,,63,41,0,,
57070,note_on,,,,,,,0,0,0,,,,,,,66,33,0,,
57168,note_off,,,,,,,98,0,0,,,,,,,63,64,0,,
57174,note_off,,,,,,,6,0,0,,,,,,,66,64,0,,
57362,note_on,,,,,,,188,0,0,,,,,,,63,36,0,,
57366,note_on,,,,,,,4,0,0,,,,,,,66,42,0,,
57380,note_off,,,,,,,14,0,0,,,,,,,59,64,0,,
57432,note_off,,,,,,,52,0,0,,,,,,,66,64,0,,
57438,note_off,,,,,,,6,0,0,,,,,,,63,64,0,,
57642,note_on,,,,,,,204,0,0,,,,,,,63,42,0,,
57646,note_on,,,,,,,4,0,0,,,,,,,66,32,0,,
57716,note_off,,,,,,,70,0,0,,,,,,,63,64,0,,
57738,note_off,,,,,,,22,0,0,,,,,,,66,64,0,,
57746,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
57938,note_on,,,,,,,192,0,0,,,,,,,63,34,0,,
57956,note_on,,,,,,,18,0,0,,,,,,,66,31,0,,
57962,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
58030,note_off,,,,,,,68,0,0,,,,,,,63,64,0,,
58052,note_off,,,,,,,22,0,0,,,,,,,66,64,0,,
58240,note_on,,,,,,,188,0,0,,,,,,,63,48,0,,
58243,note_on,,,,,,,3,0,0,,,,,,,66,36,0,,
58320,note_off,,,,,,,77,0,0,,,,,,,63,64,0,,
58332,control_change,,,,,,,12,0,0,,,,,,,,,0,64,127
58378,note_off,,,,,,,46,0,0,,,,,,,66,64,0,,
58484,control_change,,,,,,,106,0,0,,,,,,,,,0,64,0
58518,note_on,,,,,,,34,0,0,,,,,,,66,31,0,,
58530,note_on,,,,,,,12,0,0,,,,,,,63,39,0,,
58533,note_on,,,,,,,3,0,0,,,,,,,51,62,0,,
58604,note_off,,,,,,,71,0,0,,,,,,,47,64,0,,
58622,note_off,,,,,,,18,0,0,,,,,,,63,64,0,,
58678,note_off,,,,,,,56,0,0,,,,,,,66,64,0,,
58700,control_change,,,,,,,22,0,0,,,,,,,,,0,64,127
58746,control_change,,,,,,,46,0,0,,,,,,,,,0,64,0
58808,note_on,,,,,,,62,0,0,,,,,,,66,38,0,,
58824,note_on,,,,,,,16,0,0,,,,,,,63,48,0,,
58912,note_off,,,,,,,88,0,0,,,,,,,63,64,0,,
58960,control_change,,,,,,,48,0,0,,,,,,,,,0,64,127
58962,note_off,,,,,,,2,0,0,,,,,,,66,64,0,,
59118,note_on,,,,,,,156,0,0,,,,,,,54,74,0,,
59126,note_on,,,,,,,8,0,0,,,,,,,66,46,0,,
59128,note_on,,,,,,,2,0,0,,,,,,,63,34,0,,
59146,control_change,,,,,,,18,0,0,,,,,,,,,0,64,0
59194,note_off,,,,,,,48,0,0,,,,,,,51,64,0,,
59220,note_off,,,,,,,26,0,0,,,,,,,63,64,0,,
59256,note_off,,,,,,,36,0,0,,,,,,,66,64,0,,
59376,control_change,,,,,,,120,0,0,,,,,,,,,0,64,127
59406,control_change,,,,,,,30,0,0,,,,,,,,,0,64,0
59420,note_on,,,,,,,14,0,0,,,,,,,66,55,0,,
59426,note_on,,,,,,,6,0,0,,,,,,,63,38,0,,
59518,note_off,,,,,,,92,0,0,,,,,,,63,64,0,,
59572,note_off,,,,,,,54,0,0,,,,,,,66,64,0,,
59622,control_change,,,,,,,50,0,0,,,,,,,,,0,64,127
59700,note_on,,,,,,,78,0,0,,,,,,,66,30,0,,
59702,note_on,,,,,,,2,0,0,,,,,,,63,42,0,,
59712,note_on,,,,,,,10,0,0,,,,,,,58,81,0,,
59730,control_change,,,,,,,18,0,0,,,,,,,,,0,64,0
59786,note_off,,,,,,,56,0,0,,,,,,,63,64,0,,
59808,note_off,,,,,,,22,0,0,,,,,,,54,64,0,,
59832,note_off,,,,,,,24,0,0,,,,,,,66,64,0,,
59944,control_change,,,,,,,112,0,0,,,,,,,,,0,64,127
60000,note_on,,,,,,,56,0,0,,,,,,,63,47,0,,
60006,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
60014,note_on,,,,,,,8,0,0,,,,,,,66,50,0,,
60076,note_off,,,,,,,62,0,0,,,,,,,63,64,0,,
60088,note_off,,,,,,,12,0,0,,,,,,,66,64,0,,
60174,control_change,,,,,,,86,0,0,,,,,,,,,0,64,127
60278,note_on,,,,,,,104,0,0,,,,,,,66,36,0,,
60280,note_off,,,,,,,2,0,0,,,,,,,58,64,0,,
60294,note_on,,,,,,,14,0,0,,,,,,,63,18,0,,
60302,note_on,,,,,,,8,0,0,,,,,,,59,53,0,,
60374,control_change,,,,,,,72,0,0,,,,,,,,,0,64,0
60392,note_off,,,,,,,18,0,0,,,,,,,63,64,0,,
60416,note_off,,,,,,,24,0,0,,,,,,,66,64,0,,
60568,note_on,,,,,,,152,0,0,,,,,,,66,28,0,,
60582,note_on,,,,,,,14,0,0,,,,,,,63,29,0,,
60590,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
60662,note_off,,,,,,,72,0,0,,,,,,,63,64,0,,
60700,note_off,,,,,,,38,0,0,,,,,,,66,64,0,,
60876,note_on,,,,,,,176,0,0,,,,,,,63,26,0,,
60884,note_on,,,,,,,8,0,0,,,,,,,66,38,0,,
60916,note_on,,,,,,,32,0,0,,,,,,,47,49,0,,
60942,control_change,,,,,,,26,0,0,,,,,,,,,0,64,0
60966,note_off,,,,,,,24,0,0,,,,,,,63,64,0,,
60968,note_off,,,,,,,2,0,0,,,,,,,66,64,0,,
60996,note_off,,,,,,,28,0,0,,,,,,,59,64,0,,
61128,control_change,,,,,,,132,0,0,,,,,,,,,0,64,127
61196,note_on,,,,,,,68,0,0,,,,,,,63,31,0,,
61196,note_on,,,,,,,0,0,0,,,,,,,66,40,0,,
61250,note_off,,,,,,,54,0,0,,,,,,,47,64,0,,
61278,note_off,,,,,,,28,0,0,,,,,,,63,64,0,,
61310,note_off,,,,,,,32,0,0,,,,,,,66,64,0,,
61498,note_on,,,,,,,188,0,0,,,,,,,46,103,0,,
61501,note_on,,,,,,,3,0,0,,,,,,,66,65,0,,
61506,note_on,,,,,,,5,0,0,,,,,,,34,104,0,,
61512,note_on,,,,,,,6,0,0,,,,,,,64,71,0,,
61638,note_off,,,,,,,126,0,0,,,,,,,64,64,0,,
61680,note_off,,,,,,,42,0,0,,,,,,,66,64,0,,
61828,note_on,,,,,,,148,0,0,,,,,,,64,68,0,,
61830,note_on,,,,,,,2,0,0,,,,,,,66,68,0,,
61850,control_change,,,,,,,20,0,0,,,,,,,,,0,64,0
61994,note_off,,,,,,,144,0,0,,,,,,,64,64,0,,
62016,note_off,,,,,,,22,0,0,,,,,,,66,64,0,,
62034,control_change,,,,,,,18,0,0,,,,,,,,,0,64,127
62098,note_on,,,,,,,64,0,0,,,,,,,66,65,0,,
62112,note_on,,,,,,,14,0,0,,,,,,,64,51,0,,
62156,control_change,,,,,,,44,0,0,,,,,,,,,0,64,0
62252,note_off,,,,,,,96,0,0,,,,,,,64,64,0,,
62278,note_off,,,,,,,26,0,0,,,,,,,66,64,0,,
62312,control_change,,,,,,,34,0,0,,,,,,,,,0,64,127
62372,note_on,,,,,,,60,0,0,,,,,,,66,51,0,,
62390,note_on,,,,,,,18,0,0,,,,,,,64,55,0,,
62404,control_change,,,,,,,14,0,0,,,,,,,,,0,64,0
62524,note_off,,,,,,,120,0,0,,,,,,,64,64,0,,
62540,control_change,,,,,,,16,0,0,,,,,,,,,0,64,127
62550,note_off,,,,,,,10,0,0,,,,,,,66,64,0,,
62620,note_off,,,,,,,70,0,0,,,,,,,46,64,0,,
62658,note_on,,,,,,,38,0,0,,,,,,,66,37,0,,
62678,control_change,,,,,,,20,0,0,,,,,,,,,0,64,0
62684,note_on,,,,,,,6,0,0,,,,,,,64,51,0,,
62804,note_off,,,,,,,120,0,0,,,,,,,64,64,0,,
62830,note_off,,,,,,,26,0,0,,,,,,,66,64,0,,
62848,control_change,,,,,,,18,0,0,,,,,,,,,0,64,127
62948,note_off,,,,,,,100,0,0,,,,,,,34,64,0,,
62962,note_on,,,,,,,14,0,0,,,,,,,66,22,0,,
62986,note_on,,,,,,,24,0,0,,,,,,,64,38,0,,
63064,note_off,,,,,,,78,0,0,,,,,,,64,64,0,,
63100,note_off,,,,,,,36,0,0,,,,,,,66,64,0,,
63298,note_on,,,,,,,198,0,0,,,,,,,66,45,0,,
63304,note_on,,,,,,,6,0,0,,,,,,,49,58,0,,
63318,note_on,,,,,,,14,0,0,,,,,,,64,23,0,,
63390,note_off,,,,,,,72,0,0,,,,,,,64,64,0,,
63418,note_off,,,,,,,28,0,0,,,,,,,66,64,0,,
63494,control_change,,,,,,,76,0,0,,,,,,,,,0,64,0
63596,note_on,,,,,,,102,0,0,,,,,,,66,59,0,,
63599,note_on,,,,,,,3,0,0,,,,,,,64,49,0,,
63694,control_change,,,,,,,95,0,0,,,,,,,,,0,64,127
63697,note_off,,,,,,,3,0,0,,,,,,,64,64,0,,
63728,note_off,,,,,,,31,0,0,,,,,,,66,64,0,,
63882,note_on,,,,,,,154,0,0,,,,,,,54,86,0,,
63894,note_on,,,,,,,12,0,0,,,,,,,66,50,0,,
63896,note_on,,,,,,,2,0,0,,,,,,,64,48,0,,
63978,note_off,,,,,,,82,0,0,,,,,,,64,64,0,,
63986,control_change,,,,,,,8,0,0,,,,,,,,,0,64,0
64026,note_off,,,,,,,40,0,0,,,,,,,66,64,0,,
64150,note_off,,,,,,,124,0,0,,,,,,,49,64,0,,
64153,control_change,,,,,,,3,0,0,,,,,,,,,0,64,127
64166,note_on,,,,,,,13,0,0,,,,,,,66,55,0,,
64176,note_on,,,,,,,10,0,0,,,,,,,64,54,0,,
64266,note_off,,,,,,,90,0,0,,,,,,,64,64,0,,
64304,note_off,,,,,,,38,0,0,,,,,,,66,64,0,,
64448,note_on,,,,,,,144,0,0,,,,,,,58,92,0,,
64458,note_on,,,,,,,10,0,0,,,,,,,66,46,0,,
64468,note_on,,,,,,,10,0,0,,,,,,,64,44,0,,
64508,control_change,,,,,,,40,0,0,,,,,,,,,0,64,0
64530,note_off,,,,,,,22,0,0,,,,,,,64,64,0,,
64564,note_off,,,,,,,34,0,0,,,,,,,54,64,0,,
64588,note_off,,,,,,,24,0,0,,,,,,,66,64,0,,
64692,control_change,,,,,,,104,0,0,,,,,,,,,0,64,127
64722,note_on,,,,,,,30,0,0,,,,,,,66,48,0,,
64740,note_on,,,,,,,18,0,0,,,,,,,64,47,0,,
64816,note_off,,,,,,,76,0,0,,,,,,,64,64,0,,
64860,note_off,,,,,,,44,0,0,,,,,,,66,64,0,,
65010,note_on,,,,,,,150,0,0,,,,,,,66,32,0,,
65022,note_on,,,,,,,12,0,0,,,,,,,64,39,0,,
65028,note_on,,,,,,,6,0,0,,,,,,,61,59,0,,
65076,control_change,,,,,,,48,0,0,,,,,,,,,0,64,0
65092,note_off,,,,,,,16,0,0,,,,,,,58,64,0,,
65095,note_off,,,,,,,3,0,0,,,,,,,64,64,0,,
65152,note_off,,,,,,,57,0,0,,,,,,,66,64,0,,
65292,control_change,,,,,,,140,0,0,,,,,,,,,0,64,127
65324,note_on,,,,,,,32,0,0,,,,,,,66,43,0,,
65346,note_on,,,,,,,22,0,0,,,,,,,64,35,0,,
65412,note_off,,,,,,,66,0,0,,,,,,,64,64,0,,
65454,note_off,,,,,,,42,0,0,,,,,,,66,64,0,,
65504,note_off,,,,,,,50,0,0,,,,,,,61,64,0,,
65620,note_on,,,,,,,116,0,0,,,,,,,46,76,0,,
65634,note_on,,,,,,,14,0,0,,,,,,,66,52,0,,
65637,note_on,,,,,,,3,0,0,,,,,,,64,34,0,,
65704,note_off,,,,,,,67,0,0,,,,,,,64,64,0,,
65709,note_off,,,,,,,5,0,0,,,,,,,66,64,0,,
65752,control_change,,,,,,,43,0,0,,,,,,,,,0,64,0
65922,control_change,,,,,,,170,0,0,,,,,,,,,0,64,127
65925,note_on,,,,,,,3,0,0,,,,,,,66,53,0,,
65930,note_on,,,,,,,5,0,0,,,,,,,64,54,0,,
65958,note_off,,,,,,,28,0,0,,,,,,,46,64,0,,
65988,note_off,,,,,,,30,0,0,,,,,,,64,64,0,,
66062,note_off,,,,,,,74,0,0,,,,,,,66,64,0,,
66228,note_on,,,,,,,166,0,0,,,,,,,45,102,0,,
66228,note_on,,,,,,,0,0,0,,,,,,,61,85,0,,
66231,note_on,,,,,,,3,0,0,,,,,,,33,95,0,,
66238,note_on,,,,,,,7,0,0,,,,,,,67,94,0,,
66238,note_on,,,,,,,0,0,0,,,,,,,64,92,0,,
66406,note_off,,,,,,,168,0,0,,,,,,,64,64,0,,
66408,note_off,,,,,,,2,0,0,,,,,,,61,64,0,,
66432,note_off,,,,,,,24,0,0,,,,,,,67,64,0,,
66526,note_on,,,,,,,94,0,0,,,,,,,67,58,0,,
66536,note_on,,,,,,,10,0,0,,,,,,,61,60,0,,
66542,note_on,,,,,,,6,0,0,,,,,,,64,59,0,,
66552,control_change,,,,,,,10,0,0,,,,,,,,,0,64,0
66710,note_off,,,,,,,158,0,0,,,,,,,64,64,0,,
66720,note_off,,,,,,,10,0,0,,,,,,,61,64,0,,
66730,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
66750,control_change,,,,,,,20,0,0,,,,,,,,,0,64,127
66812,note_on,,,,,,,62,0,0,,,,,,,61,55,0,,
66812,note_on,,,,,,,0,0,0,,,,,,,64,61,0,,
66815,note_on,,,,,,,3,0,0,,,,,,,67,72,0,,
66948,note_off,,,,,,,133,0,0,,,,,,,64,64,0,,
66950,note_off,,,,,,,2,0,0,,,,,,,61,64,0,,
66972,note_off,,,,,,,22,0,0,,,,,,,67,64,0,,
67098,note_on,,,,,,,126,0,0,,,,,,,61,47,0,,
67108,note_on,,,,,,,10,0,0,,,,,,,67,41,0,,
67112,note_on,,,,,,,4,0,0,,,,,,,64,38,0,,
67176,note_off,,,,,,,64,0,0,,,,,,,45,64,0,,
67224,note_off,,,,,,,48,0,0,,,,,,,64,64,0,,
67232,note_off,,,,,,,8,0,0,,,,,,,61,64,0,,
67242,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
67412,control_change,,,,,,,170,0,0,,,,,,,,,0,64,0
67426,note_on,,,,,,,14,0,0,,,,,,,61,46,0,,
67434,note_on,,,,,,,8,0,0,,,,,,,67,63,0,,
67440,note_on,,,,,,,6,0,0,,,,,,,64,49,0,,
67516,note_off,,,,,,,76,0,0,,,,,,,64,64,0,,
67532,note_off,,,,,,,16,0,0,,,,,,,67,64,0,,
67536,note_off,,,,,,,4,0,0,,,,,,,61,64,0,,
67580,control_change,,,,,,,44,0,0,,,,,,,,,0,64,127
67628,note_off,,,,,,,48,0,0,,,,,,,33,64,0,,
67750,note_on,,,,,,,122,0,0,,,,,,,61,36,0,,
67750,note_on,,,,,,,0,0,0,,,,,,,64,46,0,,
67770,note_on,,,,,,,20,0,0,,,,,,,67,47,0,,
67834,note_off,,,,,,,64,0,0,,,,,,,67,64,0,,
67844,note_off,,,,,,,10,0,0,,,,,,,64,64,0,,
67850,note_off,,,,,,,6,0,0,,,,,,,61,64,0,,
68050,note_on,,,,,,,200,0,0,,,,,,,61,42,0,,
68056,note_on,,,,,,,6,0,0,,,,,,,64,47,0,,
68062,note_on,,,,,,,6,0,0,,,,,,,67,44,0,,
68066,note_on,,,,,,,4,0,0,,,,,,,49,56,0,,
68122,note_off,,,,,,,56,0,0,,,,,,,61,64,0,,
68124,note_off,,,,,,,2,0,0,,,,,,,64,64,0,,
68127,note_off,,,,,,,3,0,0,,,,,,,67,64,0,,
68332,note_on,,,,,,,205,0,0,,,,,,,67,51,0,,
68344,note_on,,,,,,,12,0,0,,,,,,,61,44,0,,
68354,note_on,,,,,,,10,0,0,,,,,,,64,47,0,,
68406,note_off,,,,,,,52,0,0,,,,,,,61,64,0,,
68408,note_off,,,,,,,2,0,0,,,,,,,64,64,0,,
68430,note_off,,,,,,,22,0,0,,,,,,,67,64,0,,
68618,note_on,,,,,,,188,0,0,,,,,,,52,83,0,,
68620,note_on,,,,,,,2,0,0,,,,,,,67,59,0,,
68620,note_on,,,,,,,0,0,0,,,,,,,61,55,0,,
68622,note_on,,,,,,,2,0,0,,,,,,,64,51,0,,
68626,control_change,,,,,,,4,0,0,,,,,,,,,0,64,0
68716,note_off,,,,,,,90,0,0,,,,,,,49,64,0,,
68720,note_off,,,,,,,4,0,0,,,,,,,67,64,0,,
68742,note_off,,,,,,,22,0,0,,,,,,,64,64,0,,
68764,note_off,,,,,,,22,0,0,,,,,,,61,64,0,,
68840,control_change,,,,,,,76,0,0,,,,,,,,,0,64,127
68880,note_on,,,,,,,40,0,0,,,,,,,61,48,0,,
68890,note_on,,,,,,,10,0,0,,,,,,,64,50,0,,
68906,note_on,,,,,,,16,0,0,,,,,,,67,74,0,,
69000,note_off,,,,,,,94,0,0,,,,,,,61,64,0,,
69012,note_off,,,,,,,12,0,0,,,,,,,64,64,0,,
69022,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
69184,note_on,,,,,,,162,0,0,,,,,,,61,52,0,,
69194,note_on,,,,,,,10,0,0,,,,,,,56,73,0,,
69200,note_on,,,,,,,6,0,0,,,,,,,64,60,0,,
69208,note_on,,,,,,,8,0,0,,,,,,,67,52,0,,
69230,note_off,,,,,,,22,0,0,,,,,,,52,64,0,,
69256,control_change,,,,,,,26,0,0,,,,,,,,,0,64,0
69264,note_off,,,,,,,8,0,0,,,,,,,64,64,0,,
69267,note_off,,,,,,,3,0,0,,,,,,,67,64,0,,
69290,note_off,,,,,,,23,0,0,,,,,,,61,64,0,,
69456,control_change,,,,,,,166,0,0,,,,,,,,,0,64,127
69478,note_on,,,,,,,22,0,0,,,,,,,61,55,0,,
69481,note_on,,,,,,,3,0,0,,,,,,,64,50,0,,
69490,note_on,,,,,,,9,0,0,,,,,,,67,58,0,,
69548,note_off,,,,,,,58,0,0,,,,,,,67,64,0,,
69550,note_off,,,,,,,2,0,0,,,,,,,61,64,0,,
69550,note_off,,,,,,,0,0,0,,,,,,,64,64,0,,
69742,note_off,,,,,,,192,0,0,,,,,,,56,64,0,,
69776,note_on,,,,,,,34,0,0,,,,,,,57,58,0,,
69782,control_change,,,,,,,6,0,0,,,,,,,,,0,64,0
69788,note_on,,,,,,,6,0,0,,,,,,,61,47,0,,
69796,note_on,,,,,,,8,0,0,,,,,,,64,37,0,,
69800,note_on,,,,,,,4,0,0,,,,,,,67,39,0,,
69868,note_off,,,,,,,68,0,0,,,,,,,64,64,0,,
69868,note_off,,,,,,,0,0,0,,,,,,,67,64,0,,
69876,note_off,,,,,,,8,0,0,,,,,,,61,64,0,,
69992,control_change,,,,,,,116,0,0,,,,,,,,,0,64,127
70084,note_on,,,,,,,92,0,0,,,,,,,61,46,0,,
70087,note_on,,,,,,,3,0,0,,,,,,,67,39,0,,
70096,note_on,,,,,,,9,0,0,,,,,,,64,33,0,,
70150,note_off,,,,,,,54,0,0,,,,,,,61,64,0,,
70156,note_off,,,,,,,6,0,0,,,,,,,67,64,0,,
70158,note_off,,,,,,,2,0,0,,,,,,,64,64,0,,
70362,control_change,,,,,,,204,0,0,,,,,,,,,0,64,0
70380,note_on,,,,,,,18,0,0,,,,,,,61,44,0,,
70382,note_off,,,,,,,2,0,0,,,,,,,57,64,0,,
70392,note_on,,,,,,,10,0,0,,,,,,,64,30,0,,
70404,note_on,,,,,,,12,0,0,,,,,,,67,39,0,,
70406,note_on,,,,,,,2,0,0,,,,,,,45,66,0,,
70480,note_off,,,,,,,74,0,0,,,,,,,64,64,0,,
70494,note_off,,,,,,,14,0,0,,,,,,,67,64,0,,
70506,note_off,,,,,,,12,0,0,,,,,,,61,64,0,,
70560,control_change,,,,,,,54,0,0,,,,,,,,,0,64,127
70628,note_off,,,,,,,68,0,0,,,,,,,45,64,0,,
70692,note_on,,,,,,,64,0,0,,,,,,,61,47,0,,
70718,note_on,,,,,,,26,0,0,,,,,,,67,38,0,,
70730,note_on,,,,,,,12,0,0,,,,,,,64,38,0,,
70790,note_off,,,,,,,60,0,0,,,,,,,64,64,0,,
70798,note_off,,,,,,,8,0,0,,,,,,,61,64,0,,
70802,note_off,,,,,,,4,0,0,,,,,,,67,64,0,,
71068,note_on,,,,,,,266,0,0,,,,,,,44,84,0,,
71072,note_on,,,,,,,4,0,0,,,,,,,65,89,0,,
71074,note_on,,,,,,,2,0,0,,,,,,,32,91,0,,
71076,note_on,,,,,,,2,0,0,,,,,,,60,88,0,,
71230,note_off,,,,,,,154,0,0,,,,,,,60,64,0,,
71232,note_off,,,,,,,2,0,0,,,,,,,65,64,0,,
71404,note_on,,,,,,,172,0,0,,,,,,,60,64,0,,
71407,control_change,,,,,,,3,0,0,,,,,,,,,0,64,0
71410,note_on,,,,,,,3,0,0,,,,,,,65,62,0,,
71564,note_off,,,,,,,154,0,0,,,,,,,60,64,0,,
71592,note_off,,,,,,,28,0,0,,,,,,,65,64,0,,
71606,control_change,,,,,,,14,0,0,,,,,,,,,0,64,127
71674,note_on,,,,,,,68,0,0,,,,,,,65,68,0,,
71686,note_on,,,,,,,12,0,0,,,,,,,60,45,0,,
71814,note_off,,,,,,,128,0,0,,,,,,,65,64,0,,
71820,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
71968,note_on,,,,,,,148,0,0,,,,,,,60,47,0,,
71988,note_on,,,,,,,20,0,0,,,,,,,65,68,0,,
71990,control_change,,,,,,,2,0,0,,,,,,,,,0,64,0
72074,note_off,,,,,,,84,0,0,,,,,,,65,64,0,,
72102,note_off,,,,,,,28,0,0,,,,,,,60,64,0,,
72136,note_off,,,,,,,34,0,0,,,,,,,44,64,0,,
72144,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
72264,note_on,,,,,,,120,0,0,,,,,,,65,58,0,,
72270,note_off,,,,,,,6,0,0,,,,,,,32,64,0,,
72272,note_on,,,,,,,2,0,0,,,,,,,60,53,0,,
72336,note_off,,,,,,,64,0,0,,,,,,,60,64,0,,
72342,note_off,,,,,,,6,0,0,,,,,,,65,64,0,,
72550,note_on,,,,,,,208,0,0,,,,,,,60,44,0,,
72566,note_on,,,,,,,16,0,0,,,,,,,65,43,0,,
72638,note_off,,,,,,,72,0,0,,,,,,,60,64,0,,
72648,note_off,,,,,,,10,0,0,,,,,,,65,64,0,,
72876,note_on,,,,,,,228,0,0,,,,,,,60,50,0,,
72888,note_on,,,,,,,12,0,0,,,,,,,65,52,0,,
72912,note_on,,,,,,,24,0,0,,,,,,,48,73,0,,
72970,note_off,,,,,,,58,0,0,,,,,,,60,64,0,,
72988,note_off,,,,,,,18,0,0,,,,,,,65,64,0,,
73112,control_change,,,,,,,124,0,0,,,,,,,,,0,64,0
73168,note_on,,,,,,,56,0,0,,,,,,,60,45,0,,
73184,note_on,,,,,,,16,0,0,,,,,,,65,64,0,,
73256,note_off,,,,,,,72,0,0,,,,,,,65,64,0,,
73262,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
73296,control_change,,,,,,,34,0,0,,,,,,,,,0,64,127
73484,note_on,,,,,,,188,0,0,,,,,,,53,78,0,,
73488,note_on,,,,,,,4,0,0,,,,,,,60,47,0,,
73496,note_on,,,,,,,8,0,0,,,,,,,65,53,0,,
73542,note_off,,,,,,,46,0,0,,,,,,,48,64,0,,
73558,control_change,,,,,,,16,0,0,,,,,,,,,0,64,0
73562,note_off,,,,,,,4,0,0,,,,,,,60,64,0,,
73570,note_off,,,,,,,8,0,0,,,,,,,65,64,0,,
73758,control_change,,,,,,,188,0,0,,,,,,,,,0,64,127
73780,note_on,,,,,,,22,0,0,,,,,,,60,54,0,,
73784,note_on,,,,,,,4,0,0,,,,,,,65,50,0,,
73852,note_off,,,,,,,68,0,0,,,,,,,60,64,0,,
73872,note_off,,,,,,,20,0,0,,,,,,,65,64,0,,
74040,note_on,,,,,,,168,0,0,,,,,,,60,47,0,,
74060,note_on,,,,,,,20,0,0,,,,,,,65,66,0,,
74068,note_on,,,,,,,8,0,0,,,,,,,55,80,0,,
74070,note_off,,,,,,,2,0,0,,,,,,,53,64,0,,
74126,note_off,,,,,,,56,0,0,,,,,,,65,64,0,,
74126,control_change,,,,,,,0,0,0,,,,,,,,,0,64,0
74160,note_off,,,,,,,34,0,0,,,,,,,60,64,0,,
74326,control_change,,,,,,,166,0,0,,,,,,,,,0,64,127
74340,note_on,,,,,,,14,0,0,,,,,,,60,52,0,,
74350,note_on,,,,,,,10,0,0,,,,,,,65,55,0,,
74412,note_off,,,,,,,62,0,0,,,,,,,60,64,0,,
74424,note_off,,,,,,,12,0,0,,,,,,,65,64,0,,
74634,note_off,,,,,,,210,0,0,,,,,,,55,64,0,,
74644,note_on,,,,,,,10,0,0,,,,,,,60,47,0,,
74656,note_on,,,,,,,12,0,0,,,,,,,65,43,0,,
74660,note_on,,,,,,,4,0,0,,,,,,,56,56,0,,
74680,control_change,,,,,,,20,0,0,,,,,,,,,0,64,0
74730,note_off,,,,,,,50,0,0,,,,,,,60,64,0,,
74742,note_off,,,,,,,12,0,0,,,,,,,65,64,0,,
74878,control_change,,,,,,,136,0,0,,,,,,,,,0,64,127
74942,note_on,,,,,,,64,0,0,,,,,,,65,55,0,,
74958,note_on,,,,,,,16,0,0,,,,,,,60,43,0,,
75034,note_off,,,,,,,76,0,0,,,,,,,60,64,0,,
75046,note_off,,,,,,,12,0,0,,,,,,,65,64,0,,
75232,control_change,,,,,,,186,0,0,,,,,,,,,0,64,0
75248,note_on,,,,,,,16,0,0,,,,,,,44,52,0,,
75250,note_on,,,,,,,2,0,0,,,,,,,60,54,0,,
75264,note_on,,,,,,,14,0,0,,,,,,,65,44,0,,
75340,note_off,,,,,,,76,0,0,,,,,,,65,64,0,,
